stage,tau,best_ckpt_id,best_epoch,best_val_mse,best_support_size,n_evals,best_lasso_recovery_score
0,0.8,12,300,4.204198360443115,9,13,1.8944659452715555
1,0.8,30,725,3.696439504623413,6,49,0.7927832366272032
