method,mode,setting,seed,replicate_id,n,p,n_active,sigma2,support_threshold,n_draws,selected_size,active_idx0,selected_idx0,selected_ckpt_id,selected_epoch,selected_stage,selected_tau,precision,recall,f1,fdr,tp,fp,fn,tn,support_size,auroc,auprc,K_q,K_g,tau_start,tau_end,base_lr,stage_lr_decay,min_lr_scale,warmup_epochs,n_anneal_stages,min_stage_epochs,max_stage_epochs,q_entropy_weight,moment_recovery_score,recovery_score,active_mean_zerr_median,active_mean_zerr_mean,active_sd_logerr_median,active_sd_logerr_mean,active_sd_ratio_median,active_sd_ratio_mean,sd_ratio_median,sd_ratio_mean,active_marg_skl_median,active_marg_skl_mean,active_joint_skl_median,active_joint_skl_mean,softgate_absdiff_median,softgate_absdiff_mean,zero_soft_leakage_median,zero_soft_leakage_mean
last_flow,recovery,simple,498,498,160,100,10,1.0,0.5,4000,2,3;10;21;22;36;38;68;69;73;93,22;69,32,775,1,1.2,1.0,0.2,0.33333333333333337,0.0,2,0,8,90,2,0.6077777777777778,0.42666666666666664,-1,-1,1.2,1.2,1e-05,0.95,0.9,300,1,1200,1200,0.1,1.2026503739704102,1.2026503739704102,0.975486696773107,1.0373369978306086,0.2271636771973033,0.32731372339582193,0.8221445831279677,0.7997874401098193,0.8221445831279677,0.7997874401098193,1.0711838369681708,1.5634177048745515,1.9833129325790244,2.4143858116025845,0.10390841215848923,0.13520700969097507,0.04772880673408508,0.08500763773918152
