"method","setting","seed","replicate_id","j0","j1","beta_true","truth","pip","selected","effect_mean"
"mcmc","low_snr",431,431,0,1,0,0,0.04525,0,0.0501218912136757
"mcmc","low_snr",431,431,1,2,-0.8019682,1,0.375125,0,-0.376163385063121
"mcmc","low_snr",431,431,2,3,0,0,0.019125,0,-0.0191659483234281
"mcmc","low_snr",431,431,3,4,0,0,0.040125,0,-0.0470462109245141
"mcmc","low_snr",431,431,4,5,0,0,0.1115,0,0.121849980733033
"mcmc","low_snr",431,431,5,6,0,0,0.03375,0,-0.0401710000956218
"mcmc","low_snr",431,431,6,7,0,0,0.084,0,0.0935369448212839
"mcmc","low_snr",431,431,7,8,0,0,0.38275,0,0.385833813656456
"mcmc","low_snr",431,431,8,9,-0.86397904,1,0.44925,0,-0.444496186301582
"mcmc","low_snr",431,431,9,10,0,0,0.012625,0,0.00518374855883454
"mcmc","low_snr",431,431,10,11,0,0,0.0205,0,0.0041649134733797
"mcmc","low_snr",431,431,11,12,0,0,0.0245,0,-0.0195385637753924
"mcmc","low_snr",431,431,12,13,0,0,0.029,0,-0.0319315634962141
"mcmc","low_snr",431,431,13,14,0,0,0.022875,0,0.0242093728263478
"mcmc","low_snr",431,431,14,15,0,0,0.02425,0,0.0315961705248671
"mcmc","low_snr",431,431,15,16,0,0,0.044875,0,-0.0543466419976511
"mcmc","low_snr",431,431,16,17,0,0,0.014,0,-0.00206289229256346
"mcmc","low_snr",431,431,17,18,0,0,0.01775,0,0.0042814057902768
"mcmc","low_snr",431,431,18,19,0,0,0.07025,0,0.0829587517337855
"mcmc","low_snr",431,431,19,20,0,0,0.035125,0,-0.0396858145011499
"mcmc","low_snr",431,431,20,21,0,0,0.04825,0,-0.0592472678541324
"mcmc","low_snr",431,431,21,22,1.9648546,1,1,1,2.31103527079305
"mcmc","low_snr",431,431,22,23,0,0,0.070375,0,0.0839415904221922
"mcmc","low_snr",431,431,23,24,0,0,0.026375,0,0.0260000660243277
"mcmc","low_snr",431,431,24,25,0,0,0.013625,0,0.00674767086986597
"mcmc","low_snr",431,431,25,26,0,0,0.0315,0,0.0307161196311674
"mcmc","low_snr",431,431,26,27,0,0,0.01925,0,0.0159559984254987
"mcmc","low_snr",431,431,27,28,0,0,0.011125,0,-0.000517506278487821
"mcmc","low_snr",431,431,28,29,0,0,0.031375,0,-0.0311308438698006
"mcmc","low_snr",431,431,29,30,0,0,0.01325,0,0.00887828707639445
"mcmc","low_snr",431,431,30,31,0,0,0.062125,0,-0.0685677260317951
"mcmc","low_snr",431,431,31,32,0,0,0.019375,0,0.0165347633284954
"mcmc","low_snr",431,431,32,33,0,0,0.017375,0,0.010917709489244
"mcmc","low_snr",431,431,33,34,0,0,0.0505,0,-0.0556542027350881
"mcmc","low_snr",431,431,34,35,0,0,0.021,0,0.0199368454200686
"mcmc","low_snr",431,431,35,36,0,0,0.022875,0,0.00698000732709124
"mcmc","low_snr",431,431,36,37,0,0,0.009625,0,-0.0151395631191963
"mcmc","low_snr",431,431,37,38,0,0,0.021875,0,-0.0183571289033546
"mcmc","low_snr",431,431,38,39,0,0,0.0815,0,-0.0948604122808081
"mcmc","low_snr",431,431,39,40,0,0,0.016375,0,0.00686555927828056
"mcmc","low_snr",431,431,40,41,0,0,0.014625,0,0.00208161532464217
"mcmc","low_snr",431,431,41,42,-1.7668633,1,0.999625,1,-1.87028412682373
"mcmc","low_snr",431,431,42,43,0,0,0.023375,0,-0.0173674621074628
"mcmc","low_snr",431,431,43,44,0,0,0.023875,0,-0.0296362560614333
"mcmc","low_snr",431,431,44,45,0,0,0.019625,0,-0.0200489988718656
"mcmc","low_snr",431,431,45,46,0,0,0.043125,0,0.0524678014066784
"mcmc","low_snr",431,431,46,47,0,0,0.02,0,-0.0222511093934905
"mcmc","low_snr",431,431,47,48,0,0,0.012,0,0.000739665461453154
"mcmc","low_snr",431,431,48,49,0,0,0.020125,0,0.023862523050091
"mcmc","low_snr",431,431,49,50,0,0,0.043625,0,-0.0501730303183941
"mcmc","low_snr",431,431,50,51,0,0,0.018375,0,-0.0193071928244099
"mcmc","low_snr",431,431,51,52,0,0,0.01525,0,-0.00727584655546915
"mcmc","low_snr",431,431,52,53,1.6363658,1,0.92275,1,1.12892593357086
"mcmc","low_snr",431,431,53,54,0,0,0.01775,0,-0.0121049065227656
"mcmc","low_snr",431,431,54,55,0,0,0.043375,0,0.0541939506806294
"mcmc","low_snr",431,431,55,56,0,0,0.013125,0,0.00966694485468674
"mcmc","low_snr",431,431,56,57,0.34405345,1,0.036875,0,0.0396413247041368
"mcmc","low_snr",431,431,57,58,0,0,0.05375,0,-0.0630672300947798
"mcmc","low_snr",431,431,58,59,0,0,0.05675,0,0.0705386796409419
"mcmc","low_snr",431,431,59,60,0,0,0.179125,0,-0.185537645705779
"mcmc","low_snr",431,431,60,61,0,0,0.045375,0,0.0546008691290625
"mcmc","low_snr",431,431,61,62,0,0,0.021,0,0.0226078361399742
"mcmc","low_snr",431,431,62,63,0,0,0.059375,0,0.0667929514408929
"mcmc","low_snr",431,431,63,64,0,0,0.02575,0,-0.0285150085191015
"mcmc","low_snr",431,431,64,65,0,0,0.256375,0,0.26554308352324
"mcmc","low_snr",431,431,65,66,0,0,0.077375,0,-0.0878148162634232
"mcmc","low_snr",431,431,66,67,0,0,0.0675,0,0.0789950615556814
"mcmc","low_snr",431,431,67,68,0,0,0.01725,0,-0.00919370144906277
"mcmc","low_snr",431,431,68,69,0,0,0.017375,0,0.0074540341546437
"mcmc","low_snr",431,431,69,70,0,0,0.040375,0,0.0509463181249383
"mcmc","low_snr",431,431,70,71,1.3321948,1,0.960625,1,1.19307953454811
"mcmc","low_snr",431,431,71,72,0,0,0.06225,0,0.0708852907273685
"mcmc","low_snr",431,431,72,73,-1.2324955,1,0.7945,1,-0.831896108184462
"mcmc","low_snr",431,431,73,74,0,0,0.025625,0,-0.0311878530580274
"mcmc","low_snr",431,431,74,75,0,0,0.0165,0,-0.00980701111617218
"mcmc","low_snr",431,431,75,76,0,0,0.022875,0,-0.015621523378153
"mcmc","low_snr",431,431,76,77,0,0,0.019875,0,-0.0209491145863568
"mcmc","low_snr",431,431,77,78,0,0,0.0165,0,0.0175727655424544
"mcmc","low_snr",431,431,78,79,1.4660708,1,0.291875,0,0.302471245418335
"mcmc","low_snr",431,431,79,80,0,0,0.07725,0,-0.0880180215099269
"mcmc","low_snr",431,431,80,81,0,0,0.039625,0,-0.0455894333833992
"mcmc","low_snr",431,431,81,82,0,0,0.038125,0,0.0468716836495163
"mcmc","low_snr",431,431,82,83,0,0,0.014125,0,-0.00854122826454675
"mcmc","low_snr",431,431,83,84,0,0,0.048625,0,0.057624878817225
"mcmc","low_snr",431,431,84,85,0,0,0.0525,0,-0.056840120829177
"mcmc","low_snr",431,431,85,86,1.4130789,1,0.860125,1,1.07658019882729
"mcmc","low_snr",431,431,86,87,0,0,0.026875,0,-0.0205186792159688
"mcmc","low_snr",431,431,87,88,0,0,0.033125,0,-0.0406783974890838
"mcmc","low_snr",431,431,88,89,0,0,0.022625,0,0.0264392147958925
"mcmc","low_snr",431,431,89,90,0,0,0.019125,0,0.011209486493336
"mcmc","low_snr",431,431,90,91,0,0,0.1665,0,0.174677721363713
"mcmc","low_snr",431,431,91,92,0,0,0.03,0,0.0374332650419798
"mcmc","low_snr",431,431,92,93,0,0,0.130125,0,0.14393957587111
"mcmc","low_snr",431,431,93,94,0,0,0.036875,0,-0.0457608078502005
"mcmc","low_snr",431,431,94,95,0,0,0.0155,0,-0.000152731585010331
"mcmc","low_snr",431,431,95,96,0,0,0.104625,0,-0.113420346360898
"mcmc","low_snr",431,431,96,97,0,0,0.0195,0,-0.015976650046391
"mcmc","low_snr",431,431,97,98,0,0,0.024375,0,0.0248157937349051
"mcmc","low_snr",431,431,98,99,0,0,0.11875,0,0.128851793089623
"mcmc","low_snr",431,431,99,100,0,0,0.024,0,0.0326829454180214
