"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","simple",463,463,100,500,60,20,20,10,1,12345,2000,1,8000,0.5,0.5,8.635375,0.01727075,8,"3;5;39;96;123;131;174;324;334;339","5;39;96;131;174;324;334;339",1,0.8,0.888888888888889,0,8,0,2,490,8,0.996734693877551,0.938461538461538
