support_idx,support_size,loss,loss_ema,log_grad_ema,val_mse,val_rmse,val_mae,val_r2,val_heldout_loglik,val_nll,dS,churn,pred_improve_rel,loss_improve_rel,grad_slope,expected_support_soft,softgate_entropy,beta_soft_sd_mean,beta_soft_abs_mean,softgate_churn,softgate_mean,softgate_sd,softgate_q05,softgate_q25,softgate_q50,softgate_q75,softgate_q95,softgate_mean_j_q05,softgate_mean_j_q25,softgate_mean_j_q50,softgate_mean_j_q75,softgate_mean_j_q95,softgate_mean_j_sum,softgate_sd_j_median,softgate_sd_j_q90,gate_entropy_mean,gate_entropy_median,gate_entropy_q90,beta_abs_mean,beta_abs_median,beta_abs_q75,beta_abs_q90,beta_abs_q95,beta_mean_abs_j_median,beta_mean_abs_j_q90,beta_mean_abs_j_q95,beta_soft_sd_j_mean,beta_soft_sd_j_median,beta_soft_sd_j_q75,beta_soft_sd_j_q90,beta_soft_sd_j_q95,beta_l2_draw_mean,beta_l2_draw_sd,pip_hard_mean,pip_hard_q50,pip_hard_q75,pip_hard_q90,pip_hard_q95,expected_support_softgate,expected_support_hard,ckpt_id,stage,is_warmup,epoch,epoch_in_stage,tau,lr,grad_norm,log_grad,lasso_recovery_score,alert,best_so_far
"[9, 13, 26, 29, 47, 49, 60, 65, 66, 68, 78, 98]",12,1058.50354004,1058.50354004,7.58956092,11.14023399,3.33769891,2.55852509,-0.06929503,-5.17410183,5.17410183,0,0.0,0.0,0.0,0.0,49.75323868,0.69050908,0.04097804,0.03275082,0.0,0.49753234,0.03618832,0.43860888,0.47275752,0.49735111,0.52209336,0.55734861,0.49464691,0.49658293,0.49755216,0.49862593,0.50007439,49.75323486,0.03615675,0.03799286,0.6905092,0.69193137,0.6931051,0.03275082,0.02787299,0.04701673,0.06695088,0.08060233,0.00231184,0.00507599,0.00557458,0.04097803,0.04081074,0.04204416,0.0437269,0.04428763,0.40914458,0.03549279,0.47171876,0.47265625,0.48828125,0.5078125,0.50800776,49.75323486,47.171875,0,0,True,1,1,0.8,1e-05,1977.44506836,7.58956092,8.57941844,False,True
"[1, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 23, 24, 25, 27, 29, 31, 32, 34, 38, 39, 40, 42, 43, 45, 47, 53, 55, 56, 57, 58, 59, 60, 61, 62, 63, 65, 66, 67, 69, 71, 76, 77, 79, 81, 82, 83, 84, 85, 86, 87, 88, 91, 92, 93, 96, 98]",60,970.04559326,1001.74504763,7.54758052,10.70997047,3.27260912,2.49047279,-0.0279962,-4.93653917,4.93653917,48,0.875,0.03862248,0.08356887,-0.0419804,50.39679718,0.69010597,0.04373756,0.04129001,0.01096881,0.503968,0.0387352,0.43890715,0.47784805,0.5045644,0.53056329,0.56709117,0.48701775,0.49317378,0.50433725,0.51414657,0.51859152,50.39679718,0.03692833,0.03928704,0.69010597,0.69175237,0.6930986,0.04129001,0.03520481,0.05993228,0.08490601,0.09996767,0.02793998,0.03200497,0.03341492,0.04373756,0.04390328,0.04521748,0.04627439,0.04722004,0.51319194,0.04346941,0.54609376,0.54101562,0.64941406,0.69140625,0.70351559,50.39679718,54.609375,1,0,True,25,25,0.8,1e-05,1892.91455078,7.54587301,8.38759002,False,True
"[0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 27, 29, 30, 31, 32, 34, 36, 37, 38, 39, 40, 42, 43, 45, 47, 48, 49, 53, 55, 56, 57, 58, 59, 60, 61, 62, 63, 65, 66, 67, 68, 69, 71, 72, 76, 77, 78, 79, 81, 82, 83, 84, 85, 86, 87, 88, 90, 91, 92, 93, 94, 96, 98, 99]",77,876.34735107,912.21053077,7.55984375,10.4329071,3.2300011,2.46812582,-0.00140228,-4.24827623,4.24827623,17,0.22077922,0.02586967,0.09659159,0.01226323,53.39992523,0.68564445,0.04922373,0.06481215,0.03035134,0.53399926,0.0507042,0.44910434,0.49905232,0.53497916,0.56986326,0.61574763,0.4870691,0.50111842,0.54679388,0.56224251,0.5670405,53.39992523,0.04078073,0.04272518,0.68564445,0.68933082,0.6930083,0.06481216,0.05952648,0.09284942,0.12417377,0.14299376,0.06239866,0.07075632,0.07183976,0.04922373,0.04930529,0.05192268,0.05382295,0.05463579,0.77507889,0.06177929,0.74515623,0.87304688,0.93457031,0.94921875,0.95703125,53.39992523,74.515625,2,0,True,50,50,0.8,1e-05,1940.82702637,7.57086946,7.95922426,False,True
"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 27, 28, 29, 30, 31, 32, 34, 35, 36, 38, 39, 40, 41, 42, 43, 45, 46, 47, 48, 49, 53, 55, 56, 57, 58, 59, 60, 61, 62, 63, 65, 66, 67, 68, 69, 71, 72, 76, 77, 78, 79, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 96, 98, 99]",82,768.06726074,809.20286614,7.5659579,11.16592598,3.34154545,2.47839117,-0.07176107,-4.40975523,4.40975523,5,0.08433735,0.0,0.12355842,0.00611415,57.18854904,0.67276347,0.05670486,0.10368721,0.03904848,0.57188547,0.06987192,0.45186195,0.51707923,0.58160603,0.62647706,0.67383492,0.48396844,0.5111987,0.60523254,0.62328672,0.62776095,57.18854523,0.03993613,0.04248347,0.67276347,0.67902887,0.69276768,0.10368721,0.0998561,0.14339763,0.1841408,0.20880745,0.11043811,0.12852067,0.13119701,0.05670486,0.05848339,0.06232825,0.06442305,0.06627301,1.19386268,0.07742034,0.81285155,0.99609375,1.0,1.0,1.0,57.18854523,81.28515625,3,0,True,75,75,0.8,1e-05,1908.73327637,7.55419509,7.36969908,False,True
"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 27, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 45, 46, 47, 48, 49, 51, 53, 55, 56, 57, 58, 59, 60, 61, 62, 63, 65, 66, 67, 68, 69, 70, 71, 72, 76, 77, 78, 79, 81, 82, 83, 84, 85, 86, 87, 88, 90, 91, 92, 93, 94, 96, 98, 99]",84,652.44744873,692.70446277,7.43474684,13.03133011,3.60989337,2.65461659,-0.25081183,-4.25257254,4.25257254,2,0.04705882,0.0,0.15053345,-0.13121105,62.4368515,0.64026886,0.07029659,0.16800255,0.05282761,0.62436843,0.10056791,0.4539077,0.53401774,0.65394229,0.7074815,0.75619745,0.48495489,0.52720535,0.68098104,0.70552385,0.71259648,62.43684387,0.04219126,0.04906717,0.64026886,0.64491594,0.6924023,0.16800255,0.16497277,0.23141776,0.29230198,0.32883811,0.18189014,0.24107924,0.24624738,0.07029659,0.07332779,0.08040999,0.08391241,0.08772702,1.91767955,0.1274527,0.84519529,1.0,1.0,1.0,1.0,62.43684387,84.51953125,4,0,True,100,100,0.8,1e-05,1553.7578125,7.34843167,6.39734181,False,True
"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 34, 35, 36, 38, 39, 40, 41, 42, 43, 45, 46, 47, 48, 49, 51, 53, 55, 56, 57, 58, 59, 60, 61, 62, 63, 65, 66, 67, 68, 69, 71, 72, 75, 76, 77, 78, 79, 81, 82, 83, 84, 85, 86, 87, 88, 90, 91, 92, 93, 94, 95, 96, 98, 99]",85,551.57110596,585.19003477,6.96574742,16.91941833,4.11332206,3.22608614,-0.62400986,-4.39337158,4.39337158,1,0.05747126,0.0,0.15461221,-0.46899942,66.57046509,0.59980375,0.08431122,0.23983397,0.04488192,0.66570467,0.12885852,0.44712159,0.54670823,0.71266466,0.77524054,0.82250643,0.47762629,0.53933334,0.73528755,0.77258062,0.79172665,66.57046509,0.04256969,0.05441814,0.59980375,0.59974694,0.69207335,0.23983397,0.22800253,0.34984547,0.45335528,0.51311928,0.22779261,0.42790645,0.44508147,0.08431121,0.08309046,0.09808794,0.10986266,0.11375491,2.84894276,0.19941169,0.85414064,1.0,1.0,1.0,1.0,66.57046509,85.4140625,5,0,True,125,125,0.8,1e-05,860.32720947,6.75731279,5.23968199,False,True
"[1, 4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 22, 23, 24, 25, 27, 29, 31, 32, 34, 35, 36, 38, 40, 41, 42, 43, 45, 47, 48, 51, 53, 55, 56, 57, 58, 59, 60, 61, 62, 63, 65, 66, 67, 69, 71, 75, 76, 77, 79, 81, 82, 83, 84, 85, 86, 87, 88, 91, 92, 93, 94, 96, 98]",68,488.81658936,509.84641799,6.37809495,17.51586533,4.18519597,3.36100006,-0.68125981,-4.25349236,4.25349236,-17,0.2,0.0,0.11377412,-0.58765247,62.49719238,0.61245418,0.08604874,0.25401112,0.04330055,0.62497193,0.15051301,0.37335166,0.48474061,0.67186612,0.7522096,0.8203311,0.41033581,0.48321083,0.69304824,0.74773574,0.79410166,62.49719238,0.04771966,0.057586,0.61245424,0.62948906,0.69150323,0.25401112,0.1978389,0.38445562,0.55666953,0.65287882,0.19147947,0.54601115,0.60967338,0.08604873,0.08389048,0.10017286,0.11624309,0.12793222,3.24800158,0.20510806,0.72082031,1.0,1.0,1.0,1.0,62.49719238,72.08203125,6,0,True,150,150,0.8,1e-05,487.33132935,6.18894424,4.0090964,False,True
"[1, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 23, 24, 25, 27, 29, 31, 32, 34, 35, 38, 40, 42, 43, 45, 47, 48, 51, 53, 55, 56, 57, 58, 59, 60, 61, 62, 63, 65, 66, 67, 69, 71, 76, 77, 79, 81, 82, 83, 84, 85, 86, 87, 88, 91, 92, 96, 98]",61,446.24685669,461.00477305,5.95336981,12.09759521,3.47815975,2.68474483,-0.16118732,-3.50259924,3.50259924,-7,0.10294118,0.30933499,0.08708733,-0.42472514,55.5291748,0.6319961,0.08399643,0.24822335,0.07047336,0.55529177,0.16206707,0.29872024,0.40560499,0.58681184,0.68893397,0.78898543,0.32299566,0.4016335,0.60148036,0.6860708,0.75819743,55.52918243,0.05304735,0.05816857,0.63199604,0.64863634,0.68946028,0.24822335,0.17988966,0.35689092,0.56365097,0.70212936,0.16495122,0.56871635,0.65901363,0.08399642,0.08079364,0.09317838,0.11348543,0.1284228,3.34778595,0.23450084,0.6100781,0.953125,1.0,1.0,1.0,55.52918243,61.0078125,7,0,True,175,175,0.8,1e-05,341.4303894,5.83314382,3.19736035,False,True
"[1, 4, 7, 8, 9, 11, 13, 14, 16, 17, 18, 19, 23, 24, 25, 27, 29, 32, 34, 38, 40, 42, 43, 45, 47, 53, 55, 56, 57, 58, 60, 61, 62, 63, 65, 66, 67, 69, 71, 77, 79, 81, 82, 83, 84, 85, 86, 87, 91, 92, 96, 98]",52,409.5809021,422.61464847,5.76305245,7.65469646,2.76671221,2.16105652,0.26526419,-2.58448076,2.58448076,-9,0.14754098,0.3672547,0.08216518,-0.19031736,48.53030014,0.63557023,0.08409844,0.2366136,0.0703841,0.48530295,0.16522796,0.23707128,0.3419455,0.48894602,0.61101687,0.75459725,0.27627984,0.33222598,0.50097322,0.60267961,0.72035909,48.53029633,0.06178703,0.06747001,0.63557023,0.65694743,0.69171965,0.2366136,0.1653015,0.31927705,0.52705717,0.7103228,0.16142936,0.50123304,0.65910482,0.08409841,0.07986955,0.0912023,0.1162017,0.12526132,3.3301847,0.23134084,0.48078126,0.51953125,0.94726562,1.0,1.0,48.53029633,48.078125,8,0,True,200,200,0.8,1e-05,306.87240601,5.72643205,2.70676357,False,True
"[7, 8, 9, 11, 16, 17, 18, 24, 40, 55, 56, 61, 62, 63, 65, 66, 67, 69, 71, 77, 79, 81, 82, 85, 92, 98]",26,374.13189697,387.3280586,5.72078081,4.51836967,2.12564571,1.73025084,0.56630442,-2.1624465,2.1624465,-26,0.5,0.40972582,0.08654946,-0.04227164,41.14902115,0.61559105,0.08475286,0.22604151,0.07381312,0.41149026,0.1694255,0.17404751,0.27588671,0.39449179,0.52316713,0.72431374,0.22862473,0.26085588,0.39825779,0.50481385,0.68886322,41.14902496,0.07563937,0.0842373,0.61559105,0.64690161,0.69151962,0.2260415,0.15297009,0.29013273,0.5002014,0.72552747,0.14571302,0.46598372,0.70865828,0.08475286,0.07875936,0.09361958,0.11663239,0.14088735,3.31258845,0.26613769,0.28914061,0.109375,0.52441406,0.91484368,0.99609375,41.14902496,28.9140625,9,0,True,225,225,0.8,1e-05,294.14666748,5.68407851,2.37419776,False,True
"[7, 8, 9, 16, 17, 18, 62, 63, 65, 66, 71, 85]",12,343.57791138,354.20936351,5.75002506,2.74892616,1.65798859,1.30058873,0.7361444,-1.93790162,1.93790162,-14,0.53846154,0.39161105,0.08166635,0.02924425,34.53383636,0.57659358,0.08846583,0.21240498,0.0661519,0.34533831,0.17302094,0.11920762,0.21636753,0.31616235,0.43996716,0.69789851,0.18253928,0.21916549,0.32983881,0.39732012,0.67192543,34.53383255,0.09387624,0.10626049,0.57659358,0.60745341,0.68924844,0.21240498,0.13424839,0.26144317,0.48077118,0.75286895,0.13824961,0.43976071,0.73239803,0.08846582,0.0810305,0.0982652,0.13044234,0.15548702,3.26337147,0.28545865,0.17191406,0.06054688,0.16796875,0.57382798,0.95449209,34.53383255,17.19140625,10,0,True,250,250,0.8,1e-05,307.62283325,5.72887447,2.2579432,False,True
"[7, 8, 9, 16, 17, 18, 65, 71]",8,311.5305481,324.21279849,5.77702875,2.25054288,1.50018095,1.26515591,0.78398171,-1.89365685,1.89365685,-4,0.33333333,0.18130108,0.09327539,0.02700369,28.37737274,0.51708019,0.09204431,0.19636223,0.06174348,0.28377375,0.17978586,0.0696829,0.15325946,0.24365842,0.36639732,0.6736629,0.13217354,0.18555692,0.26530939,0.31571186,0.63749135,28.37737274,0.10754371,0.12494618,0.51708025,0.54209822,0.68155158,0.19636224,0.1102984,0.22885577,0.45269984,0.77154166,0.11700656,0.36433613,0.7439934,0.09204432,0.08286773,0.10432731,0.13270634,0.17289113,3.27011061,0.29470086,0.11507812,0.03515625,0.08300781,0.24453115,0.88652313,28.37737274,11.5078125,11,0,True,275,275,0.8,1e-05,253.23579407,5.53432105,2.01720158,False,True
"[7, 8, 16, 17, 18, 71]",6,288.2265625,298.59449323,5.82589044,1.87817883,1.37046665,1.08156812,0.81972306,-1.80078363,1.80078363,-2,0.25,0.16545521,0.07480482,0.04886169,23.27361107,0.45914173,0.08775789,0.17105334,0.05103763,0.2327361,0.17657779,0.04192472,0.10857247,0.18657258,0.30108637,0.63641888,0.11296558,0.14526241,0.2067306,0.24515301,0.59086597,23.27360725,0.10852024,0.12945755,0.45914176,0.47400689,0.66480845,0.17105335,0.08157393,0.18382388,0.39560902,0.77113765,0.08270641,0.29661325,0.71263367,0.08775789,0.07866003,0.0955775,0.11593107,0.15623137,3.11445117,0.31702164,0.08417968,0.01953125,0.03515625,0.08671868,0.81171811,23.27360725,8.41796875,12,0,True,300,300,0.8,1e-05,269.72814941,5.5974146,2.00537805,False,True
"[7, 8, 16, 17, 18, 71]",6,290.96615601,297.83165951,5.8067851,1.81541443,1.34737316,1.04753542,0.8257475,-1.80095851,1.80095851,0,0.0,0.03341769,0.0,-0.01910534,22.91644669,0.45451653,0.08789123,0.1707885,0.00716389,0.22916442,0.17604908,0.03970851,0.10496374,0.18242912,0.29784054,0.62547028,0.107513,0.14570719,0.20709312,0.24215388,0.5849545,22.91644096,0.10793788,0.12958236,0.45451653,0.46894628,0.66555667,0.17078854,0.08150496,0.18233812,0.39800304,0.77886885,0.07993182,0.29677379,0.72635239,0.08789124,0.07928327,0.09352944,0.12421082,0.16251555,3.12654161,0.31401226,0.0828125,0.01953125,0.03613281,0.08671874,0.78242105,22.91644096,8.28125,13,1,False,301,1,0.8,1e-05,280.01327515,5.63483701,1.90578505,False,True
