stage,tau,best_ckpt_id,best_epoch,best_val_mse,best_support_size,n_evals,best_moment_recovery_score,best_active_mean_zerr_median,best_active_sd_logerr_median,best_active_sd_ratio_median,best_active_marg_skl_median,best_active_joint_skl_median,best_softgate_absdiff_median,best_zero_soft_leakage_median
0,0.8,12,300,7.859519958496094,67,13,2.561741332240324,2.214684251839251,0.34705708040107325,1.4169784633523652,3.1217585308335307,10.307003657959955,0.5751530826091766,0.15886078774929047
1,0.8,26,625,3.206923007965088,7,49,1.0179308977316788,0.9411135602868319,0.07681733744484692,1.019408924848316,0.5691736953980089,1.2422986393598778,0.07687418535351753,0.032019659876823425
