method,mode,setting,seed,replicate_id,n,p,n_active,sigma2,support_threshold,n_draws,selected_size,active_idx0,selected_idx0,selected_ckpt_id,selected_epoch,selected_stage,selected_tau,precision,recall,f1,fdr,tp,fp,fn,tn,support_size,auroc,auprc,K_q,K_g,tau_start,tau_end,base_lr,stage_lr_decay,min_lr_scale,warmup_epochs,n_anneal_stages,min_stage_epochs,max_stage_epochs,q_entropy_weight,moment_recovery_score,recovery_score,active_mean_zerr_median,active_mean_zerr_mean,active_sd_logerr_median,active_sd_logerr_mean,active_sd_ratio_median,active_sd_ratio_mean,sd_ratio_median,sd_ratio_mean,active_marg_skl_median,active_marg_skl_mean,active_joint_skl_median,active_joint_skl_mean,softgate_absdiff_median,softgate_absdiff_mean,zero_soft_leakage_median,zero_soft_leakage_mean
last_flow,recovery,simple,434,434,160,100,10,1.0,0.5,4000,7,8;12;17;39;47;59;66;74;90;98,8;47;59;66;74;90;98,26,625,1,0.8,1.0,0.7,0.8235294117647058,0.0,7,0,3,90,7,0.9149999999999999,0.8390322580645162,-1,-1,0.8,0.8,1e-05,0.95,0.9,300,1,1200,1200,0.1,1.0179308977316788,1.0179308977316788,0.9411135602868319,1.159751138138358,0.07681733744484692,0.09741759457215697,1.019408924848316,1.0186657409249034,1.019408924848316,1.0186657409249034,0.5691736953980089,0.9246794133376227,1.2422986393598778,1.6243383746196147,0.07687418535351753,0.09765031439378857,0.032019659876823425,0.057882510125637054
