"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","simple",416,416,100,500,60,20,20,10,1,12345,2000,1,8000,0.5,0.5,7.88325,0.0157665,7,"55;93;175;239;254;307;334;355;365;413","55;175;239;307;355;365;413",1,0.7,0.823529411764706,0,7,0,3,490,7,0.998979591836735,0.961428571428571
