variable,mean,sd,rhat,ess,mcse
xi_0,-0.08094591852952171,0.19383668177779262,1.0040783987828945,1221.1831884313988,0.005546838971629413
xi_1,0.9254248101127176,1.3024243544051448,1.2419531286304284,7.155475170685438,0.48689270659445516
xi_2,0.03564517462217174,0.6715988067514851,1.001952067659566,6794.872469361852,0.008147404167188342
xi_3,0.024027742430170168,0.661629017900398,1.0038832836493246,11022.36060865141,0.006301983136257729
xi_4,-0.28047898976906066,1.1658978976645868,1.2088739798039996,18.54164520040895,0.270761172411491
xi_5,0.010296213460789187,0.6776317769829568,1.0111973982403208,689.1457957700507,0.025812983759977932
xi_6,0.07817962799038905,0.6622182140592066,1.0047067976023674,4361.062248238392,0.010027784189941472
xi_7,0.9642855132716844,1.3277314827543607,1.258651991613371,11.205261257114357,0.3966425119424774
xi_8,0.03194120904564032,0.6746147643772514,1.0029475486296393,7533.270995540352,0.0077725593412699
xi_9,0.020037850698023284,0.6843523059250994,1.0028455016020947,10760.703944791207,0.006597196098377515
xi_10,-0.2053420601024792,1.0857939787776005,1.4809249787483167,10.671569399180616,0.3323787746761706
xi_11,0.03734553071747759,0.6882326431868421,1.012581207502024,803.9354290831366,0.02427306860808428
xi_12,0.09167332204079716,0.6841273243333029,1.0022599543803783,9213.725315829373,0.0071272059144400135
xi_13,0.24383848180938547,1.0330568185314,1.0575896699916818,45.595427306887444,0.1529901827740656
xi_14,-0.0037771541785813867,0.774088683821322,1.0009654840798963,12167.518557772968,0.007017617775013802
xi_15,-0.026998006712837263,0.7637621136047869,1.0011796506817618,13309.202273389306,0.006620367509562489
xi_16,-0.6462113104664864,1.3613927079768577,1.2901628938933007,7.7333900448719906,0.48955158675580723
xi_17,-0.03916840415496005,0.7746195867282653,1.0062121034437577,2267.8994009339976,0.016265843184442675
xi_18,0.040332964505653185,0.7628012459885022,1.0006322477308764,10218.152912714666,0.00754614585213635
xi_19,0.07737114085672059,0.9303892041248617,1.0174180295307664,238.76304737649883,0.06021173003283038
xi_20,-0.016356095246123546,0.8323222978673175,1.0017891868107245,10471.78502442871,0.008133569285058947
xi_21,-0.014230430434402069,0.813955099304807,1.0016356436345593,14016.570946604279,0.0068751085332039025
xi_22,-0.6930775737959309,1.3992775037526692,1.5184462726068455,11.960394424410174,0.4046048655903113
xi_23,-0.05990775143953119,0.8324199307644446,1.0076379228837633,3947.5204286809885,0.01324891387484124
xi_24,0.02673818930670871,0.8285362675117538,1.0007148037678855,12261.940254286705,0.007482245016690231
xi_25,0.026014860862329174,0.8992822515276345,1.0025763477961434,3993.570861921952,0.014230341573783094
xi_26,-0.01721274762541254,0.870552014962179,1.0002913272486282,15402.717030326394,0.007014489292572418
xi_27,-0.015851072113508915,0.8720068103307056,1.0004877785399846,14818.457133691978,0.007163386476211139
xi_28,-0.5000863044218666,1.3221334527524449,1.2108072654485216,10.792142271841149,0.40245883244367053
xi_29,-0.04706137504035756,0.8763217877012655,1.0035115318570524,7207.5061675729285,0.010322172159001547
xi_30,0.030415705383126403,0.8703126863870942,1.0000799678617076,13402.891637096334,0.007517545425384503
xi_31,0.1646649167362682,0.8471491863027177,1.0348196362593955,58.830356417497015,0.11044833117733992
xi_32,0.19160289997971278,0.8691671757189688,1.0402670277926136,79.55484543838892,0.0974473422011455
xi_33,-0.0019639752097002,0.8869470984220664,1.0072434697266932,557.9877472624694,0.037547876960260296
xi_34,-0.0666025507974471,0.9014201149437031,1.0019498427047997,5392.602634906967,0.012275184691792474
xi_35,-0.04433295753042861,0.8993923154407282,1.0015733866267067,7771.943671966729,0.01020197724189743
xi_36,0.3058339269223796,0.6702056502061987,1.0400099817050195,89.65052572709087,0.07078343991030704
xi_37,0.2923139630461934,0.6782526951821783,1.051551973493837,98.6755561836703,0.06827893472476709
xi_38,0.26641635736775016,0.8097213466643837,1.0687146389292477,51.54076819152588,0.11278728567648252
xi_39,0.20980772503666303,0.8383225546964814,1.0752148498876242,47.49087580246954,0.12164830484613365
xi_40,0.17324515407099816,0.8911701702679241,1.0575912517406327,48.26601104430148,0.12827438382410852
xi_41,0.22911596231767262,1.027943312723229,1.1298848649916549,24.879729163207912,0.20608498045098697
xi_42,0.2247105276828753,1.0438955035740498,1.1386437112367183,32.59628262523904,0.18284074811376766
xi_43,-0.04173189758340462,1.0501497260124961,1.1627994700869257,24.844441347228273,0.2106864500527537
xi_44,-0.1667108051118118,1.045063714540919,1.2391440361719466,15.207901858980222,0.26798353912120404
xi_45,-0.2849109008437759,1.0190336387532817,1.1524009947978655,16.82432134080627,0.24843898322172403
xi_46,-0.03106172332788452,0.5830080465127082,1.0037374800236645,1277.4956989496225,0.016311534743394564
