"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","simple",417,417,100,500,60,20,20,10,1,12345,2000,1,8000,0.5,0.5,8.903125,0.01780625,8,"122;160;190;220;329;360;452;462;469;481","122;160;190;329;360;452;462;469",1,0.8,0.888888888888889,0,8,0,2,490,8,0.976836734693878,0.907874015748032
