"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","weak_signal",488,488,160,100,96,32,32,10,1,12345,2000,1,8000,0.5,0.5,2.18875,0.0218875,2,"21;27;31;45;61;75;81;82;85;92","45;81",1,0.2,0.333333333333333,0,2,0,8,90,2,0.865,0.702025418275418
