stage,tau,best_ckpt_id,best_epoch,best_val_mse,best_support_size,n_evals,best_lasso_recovery_score
0,0.8,12,300,2.693354845046997,8,13,1.8167039865151826
1,0.8,33,800,2.0373384952545166,7,49,0.9732868912523369
