support_idx,support_size,loss,loss_ema,log_grad_ema,val_mse,val_rmse,val_mae,val_r2,val_heldout_loglik,val_nll,dS,churn,pred_improve_rel,loss_improve_rel,grad_slope,expected_support_soft,softgate_entropy,beta_soft_sd_mean,beta_soft_abs_mean,softgate_churn,softgate_mean,softgate_sd,softgate_q05,softgate_q25,softgate_q50,softgate_q75,softgate_q95,softgate_mean_j_q05,softgate_mean_j_q25,softgate_mean_j_q50,softgate_mean_j_q75,softgate_mean_j_q95,softgate_mean_j_sum,softgate_sd_j_median,softgate_sd_j_q90,gate_entropy_mean,gate_entropy_median,gate_entropy_q90,beta_abs_mean,beta_abs_median,beta_abs_q75,beta_abs_q90,beta_abs_q95,beta_mean_abs_j_median,beta_mean_abs_j_q90,beta_mean_abs_j_q95,beta_soft_sd_j_mean,beta_soft_sd_j_median,beta_soft_sd_j_q75,beta_soft_sd_j_q90,beta_soft_sd_j_q95,beta_l2_draw_mean,beta_l2_draw_sd,pip_hard_mean,pip_hard_q50,pip_hard_q75,pip_hard_q90,pip_hard_q95,expected_support_softgate,expected_support_hard,ckpt_id,stage,is_warmup,epoch,epoch_in_stage,tau,lr,grad_norm,log_grad,lasso_recovery_score,alert,best_so_far
"[2, 4, 9, 24, 42, 47, 49, 68, 69, 74, 80, 81, 84, 88, 91, 92, 97]",17,1273.85839844,1273.85839844,7.85176928,18.86052895,4.34287105,3.61949444,-0.01557874,-7.71058416,7.71058416,0,0.0,0.0,0.0,0.0,49.80751801,0.69055098,0.04095191,0.03264841,0.0,0.49807519,0.03593173,0.43888581,0.47403681,0.49818936,0.5224008,0.55727404,0.4950684,0.49686882,0.49807096,0.49935317,0.50107038,49.80751419,0.03583319,0.03759664,0.69055098,0.69197607,0.6931057,0.03264841,0.02755879,0.04686587,0.06737247,0.08014044,0.0019833,0.00420128,0.0052563,0.0409519,0.0409548,0.04219671,0.0431964,0.04436482,0.40843439,0.0362091,0.47988281,0.48046875,0.49609375,0.50820315,0.5234375,49.80751419,47.98828125,0,0,True,1,1,0.8,1e-05,2570.27783203,7.85176928,10.84468106,False,True
"[0, 1, 3, 4, 6, 7, 8, 9, 13, 15, 16, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 32, 34, 36, 42, 43, 44, 45, 46, 48, 49, 50, 51, 52, 53, 56, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 69, 70, 71, 72, 74, 75, 76, 79, 80, 82, 83, 84, 85, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",72,1165.52746582,1200.1014684,7.83021146,18.13329697,4.25832091,3.53948212,0.02358036,-7.17176533,7.17176533,55,0.82894737,0.03855841,0.08504158,-0.02155782,50.93343735,0.68996465,0.0435885,0.04119208,0.01296772,0.50933439,0.03871868,0.44629994,0.48292798,0.50942051,0.53566921,0.57300204,0.49228141,0.49997517,0.51203698,0.51831847,0.5225693,50.93343353,0.03729242,0.0393136,0.68996459,0.69169617,0.69309384,0.04119209,0.03501724,0.05949818,0.08505387,0.10065492,0.02780501,0.03166754,0.03227914,0.04358849,0.04381908,0.044696,0.04561083,0.04650159,0.51328039,0.03986413,0.5944531,0.62695312,0.68066406,0.71132815,0.73847651,50.93343353,59.4453125,1,0,True,25,25,0.8,1e-05,2503.87451172,7.82559462,10.60255047,False,True
"[0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32, 34, 35, 36, 37, 38, 39, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",91,1029.74755859,1077.12975102,7.85686412,18.03567314,4.24684273,3.58280754,0.02883708,-6.31069326,6.31069326,19,0.20879121,0.00538368,0.11649653,0.02665266,54.64780426,0.68388504,0.05045344,0.06505836,0.03721399,0.54647809,0.04935818,0.46248427,0.51357251,0.54824352,0.58053017,0.62501597,0.4979431,0.52354813,0.56033343,0.56845087,0.57341754,54.64780807,0.04105294,0.04319955,0.68388504,0.68780923,0.69293332,0.06505837,0.05939391,0.09363403,0.12533183,0.14472227,0.06288635,0.06840841,0.07058555,0.05045344,0.05119129,0.05314202,0.05477695,0.05558544,0.78136748,0.06177294,0.82484376,0.93164062,0.953125,0.96484375,0.96894526,54.64780807,82.484375,2,0,True,50,50,0.8,1e-05,2614.39941406,7.86878968,10.07219668,False,True
"[0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32, 34, 35, 36, 37, 38, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 56, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 69, 70, 71, 72, 73, 74, 75, 76, 78, 79, 80, 82, 83, 84, 85, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",86,877.25073242,932.28717182,7.87718329,18.2487011,4.27184984,3.62782383,0.01736621,-6.10805225,6.10805225,-5,0.07608696,0.0,0.14809147,0.02031917,58.70088959,0.66856402,0.05829439,0.10528252,0.04177743,0.58700889,0.06732163,0.46424136,0.54047281,0.59696174,0.63698465,0.68380076,0.492636,0.53537804,0.61916256,0.62778467,0.63153696,58.7008934,0.04220409,0.04443946,0.66856402,0.67408574,0.69241917,0.10528251,0.10123233,0.1466691,0.18743655,0.21160029,0.11463666,0.1275934,0.13029417,0.0582944,0.06010693,0.06363454,0.06514332,0.06615651,1.21325231,0.08292616,0.86972654,0.99609375,1.0,1.0,1.0,58.7008934,86.97265625,3,0,True,75,75,0.8,1e-05,2626.62011719,7.87345317,9.24333655,False,True
"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 78, 79, 80, 81, 82, 83, 84, 85, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",93,705.2376709,767.17664053,7.74614249,20.24984169,4.49998241,3.67746878,-0.09038876,-5.84183168,5.84183168,7,0.07526882,0.0,0.19608198,-0.1310408,64.9026947,0.62843102,0.07182165,0.17544717,0.06201799,0.64902687,0.09495403,0.47343677,0.57135475,0.68034106,0.72225058,0.76511115,0.49895361,0.55692452,0.70530909,0.71262181,0.71729106,64.90268707,0.0411603,0.04819624,0.62843102,0.62660956,0.69184059,0.17544717,0.17450356,0.24086738,0.29772416,0.33086762,0.19172502,0.23465262,0.23848253,0.07182165,0.07604385,0.08043927,0.08408689,0.08597462,1.98120141,0.12305177,0.90324217,1.0,1.0,1.0,1.0,64.90268707,90.32421875,4,0,True,100,100,0.8,1e-05,2048.91748047,7.62506687,7.98392419,False,True
"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 78, 79, 80, 82, 83, 84, 85, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",92,586.15838623,623.82027981,7.15869957,21.41604996,4.62774783,3.69600916,-0.15318532,-5.47334576,5.47334576,-1,0.01075269,0.0,0.16884986,-0.58744292,69.38178253,0.58109903,0.08726883,0.25157192,0.04725266,0.69381785,0.1229885,0.46363631,0.58671743,0.74348414,0.78790909,0.8323856,0.49063346,0.56841236,0.75952578,0.77920628,0.793854,69.38178253,0.04173065,0.056332,0.58109897,0.56937361,0.69124275,0.25157195,0.24400006,0.35909498,0.45378789,0.50685346,0.25645542,0.40898788,0.42504469,0.08726883,0.08607321,0.10005991,0.11036479,0.11355709,2.9217701,0.18634069,0.89632815,1.0,1.0,1.0,1.0,69.38178253,89.6328125,5,0,True,125,125,0.8,1e-05,1022.33239746,6.92984196,6.4329272,False,True
"[0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 32, 34, 35, 36, 37, 41, 42, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 56, 57, 58, 61, 62, 63, 64, 65, 66, 69, 70, 71, 72, 74, 75, 76, 77, 78, 79, 80, 82, 83, 84, 85, 88, 89, 90, 91, 92, 93, 94, 96, 97, 98, 99]",78,512.94525146,537.93044459,6.59939655,15.09802341,3.88561751,3.26585531,0.18702006,-4.04733896,4.04733896,-14,0.17204301,0.29501363,0.12490333,-0.55930302,65.82498169,0.59907061,0.08765636,0.25413719,0.03774386,0.6582498,0.13964829,0.40362707,0.52902311,0.71222001,0.76696754,0.82140505,0.43215331,0.51622522,0.72495699,0.75707632,0.79919267,65.82498169,0.04345205,0.05502575,0.59907061,0.60009706,0.6912266,0.25413722,0.21926901,0.36672452,0.5277828,0.61731756,0.21773069,0.50543898,0.57611722,0.08765636,0.08357012,0.09871815,0.11673968,0.12807699,3.15608168,0.19777797,0.79476565,1.0,1.0,1.0,1.0,65.82498169,79.4765625,6,0,True,150,150,0.8,1e-05,618.08886719,6.42663225,5.00694606,False,True
"[0, 1, 2, 3, 4, 6, 7, 8, 9, 13, 15, 16, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 32, 36, 42, 44, 45, 46, 48, 49, 50, 51, 52, 56, 57, 58, 61, 62, 63, 64, 65, 66, 69, 70, 71, 72, 74, 75, 76, 77, 79, 80, 82, 83, 84, 85, 88, 89, 90, 91, 92, 93, 94, 96, 97, 98, 99]",68,457.34265137,476.97973323,6.15754529,8.84482765,2.9740255,2.54846716,0.52373452,-2.89645624,2.89645624,-10,0.12820513,0.41417314,0.1083987,-0.44185126,59.91716766,0.61988771,0.08694885,0.24976015,0.06077111,0.5991717,0.15862525,0.32457173,0.44999424,0.65036654,0.72044218,0.80870062,0.35291305,0.43409976,0.66527313,0.70676398,0.80699909,59.91716766,0.05168525,0.05855198,0.61988771,0.6347751,0.68735111,0.24976015,0.19236004,0.3321214,0.52440041,0.74333483,0.1981609,0.49463594,0.78138065,0.08694886,0.0826925,0.09497428,0.10846584,0.15304847,3.34393263,0.22900553,0.69679689,1.0,1.0,1.0,1.0,59.91716766,69.6796875,7,0,True,175,175,0.8,1e-05,407.65466309,6.0104204,3.68338341,False,True
"[0, 2, 3, 4, 6, 7, 8, 9, 13, 15, 16, 19, 20, 21, 22, 23, 25, 27, 28, 29, 30, 32, 36, 42, 44, 45, 46, 48, 49, 50, 51, 52, 56, 57, 58, 61, 62, 63, 64, 65, 66, 69, 70, 71, 72, 74, 75, 76, 79, 80, 82, 83, 84, 85, 88, 89, 90, 91, 92, 93, 94, 96, 97, 98, 99]",65,417.28164673,432.25028477,5.84897152,6.29887199,2.50975537,2.16644335,0.66082603,-2.52949524,2.52949524,-3,0.04411765,0.28784684,0.08759516,-0.30857377,52.98437119,0.62980157,0.08730836,0.2442552,0.07012756,0.52984375,0.17125466,0.2494605,0.37366566,0.56491375,0.65592718,0.79772925,0.27918428,0.34653586,0.58793402,0.6391474,0.79163241,52.984375,0.06031862,0.06495504,0.62980163,0.64954358,0.69017684,0.2442552,0.16918586,0.29842627,0.50291312,0.87455058,0.17212559,0.4439697,0.89157319,0.08730835,0.08147603,0.09622868,0.10684548,0.15577753,3.57718778,0.26514596,0.61371094,0.92382812,0.98535156,1.0,1.0,52.984375,61.37109375,8,0,True,200,200,0.8,1e-05,371.61184692,5.91784989,2.89681735,False,True
"[0, 2, 3, 4, 6, 8, 9, 13, 19, 20, 21, 22, 23, 25, 27, 29, 30, 32, 42, 44, 45, 46, 48, 49, 51, 52, 56, 57, 62, 63, 64, 65, 66, 69, 70, 71, 74, 80, 82, 83, 84, 90, 91, 94, 97, 98, 99]",47,384.86123657,395.75548453,5.77354606,4.49099016,2.11919564,1.80634904,0.75817464,-2.14939785,2.14939785,-18,0.27692308,0.28701676,0.07769431,-0.07542547,45.57281113,0.62141263,0.0874617,0.23615031,0.07413439,0.45572808,0.17831825,0.18370022,0.30464652,0.46508697,0.57795507,0.77951652,0.22113229,0.28570938,0.48549238,0.55227721,0.7815612,45.57281113,0.07440546,0.08161552,0.62141263,0.65898693,0.69213897,0.23615031,0.15045659,0.2785705,0.48981661,0.93282121,0.1523574,0.41871047,0.9557808,0.08746169,0.08104134,0.09513971,0.1160586,0.16217148,3.64579725,0.27550602,0.42617187,0.4375,0.74707031,0.93867183,1.0,45.57281113,42.6171875,9,0,True,225,225,0.8,1e-05,286.45080566,5.65756681,2.3442317,False,True
