stage,tau,best_ckpt_id,best_epoch,best_val_mse,best_support_size,n_evals,best_lasso_recovery_score
0,0.8,12,300,2.5167253017425537,9,13,2.092406671047758
1,0.8,32,775,2.8793134689331055,8,49,0.847832150252745
