method,setting,seed,replicate_id,n,p,n_active,sigma2,support_threshold,selected_size,active_idx0,selected_idx0,selected_ckpt_id,precision,recall,f1,fdr,tp,fp,fn,tn,support_size,auroc,auprc
last_flow,simple,410,410,160,100,10,1.0,0.5,10,34;58;62;70;76;77;80;86;91;96,34;58;70;76;77;80;85;86;91;96,224,0.9,0.9,0.9,0.1,9,1,1,89,10,0.9444444444444444,0.9151515151515153
