"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","low_snr",437,437,160,100,96,32,32,10,10,12345,2000,1,8000,0.5,0.5,9.654375,0.09654375,3,"7;15;22;28;47;56;59;68;91;94","22;56;91",1,0.3,0.461538461538462,0,3,0,7,90,3,0.863333333333333,0.578911117875222
