"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","weak_signal",409,409,160,100,96,32,32,10,1,12345,2000,1,8000,0.5,0.5,3.41625,0.0341625,2,"22;34;53;56;65;75;82;87;91;94","82;94",1,0.2,0.333333333333333,0,2,0,8,90,2,0.867777777777778,0.795306101556102
