method,setting,seed,replicate_id,n,p,n_active,sigma2,support_threshold,selected_size,active_idx0,selected_idx0,selected_ckpt_id,precision,recall,f1,fdr,tp,fp,fn,tn,support_size,auroc,auprc
last_flow,simple,488,488,160,100,10,1.0,0.5,9,21;27;31;45;61;75;81;82;85;92,21;31;45;61;75;81;82;85;92,257,1.0,0.9,0.9473684210526316,0.0,9,0,1,90,9,0.95,0.9163934426229507
