stage,tau,best_ckpt_id,best_epoch,best_val_mse,best_support_size,n_evals,best_lasso_recovery_score
0,0.8,12,300,1.3580920696258545,9,13,1.7875270840606512
1,0.8,29,700,2.1546096801757812,7,49,0.7294183863328096
