"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","weak_signal",459,459,160,100,96,32,32,10,1,12345,2000,1,8000,0.5,0.5,0.164375,0.00164375,0,"5;11;13;24;32;35;37;68;89;97","",0,0,0,0,0,0,10,90,0,0.764444444444444,0.604786414565826
