support_idx,support_size,loss,loss_ema,log_grad_ema,val_mse,val_rmse,val_mae,val_r2,val_heldout_loglik,val_nll,dS,churn,pred_improve_rel,loss_improve_rel,grad_slope,expected_support_soft,softgate_entropy,beta_soft_sd_mean,beta_soft_abs_mean,softgate_churn,softgate_mean,softgate_sd,softgate_q05,softgate_q25,softgate_q50,softgate_q75,softgate_q95,softgate_mean_j_q05,softgate_mean_j_q25,softgate_mean_j_q50,softgate_mean_j_q75,softgate_mean_j_q95,softgate_mean_j_sum,softgate_sd_j_median,softgate_sd_j_q90,gate_entropy_mean,gate_entropy_median,gate_entropy_q90,beta_abs_mean,beta_abs_median,beta_abs_q75,beta_abs_q90,beta_abs_q95,beta_mean_abs_j_median,beta_mean_abs_j_q90,beta_mean_abs_j_q95,beta_soft_sd_j_mean,beta_soft_sd_j_median,beta_soft_sd_j_q75,beta_soft_sd_j_q90,beta_soft_sd_j_q95,beta_l2_draw_mean,beta_l2_draw_sd,pip_hard_mean,pip_hard_q50,pip_hard_q75,pip_hard_q90,pip_hard_q95,expected_support_softgate,expected_support_hard,ckpt_id,stage,is_warmup,epoch,epoch_in_stage,tau,lr,grad_norm,log_grad,lasso_recovery_score,alert,best_so_far
"[9, 38, 44, 50, 62, 78, 87, 98]",8,982.78088379,982.78088379,7.51215936,8.750494,2.95812339,2.37857914,0.00082488,-4.36082935,4.36082935,0,0.0,0.0,0.0,0.0,49.6687088,0.69060796,0.04095967,0.03264732,0.0,0.49668702,0.03543197,0.43813458,0.47280312,0.49661845,0.52061862,0.55557716,0.49445537,0.49566951,0.49660391,0.4975597,0.49912342,49.66870117,0.03536545,0.03747731,0.69060808,0.69198745,0.69310617,0.03264732,0.02749552,0.04713019,0.06724327,0.08036009,0.00187656,0.00385448,0.00427142,0.04095966,0.04091898,0.04231638,0.04322111,0.04358561,0.40849581,0.03451317,0.46136719,0.45898438,0.4765625,0.49648437,0.50390625,49.66870117,46.13671875,0,0,True,1,1,0.8,1e-05,1830.16125488,7.51215936,7.88802874,False,True
"[1, 2, 7, 8, 9, 11, 12, 14, 15, 16, 17, 18, 20, 22, 23, 24, 25, 27, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 41, 43, 45, 47, 48, 49, 50, 52, 53, 56, 58, 61, 62, 63, 64, 66, 70, 72, 73, 75, 76, 77, 78, 80, 81, 83, 84, 85, 87, 88, 89, 90, 91, 92, 93, 94, 97, 98]",67,904.92004395,930.94334805,7.46835362,8.36180878,2.89167923,2.35744596,0.0452069,-3.93457961,3.93457961,59,0.89705882,0.04441866,0.07922502,-0.04380574,50.43011475,0.68997413,0.04372638,0.04111267,0.01023022,0.50430107,0.0395362,0.43985274,0.47727495,0.50406873,0.53140891,0.56902498,0.48819497,0.49665743,0.50417477,0.5125528,0.51871818,50.43010712,0.03822306,0.0404108,0.68997419,0.69167364,0.69309747,0.04111267,0.03497702,0.05926111,0.08433331,0.09911821,0.02682129,0.03245351,0.03369957,0.04372639,0.04358101,0.04525561,0.04675044,0.04721484,0.51020706,0.04480818,0.541875,0.55078125,0.62207031,0.6640625,0.68808591,50.43010712,54.1875,1,0,True,25,25,0.8,1e-05,1731.8347168,7.45693666,7.76020783,False,True
"[0, 1, 2, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 61, 62, 63, 64, 66, 68, 70, 71, 72, 73, 75, 76, 77, 78, 80, 81, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 97, 98]",83,814.54162598,846.39414066,7.47465297,7.79312611,2.79161711,2.32583666,0.11014193,-3.49721479,3.49721479,16,0.19277108,0.06800953,0.09987448,0.00629935,53.31835175,0.68636352,0.04912899,0.06278612,0.02985694,0.53318352,0.04765875,0.45242387,0.50079995,0.53459024,0.56695449,0.60897952,0.48472801,0.51338941,0.54496002,0.55402994,0.5605486,53.31835175,0.03950889,0.04159593,0.68636352,0.68954998,0.69301313,0.06278612,0.0572406,0.08978122,0.12167845,0.14025126,0.0606905,0.0670584,0.0681229,0.04912899,0.04906779,0.05149275,0.0530791,0.0542347,0.75392109,0.06157427,0.75453126,0.86328125,0.91015625,0.93359375,0.93769526,53.31835175,75.453125,2,0,True,50,50,0.8,1e-05,1781.55249023,7.48524045,7.44014468,False,True
"[0, 1, 2, 3, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 61, 62, 63, 64, 65, 66, 68, 70, 71, 72, 73, 75, 76, 77, 78, 80, 81, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 96, 97, 98]",86,711.62445068,748.25822295,7.46427248,7.91374779,2.81313842,2.32935548,0.09636874,-3.2701273,3.2701273,3,0.03488372,0.0,0.1263498,-0.01038049,58.05596542,0.67098397,0.05798756,0.10078717,0.04745864,0.58055967,0.06657547,0.46055189,0.53451741,0.5893991,0.63021183,0.67776597,0.48480067,0.53662205,0.60734224,0.62074447,0.63043839,58.05596542,0.04280116,0.04583884,0.67098391,0.67670202,0.69253087,0.10078716,0.09619608,0.14151934,0.1829551,0.20868328,0.10799243,0.12717381,0.12954661,0.05798756,0.05934597,0.06373749,0.06614821,0.06759334,1.17430353,0.08737838,0.8603906,0.99023438,0.99609375,1.0,1.0,58.05596542,86.0390625,3,0,True,75,75,0.8,1e-05,1722.51696777,7.45154185,6.83837973,False,True
"[0, 1, 2, 3, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 61, 62, 63, 64, 65, 66, 68, 70, 71, 72, 73, 75, 76, 77, 78, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 96, 97, 98]",87,599.04699707,640.08925448,7.27294039,9.53712654,3.08822385,2.6255517,-0.08899675,-3.43335772,3.43335772,1,0.01149425,0.0,0.15819784,-0.1913321,62.98082733,0.64029229,0.07012895,0.16295426,0.05078042,0.62980825,0.09369816,0.45783445,0.55433637,0.65707248,0.70316136,0.7492128,0.48007914,0.54590482,0.68110478,0.69597924,0.70580274,62.9808197,0.04198182,0.04720898,0.64029229,0.64291823,0.6920191,0.16295426,0.15752722,0.2254269,0.28611812,0.32180119,0.17092136,0.23435193,0.23889227,0.07012895,0.07384707,0.0792895,0.08238441,0.08392746,1.86385274,0.11870176,0.87488282,1.0,1.0,1.0,1.0,62.9808197,87.48828125,4,0,True,100,100,0.8,1e-05,1229.86584473,7.11466037,5.86073966,False,True
"[0, 1, 2, 3, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 41, 42, 43, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 61, 62, 63, 64, 66, 70, 71, 72, 73, 75, 76, 77, 78, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98]",85,529.88336182,552.49534779,6.60694844,10.16015053,3.1874991,2.78031111,-0.16013674,-3.31760192,3.31760192,-2,0.04545455,0.0,0.11545611,-0.66599194,65.97221375,0.60874915,0.08207776,0.22246137,0.03810619,0.65972221,0.12104863,0.44258642,0.55040574,0.70358765,0.7563566,0.80543029,0.46913213,0.54027396,0.72110355,0.74930215,0.77353358,65.97221375,0.04221415,0.05208593,0.60874909,0.60776138,0.69188416,0.22246137,0.20247538,0.31822091,0.42145187,0.48025042,0.20547372,0.39348981,0.4205935,0.08207777,0.08270587,0.09511808,0.10386761,0.10653237,2.63015032,0.17008029,0.85066408,1.0,1.0,1.0,1.0,65.97221375,85.06640625,5,0,True,125,125,0.8,1e-05,605.31109619,6.40574253,4.69488058,False,True
"[1, 2, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 23, 24, 25, 27, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 41, 43, 45, 46, 47, 48, 50, 52, 53, 54, 55, 56, 58, 61, 62, 63, 66, 70, 72, 73, 75, 76, 77, 78, 80, 81, 83, 84, 85, 88, 89, 90, 91, 92, 93, 94, 97, 98]",67,480.47442627,497.41124275,6.14561445,7.4193058,2.72384027,2.32589197,0.1528266,-2.75169683,2.75169683,-18,0.21176471,0.26976418,0.09324493,-0.46133399,59.89579773,0.63392031,0.08171663,0.21783973,0.06122481,0.59895796,0.13681449,0.36537164,0.47316301,0.6385957,0.70839047,0.78215075,0.3946979,0.46060574,0.65367264,0.6918475,0.75004536,59.89579773,0.04844523,0.05493916,0.63392031,0.64808035,0.69075167,0.21783973,0.17862022,0.31576151,0.46288624,0.55335337,0.17316137,0.45254979,0.51296127,0.08171663,0.07951187,0.09236884,0.11016499,0.11903008,2.75398779,0.17861964,0.70656252,1.0,1.0,1.0,1.0,59.89579773,70.65625,6,0,True,150,150,0.8,1e-05,407.46179199,6.00994717,3.70389893,False,True
"[1, 2, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 20, 23, 24, 25, 27, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 41, 45, 46, 47, 48, 50, 52, 53, 55, 56, 58, 61, 62, 63, 66, 72, 73, 75, 76, 77, 78, 80, 81, 83, 84, 85, 88, 89, 90, 91, 92, 93, 94, 97, 98]",63,441.04278564,455.80251567,5.89789166,6.79085207,2.60592634,2.27262926,0.22458659,-2.65729904,2.65729904,-4,0.05970149,0.08470519,0.08206814,-0.24772279,53.7604599,0.64485955,0.08207903,0.21962628,0.06238886,0.53760463,0.14804442,0.29820818,0.40250266,0.56530416,0.65149879,0.75728416,0.32930708,0.3819373,0.57772547,0.63455606,0.73056263,53.76045609,0.05444838,0.05825355,0.64485955,0.65884334,0.69054365,0.21962629,0.16667922,0.3111231,0.48226202,0.60656548,0.16840242,0.4495998,0.58334202,0.08207902,0.07979843,0.09261215,0.10851979,0.12164189,2.92238021,0.20918372,0.61765623,0.90625,0.99609375,1.0,1.0,53.76045609,61.765625,7,0,True,175,175,0.8,1e-05,334.4390564,5.81245467,3.14985101,False,True
"[1, 2, 7, 8, 9, 11, 12, 14, 15, 17, 18, 23, 24, 25, 27, 28, 30, 31, 33, 34, 36, 37, 39, 41, 45, 47, 48, 50, 52, 55, 56, 61, 72, 73, 75, 76, 77, 78, 80, 81, 83, 84, 85, 88, 89, 91, 93, 94, 97, 98]",50,406.58184814,419.77008436,5.78666358,5.49824238,2.34483312,2.01108837,0.37218322,-2.3802104,2.3802104,-13,0.20634921,0.19034573,0.07813513,-0.11122808,47.068573,0.64009577,0.08307025,0.22034675,0.06735908,0.47068581,0.15665106,0.23069291,0.33401328,0.48244545,0.58195531,0.7290107,0.26815903,0.309214,0.49789488,0.56044108,0.70339131,47.06858063,0.06099749,0.06595959,0.64009577,0.6644879,0.69225752,0.22034673,0.1609614,0.2963368,0.47447729,0.65426487,0.14717285,0.42095116,0.64679301,0.08307026,0.07857063,0.09380478,0.10410799,0.13679917,3.0538547,0.23643915,0.45820314,0.5,0.83886719,0.98203123,1.0,47.06858063,45.8203125,8,0,True,200,200,0.8,1e-05,322.06222534,5.77474477,2.62847004,False,True
"[1, 8, 17, 18, 24, 25, 28, 34, 36, 45, 47, 55, 61, 73, 78, 81, 83, 88, 91, 94, 98]",21,374.00918579,386.4772131,5.7821577,3.38809657,1.84067829,1.52300727,0.61313021,-2.04044628,2.04044628,-29,0.58,0.38378552,0.08011342,-0.00450587,39.94224548,0.61477691,0.08344017,0.21511862,0.07137487,0.39942247,0.16349956,0.16575018,0.26782382,0.39175382,0.50316012,0.70281774,0.21240914,0.24714264,0.40883267,0.47815856,0.6754086,39.94224548,0.072331,0.07992031,0.61477691,0.65045094,0.69178849,0.2151186,0.14959407,0.27528843,0.45863715,0.70934528,0.14182606,0.39542153,0.70373982,0.08344018,0.07963189,0.09390954,0.10728898,0.14135857,3.11969757,0.25350335,0.25640625,0.12304688,0.37988281,0.84843749,0.99238276,39.94224548,25.640625,9,0,True,225,225,0.8,1e-05,303.18435669,5.71434106,2.36836209,False,True
