coupling_layer,target_coord,fixed_coord,mean_attention,target_latent_type,fixed_latent_type,target_parameter_type,fixed_parameter_type,target_group,fixed_group,target_unit,fixed_unit,target_layer,fixed_layer,target_side,fixed_side
0,4,0,0.031392768025398254,0,0,3,1,4,0,1,0,1,2,1,4
0,4,1,0.07510747760534286,0,0,3,3,4,1,1,1,1,1,1,1
0,4,2,0.08815736323595047,0,0,3,3,4,2,1,1,1,1,1,1
0,4,3,0.052093256264925,0,0,3,3,4,3,1,1,1,1,1,1
0,4,5,0.06870020180940628,0,0,3,3,4,5,1,1,1,1,1,1
0,4,6,0.1324160397052765,0,0,3,3,4,6,1,1,1,1,1,1
0,4,7,0.0191473551094532,0,0,3,3,4,1,1,2,1,1,1,1
0,4,11,0.07643873244524002,0,0,3,3,4,5,1,2,1,1,1,1
0,4,13,0.03772059828042984,0,0,3,3,4,1,1,3,1,1,1,1
0,4,18,0.03155016154050827,0,0,3,3,4,6,1,3,1,1,1,1
0,4,23,0.025006312876939774,0,0,3,3,4,5,1,4,1,1,1,1
0,4,24,0.027465196326375008,0,0,3,3,4,6,1,4,1,1,1,1
0,4,25,0.013311157003045082,0,0,3,3,4,1,1,5,1,1,1,1
0,4,26,0.03307412564754486,0,0,3,3,4,2,1,5,1,1,1,1
0,4,28,0.026595475152134895,0,0,3,3,4,4,1,5,1,1,1,1
0,4,31,0.07752209901809692,0,0,3,4,4,1,1,1,1,1,1,1
0,4,32,0.07137060910463333,0,0,3,4,4,2,1,2,1,1,1,1
0,4,33,0.012558364309370518,0,0,3,4,4,3,1,3,1,1,1,1
0,4,34,0.03596560284495354,0,0,3,4,4,4,1,4,1,1,1,1
0,4,38,0.007857585325837135,0,0,3,5,4,3,1,3,1,2,1,2
0,4,40,0.011831252835690975,0,0,3,5,4,5,1,5,1,2,1,2
0,4,43,0.012710980139672756,0,1,3,6,4,3,1,0,1,0,1,1
0,4,44,0.015954719856381416,0,1,3,6,4,4,1,0,1,0,1,1
0,4,46,0.016052361577749252,0,1,3,6,4,6,1,0,1,0,1,1
