coupling_layer,target_coord,fixed_coord,mean_attention,target_latent_type,fixed_latent_type,target_parameter_type,fixed_parameter_type,target_group,fixed_group,target_unit,fixed_unit,target_layer,fixed_layer,target_side,fixed_side
0,4,0,0.29524683952331543,0,0,3,1,4,0,1,0,1,2,1,4
0,4,1,0.00042436204967089,0,0,3,3,4,1,1,1,1,1,1,1
0,4,2,0.26934686303138733,0,0,3,3,4,2,1,1,1,1,1,1
0,4,3,0.00617111986503005,0,0,3,3,4,3,1,1,1,1,1,1
0,4,5,0.015308777801692486,0,0,3,3,4,5,1,1,1,1,1,1
0,4,6,0.3809855282306671,0,0,3,3,4,6,1,1,1,1,1,1
0,4,7,0.00039261276833713055,0,0,3,3,4,1,1,2,1,1,1,1
0,4,11,0.004014342091977596,0,0,3,3,4,5,1,2,1,1,1,1
0,4,13,0.000980980577878654,0,0,3,3,4,1,1,3,1,1,1,1
0,4,18,0.003330476116389036,0,0,3,3,4,6,1,3,1,1,1,1
0,4,23,0.0006142654456198215,0,0,3,3,4,5,1,4,1,1,1,1
0,4,24,0.003977689892053604,0,0,3,3,4,6,1,4,1,1,1,1
0,4,25,0.00012077282008249313,0,0,3,3,4,1,1,5,1,1,1,1
0,4,26,0.009039599448442459,0,0,3,3,4,2,1,5,1,1,1,1
0,4,28,0.003121431451290846,0,0,3,3,4,4,1,5,1,1,1,1
0,4,31,6.338518142001703e-05,0,0,3,4,4,1,1,1,1,1,1,1
0,4,32,0.0046418411657214165,0,0,3,4,4,2,1,2,1,1,1,1
0,4,33,5.611627420876175e-05,0,0,3,4,4,3,1,3,1,1,1,1
0,4,34,0.00022379221627488732,0,0,3,4,4,4,1,4,1,1,1,1
0,4,38,0.0002014068595599383,0,0,3,5,4,3,1,3,1,2,1,2
0,4,40,0.00045957096153870225,0,0,3,5,4,5,1,5,1,2,1,2
0,4,43,6.055117410141975e-05,0,1,3,6,4,3,1,0,1,0,1,1
0,4,44,0.0009090759558603168,0,1,3,6,4,4,1,0,1,0,1,1
0,4,46,0.00030832269112579525,0,1,3,6,4,6,1,0,1,0,1,1
0,8,0,0.9968967437744141,0,0,3,1,2,0,2,0,1,2,1,4
0,8,1,4.2051337914017495e-06,0,0,3,3,2,1,2,1,1,1,1,1
0,8,2,0.001153075834736228,0,0,3,3,2,2,2,1,1,1,1,1
0,8,3,5.5115899158408865e-05,0,0,3,3,2,3,2,1,1,1,1,1
0,8,5,0.00026813571457751095,0,0,3,3,2,5,2,1,1,1,1,1
0,8,6,0.0006620901403948665,0,0,3,3,2,6,2,1,1,1,1,1
0,8,7,4.871953478868818e-06,0,0,3,3,2,1,2,2,1,1,1,1
0,8,11,0.00020316788868512958,0,0,3,3,2,5,2,2,1,1,1,1
0,8,13,2.3179379695648095e-06,0,0,3,3,2,1,2,3,1,1,1,1
0,8,18,3.0832243282929994e-06,0,0,3,3,2,6,2,3,1,1,1,1
0,8,23,1.5503202348554623e-06,0,0,3,3,2,5,2,4,1,1,1,1
0,8,24,6.684886466246098e-05,0,0,3,3,2,6,2,4,1,1,1,1
0,8,25,1.2046582469338318e-06,0,0,3,3,2,1,2,5,1,1,1,1
0,8,26,2.813959690683987e-05,0,0,3,3,2,2,2,5,1,1,1,1
0,8,28,1.8642844224814326e-05,0,0,3,3,2,4,2,5,1,1,1,1
0,8,31,3.4796411085835643e-08,0,0,3,4,2,1,2,1,1,1,1,1
0,8,32,5.3920888603897765e-05,0,0,3,4,2,2,2,2,1,1,1,1
0,8,33,9.366696929191676e-08,0,0,3,4,2,3,2,3,1,1,1,1
0,8,34,1.2223194971738849e-06,0,0,3,4,2,4,2,4,1,1,1,1
0,8,38,7.833852578187361e-05,0,0,3,5,2,3,2,3,1,2,1,2
0,8,40,0.0002182680182158947,0,0,3,5,2,5,2,5,1,2,1,2
0,8,43,7.220117822726024e-06,0,1,3,6,2,3,2,0,1,0,1,1
0,8,44,0.0002712843124754727,0,1,3,6,2,4,2,0,1,0,1,1
0,8,46,8.013915362425905e-07,0,1,3,6,2,6,2,0,1,0,1,1
0,9,0,0.9697350859642029,0,0,3,1,3,0,2,0,1,2,1,4
0,9,1,2.0176479665678926e-05,0,0,3,3,3,1,2,1,1,1,1,1
0,9,2,0.01779930852353573,0,0,3,3,3,2,2,1,1,1,1,1
0,9,3,0.00024268556444440037,0,0,3,3,3,3,2,1,1,1,1,1
0,9,5,0.0011268261587247252,0,0,3,3,3,5,2,1,1,1,1,1
0,9,6,0.001684049260802567,0,0,3,3,3,6,2,1,1,1,1,1
0,9,7,0.00016426763613708317,0,0,3,3,3,1,2,2,1,1,1,1
0,9,11,0.007232076022773981,0,0,3,3,3,5,2,2,1,1,1,1
0,9,13,1.1418031135690399e-05,0,0,3,3,3,1,2,3,1,1,1,1
0,9,18,2.1686260879505426e-05,0,0,3,3,3,6,2,3,1,1,1,1
0,9,23,3.948404628317803e-05,0,0,3,3,3,5,2,4,1,1,1,1
0,9,24,0.0012493709800764918,0,0,3,3,3,6,2,4,1,1,1,1
0,9,25,1.3287282172314008e-06,0,0,3,3,3,1,2,5,1,1,1,1
0,9,26,0.0002616483543533832,0,0,3,3,3,2,2,5,1,1,1,1
0,9,28,2.519097506592516e-05,0,0,3,3,3,4,2,5,1,1,1,1
0,9,31,3.9792812600580874e-08,0,0,3,4,3,1,2,1,1,1,1,1
0,9,32,1.790602800610941e-05,0,0,3,4,3,2,2,2,1,1,1,1
0,9,33,2.536417298415472e-09,0,0,3,4,3,3,2,3,1,1,1,1
0,9,34,3.1415938792633824e-06,0,0,3,4,3,4,2,4,1,1,1,1
0,9,38,8.744019197592934e-08,0,0,3,5,3,3,2,3,1,2,1,2
0,9,40,1.1804684163507773e-06,0,0,3,5,3,5,2,5,1,2,1,2
0,9,43,2.2577708023163723e-06,0,1,3,6,3,3,2,0,1,0,1,1
0,9,44,0.00035861937794834375,0,1,3,6,3,4,2,0,1,0,1,1
0,9,46,2.135023351002019e-06,0,1,3,6,3,6,2,0,1,0,1,1
0,10,0,0.921751856803894,0,0,3,1,4,0,2,0,1,2,1,4
0,10,1,3.17434205499012e-05,0,0,3,3,4,1,2,1,1,1,1,1
0,10,2,0.027102207764983177,0,0,3,3,4,2,2,1,1,1,1,1
0,10,3,0.001241012243553996,0,0,3,3,4,3,2,1,1,1,1,1
0,10,5,0.004435256123542786,0,0,3,3,4,5,2,1,1,1,1,1
0,10,6,0.026140710338950157,0,0,3,3,4,6,2,1,1,1,1,1
0,10,7,4.14060486946255e-05,0,0,3,3,4,1,2,2,1,1,1,1
0,10,11,0.0009649418643675745,0,0,3,3,4,5,2,2,1,1,1,1
0,10,13,5.519410115084611e-05,0,0,3,3,4,1,2,3,1,1,1,1
0,10,18,0.0001720830041449517,0,0,3,3,4,6,2,3,1,1,1,1
0,10,23,2.437736293359194e-05,0,0,3,3,4,5,2,4,1,1,1,1
0,10,24,0.00041696004336699843,0,0,3,3,4,6,2,4,1,1,1,1
0,10,25,4.735847323900089e-05,0,0,3,3,4,1,2,5,1,1,1,1
0,10,26,0.002406342187896371,0,0,3,3,4,2,2,5,1,1,1,1
0,10,28,0.0015421630814671516,0,0,3,3,4,4,2,5,1,1,1,1
0,10,31,4.266330506652594e-06,0,0,3,4,4,1,2,1,1,1,1,1
0,10,32,0.0023209911305457354,0,0,3,4,4,2,2,2,1,1,1,1
0,10,33,2.581927583378274e-05,0,0,3,4,4,3,2,3,1,1,1,1
0,10,34,3.0438020985457115e-05,0,0,3,4,4,4,2,4,1,1,1,1
0,10,38,0.0033990670926868916,0,0,3,5,4,3,2,3,1,2,1,2
0,10,40,0.006283449940383434,0,0,3,5,4,5,2,5,1,2,1,2
0,10,43,7.092829036992043e-05,0,1,3,6,4,3,2,0,1,0,1,1
0,10,44,0.0014573874650523067,0,1,3,6,4,4,2,0,1,0,1,1
0,10,46,3.340328476042487e-05,0,1,3,6,4,6,2,0,1,0,1,1
0,12,0,0.9419749975204468,0,0,3,1,6,0,2,0,1,2,1,4
0,12,1,2.4462671717628837e-05,0,0,3,3,6,1,2,1,1,1,1,1
0,12,2,0.025104869157075882,0,0,3,3,6,2,2,1,1,1,1,1
0,12,3,0.0008584886672906578,0,0,3,3,6,3,2,1,1,1,1,1
0,12,5,0.005224510561674833,0,0,3,3,6,5,2,1,1,1,1,1
