"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","low_snr",411,411,160,100,96,32,32,10,10,12345,2000,1,8000,0.5,0.5,11.675125,0.11675125,8,"15;26;30;35;40;45;51;58;62;77","26;30;35;45;51;58;62;77",1,0.8,0.888888888888889,0,8,0,2,90,8,0.988888888888889,0.930952380952381
