support_idx,support_size,loss,loss_ema,log_grad_ema,val_mse,val_rmse,val_mae,val_r2,val_heldout_loglik,val_nll,dS,churn,pred_improve_rel,loss_improve_rel,grad_slope,expected_support_soft,softgate_entropy,beta_soft_sd_mean,beta_soft_abs_mean,softgate_churn,softgate_mean,softgate_sd,softgate_q05,softgate_q25,softgate_q50,softgate_q75,softgate_q95,softgate_mean_j_q05,softgate_mean_j_q25,softgate_mean_j_q50,softgate_mean_j_q75,softgate_mean_j_q95,softgate_mean_j_sum,softgate_sd_j_median,softgate_sd_j_q90,gate_entropy_mean,gate_entropy_median,gate_entropy_q90,beta_abs_mean,beta_abs_median,beta_abs_q75,beta_abs_q90,beta_abs_q95,beta_mean_abs_j_median,beta_mean_abs_j_q90,beta_mean_abs_j_q95,beta_soft_sd_j_mean,beta_soft_sd_j_median,beta_soft_sd_j_q75,beta_soft_sd_j_q90,beta_soft_sd_j_q95,beta_l2_draw_mean,beta_l2_draw_sd,pip_hard_mean,pip_hard_q50,pip_hard_q75,pip_hard_q90,pip_hard_q95,expected_support_softgate,expected_support_hard,ckpt_id,stage,is_warmup,epoch,epoch_in_stage,tau,lr,grad_norm,log_grad,lasso_recovery_score,alert,best_so_far
"[0, 1, 7, 10, 28, 29, 30, 33, 41, 48, 63, 71, 72, 86]",14,1071.84594727,1071.84594727,7.56885079,17.98572922,4.24095853,3.30796909,-0.03675734,-7.785079,7.785079,0,0.0,0.0,0.0,0.0,49.73982239,0.6906321,0.04091813,0.03257278,0.0,0.49739823,0.03532268,0.43920672,0.47367314,0.49746972,0.52106857,0.55591947,0.49504238,0.49620208,0.49735349,0.49851054,0.5000335,49.73981857,0.03520324,0.03697243,0.69063216,0.69202024,0.6931091,0.03257278,0.02729942,0.04661674,0.06789558,0.08076721,0.00206013,0.00478549,0.00595502,0.04091813,0.04096631,0.04210968,0.04305528,0.04396302,0.40854365,0.03363333,0.47128907,0.46875,0.48828125,0.50820315,0.51953125,49.73981857,47.12890625,0,0,True,1,1,0.8,1e-05,1936.91308594,7.56885079,9.28848616,False,True
"[0, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 31, 32, 40, 43, 46, 47, 48, 49, 51, 52, 53, 54, 59, 60, 61, 62, 63, 65, 66, 67, 68, 69, 70, 72, 73, 74, 76, 77, 78, 80, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 97, 98, 99]",69,980.66906738,1013.03986824,7.52856765,16.68773842,4.08506284,3.12931228,0.03806317,-6.72286701,6.72286701,55,0.89333333,0.07216782,0.08506528,-0.04028315,50.73139954,0.68996072,0.044223,0.04211603,0.01245077,0.50731397,0.03917556,0.44369704,0.48040375,0.50685167,0.53362656,0.572927,0.48993346,0.49955392,0.50928223,0.51602936,0.52115792,50.73140335,0.03779811,0.03945217,0.68996066,0.69171727,0.69309592,0.04211603,0.03614044,0.06088798,0.08612514,0.101311,0.02831104,0.03251291,0.03367581,0.044223,0.04431654,0.0457334,0.0471194,0.04746708,0.52232772,0.04296196,0.56800783,0.58984375,0.65722656,0.703125,0.71894526,50.73140335,56.80078125,1,0,True,25,25,0.8,1e-05,1837.40881348,7.5161116,9.0315246,False,True
"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 31, 32, 33, 37, 40, 42, 43, 45, 46, 47, 48, 49, 51, 52, 53, 54, 55, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 72, 73, 74, 76, 77, 78, 79, 80, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",82,880.42529297,916.68361491,7.53370649,14.14185715,3.76056607,2.82963228,0.18481625,-5.34422588,5.34422588,13,0.15853659,0.15255999,0.10221978,0.00513884,53.80270004,0.68538058,0.05015668,0.06692974,0.03142903,0.53802705,0.04912394,0.45298642,0.50537574,0.54033375,0.57289451,0.61477804,0.48673421,0.51388252,0.55116963,0.56104845,0.56539023,53.80270386,0.04068998,0.04261512,0.68538058,0.68877268,0.6929782,0.06692974,0.06132413,0.09549168,0.1278398,0.14694296,0.06470617,0.07098379,0.07295895,0.05015668,0.05056454,0.05328308,0.05480177,0.05592808,0.79838932,0.063202,0.78152347,0.89257812,0.93359375,0.9453125,0.953125,53.80270386,78.15234375,2,0,True,50,50,0.8,1e-05,1877.70080566,7.53780333,8.51061894,False,True
"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 37, 39, 40, 42, 43, 45, 46, 47, 48, 49, 51, 52, 53, 54, 55, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",88,763.45361328,806.91703926,7.52478089,12.31690025,3.50954417,2.66987467,0.29001284,-4.70880318,4.70880318,6,0.06818182,0.12904648,0.13285815,-0.00892559,58.70300293,0.66845059,0.05923704,0.10858233,0.04900297,0.58702999,0.06769706,0.46378964,0.54007322,0.59716976,0.63738382,0.6847744,0.49277055,0.53993118,0.6197291,0.62835801,0.63431901,58.70299911,0.04245971,0.04507462,0.66845059,0.67395437,0.6924094,0.10858233,0.10490726,0.15000625,0.19147478,0.21604845,0.11471976,0.13399519,0.13627918,0.05923704,0.06015134,0.06401401,0.06634606,0.0666946,1.24507546,0.08608875,0.87417966,0.9921875,1.0,1.0,1.0,58.70299911,87.41796875,3,0,True,75,75,0.8,1e-05,1815.20947266,7.50395615,7.82024685,False,True
"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 35, 37, 39, 40, 41, 42, 43, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",92,643.17883301,685.94649703,7.37124599,11.90793705,3.45078789,2.60058212,0.31358684,-4.19828176,4.19828176,4,0.04347826,0.03320342,0.15754039,-0.15353491,64.05322266,0.63379478,0.07186832,0.17492296,0.05405226,0.64053226,0.09458758,0.46509227,0.56756639,0.66832083,0.7139436,0.75966984,0.49169716,0.55166459,0.69195074,0.70735139,0.71381825,64.05321503,0.04280762,0.04889411,0.63379472,0.63535619,0.69188917,0.17492296,0.17245814,0.23899588,0.29970521,0.3347902,0.18945628,0.24029881,0.24835315,0.07186832,0.07474666,0.08140735,0.08431353,0.08487729,1.97963762,0.12905687,0.88878906,1.0,1.0,1.0,1.0,64.05321503,88.87890625,4,0,True,100,100,0.8,1e-05,1430.45373535,7.26574697,6.81698563,False,True
"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 31, 32, 33, 34, 35, 37, 38, 39, 40, 41, 42, 43, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 57, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",91,537.47674561,573.34042669,6.89914059,14.66389847,3.829347,3.05807114,0.15472405,-4.07315254,4.07315254,-1,0.05319149,0.0,0.16434323,-0.47210539,68.66172791,0.5874474,0.08765163,0.25475708,0.04835223,0.68661737,0.1223102,0.45869705,0.58627862,0.7281723,0.78332889,0.83239698,0.48335811,0.56043881,0.74100399,0.77724308,0.79326355,68.66172791,0.04583162,0.05948166,0.5874474,0.58505774,0.69114041,0.25475708,0.25039139,0.36842972,0.46732706,0.52727365,0.26343504,0.41133383,0.46890005,0.08765163,0.08562969,0.10069874,0.1110162,0.11644665,2.99462271,0.2220775,0.89085937,1.0,1.0,1.0,1.0,68.66172791,89.0859375,5,0,True,125,125,0.8,1e-05,809.97991943,6.69700946,5.7446461,False,True
"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 16, 17, 18, 19, 20, 21, 24, 26, 27, 28, 31, 32, 33, 37, 39, 40, 42, 43, 46, 47, 48, 49, 50, 51, 52, 53, 54, 59, 60, 61, 62, 63, 65, 66, 67, 68, 69, 70, 72, 73, 74, 77, 78, 79, 80, 81, 82, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",76,481.71807861,501.78216629,6.2960025,14.60132885,3.82116852,3.11444736,0.15833077,-3.85988808,3.85988808,-15,0.16483516,0.00426692,0.10374154,-0.60313809,64.92460632,0.60304296,0.08980713,0.28479865,0.04029911,0.64924598,0.14267802,0.39495799,0.52254862,0.69632125,0.76503396,0.82555532,0.42543328,0.51275623,0.70174909,0.75701928,0.80130774,64.92459869,0.04543182,0.05493654,0.60304296,0.61340618,0.69102269,0.28479865,0.26141649,0.41602319,0.55967665,0.6624974,0.28393638,0.50848234,0.64328563,0.08980712,0.0880383,0.10277809,0.11299559,0.13703299,3.50226569,0.22540918,0.78160155,1.0,1.0,1.0,1.0,64.92459869,78.16015625,6,0,True,150,150,0.8,1e-05,431.14556885,6.06644578,4.55112464,False,True
"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 16, 17, 18, 20, 21, 24, 26, 27, 28, 31, 32, 39, 40, 42, 43, 46, 47, 48, 51, 52, 53, 54, 59, 60, 61, 62, 63, 65, 66, 67, 68, 69, 70, 72, 73, 74, 77, 78, 79, 80, 82, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 97, 99]",67,441.18927002,455.47439863,5.85958463,11.99666691,3.46362049,2.82174087,0.30847216,-3.36959457,3.36959457,-9,0.11842105,0.17838527,0.08413387,-0.43641786,57.72343063,0.6297096,0.08748711,0.2784135,0.07265555,0.57723433,0.15609376,0.31512707,0.439542,0.60782409,0.70275784,0.79846436,0.3469446,0.42708373,0.61598217,0.69552016,0.77597451,57.72343063,0.05471865,0.06039207,0.6297096,0.6480062,0.6902988,0.2784135,0.2333162,0.3925674,0.55436015,0.71528536,0.24452311,0.49757281,0.67633969,0.08748711,0.08364573,0.09846596,0.11286896,0.1297514,3.58277583,0.23372766,0.67003906,0.98046875,1.0,1.0,1.0,57.72343063,67.00390625,7,0,True,175,175,0.8,1e-05,299.43969727,5.70191305,3.67413788,False,True
"[0, 2, 3, 5, 8, 10, 11, 16, 17, 18, 20, 21, 26, 27, 31, 32, 40, 43, 46, 47, 48, 51, 52, 53, 54, 59, 60, 61, 62, 66, 67, 68, 69, 70, 72, 73, 74, 77, 79, 80, 82, 84, 85, 86, 88, 91, 92, 93, 94, 95, 97, 99]",52,405.36108398,418.07890858,5.74888336,10.6117363,3.25756601,2.54992914,0.38830417,-3.0078156,3.0078156,-15,0.2238806,0.11544295,0.0812082,-0.11070128,50.26398087,0.63678288,0.08690888,0.26549122,0.07472812,0.50263983,0.16399056,0.24574168,0.3664912,0.51027483,0.62324816,0.77579492,0.27249682,0.36098915,0.51680994,0.61291224,0.74057317,50.26397705,0.06553436,0.07041949,0.63678282,0.66001165,0.69179022,0.26549122,0.20412506,0.35896552,0.55214447,0.74298668,0.21389063,0.52467299,0.68427575,0.08690888,0.08180217,0.09350396,0.11457191,0.13033475,3.58032441,0.26478568,0.52031249,0.59765625,0.94726562,0.9964844,1.0,50.26397705,52.03125,8,0,True,200,200,0.8,1e-05,300.07055664,5.70401764,3.07307198,False,True
"[0, 3, 8, 10, 11, 16, 17, 18, 20, 21, 31, 40, 43, 47, 48, 52, 59, 61, 66, 68, 69, 74, 77, 82, 84, 88, 92, 93, 94, 95, 97, 99]",32,372.02813721,384.50578218,5.69463555,6.89354372,2.62555589,2.04913688,0.60263318,-2.41626668,2.41626668,-20,0.38461538,0.35038494,0.08223026,-0.05424781,43.12124634,0.62035775,0.08859953,0.25477532,0.07144905,0.43121246,0.17190179,0.17969482,0.29745576,0.41888016,0.54250455,0.75740469,0.21959929,0.29149139,0.42130899,0.52498603,0.71199691,43.12124634,0.08272709,0.08856555,0.62035775,0.6550591,0.69185621,0.25477535,0.18155581,0.33133057,0.54974025,0.79682916,0.17063545,0.53038496,0.77116418,0.08859954,0.08383385,0.09893942,0.11715363,0.1401595,3.59674311,0.26882309,0.3288672,0.16210938,0.61328125,0.88398433,0.99628901,43.12124634,32.88671875,9,0,True,225,225,0.8,1e-05,267.84634399,5.59041347,2.65015482,False,True
