"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","low_snr",428,428,160,100,96,32,32,10,10,12345,2000,1,8000,0.5,0.5,12.449875,0.12449875,7,"3;12;27;40;55;63;66;82;84;89","3;27;55;63;66;82;89",1,0.7,0.823529411764706,0,7,0,3,90,7,0.993333333333333,0.945151515151515
