"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","simple",435,435,100,500,60,20,20,10,1,12345,2000,1,8000,0.5,0.5,9.28275,0.0185655,9,"29;52;76;140;238;321;359;370;439;498","29;76;140;238;321;359;370;439;498",1,0.9,0.947368421052632,0,9,0,1,490,9,0.986428571428571,0.913698630136986
