stage,tau,best_ckpt_id,best_epoch,best_val_mse,best_support_size,n_evals,best_moment_recovery_score,best_active_mean_zerr_median,best_active_sd_logerr_median,best_active_sd_ratio_median,best_active_marg_skl_median,best_active_joint_skl_median,best_softgate_absdiff_median,best_zero_soft_leakage_median
0,1.2,11,275,4.025583744049072,61,13,2.2788381710146135,1.9850314120740467,0.29380675894056707,1.0641771194996095,3.5534353384760706,17.986138727933813,0.5071749985218048,0.1410004198551178
1,1.0843224043318138,24,575,4.06860876083374,4,13,1.284166961669128,1.1955998667872305,0.08856709488189751,1.0927655081055354,0.6452808270456227,2.288663677669582,0.1252698145210743,0.02132648229598999
2,0.9797958971132713,33,775,4.047048568725586,4,13,1.2482344282730875,0.9921652682504899,0.25606916002259755,0.828446024022758,1.0478863196864094,1.7472309762944782,0.07527057081460953,0.033192627131938934
3,0.8853455357602574,41,950,3.2068111896514893,4,13,1.3272565108476482,1.0248533141344651,0.3024031967131831,0.8225172379961618,1.15697047178675,3.3911050805821965,0.06757895648479462,0.04597354680299759
4,0.8000000000000002,53,1225,2.8710951805114746,4,13,1.6865601444473721,1.1887709893871508,0.49778915506022137,0.6092740312628311,2.693140500478534,4.7085728704921985,0.06823257729411125,0.04529991373419762
