method,mode,setting,seed,replicate_id,n,p,n_active,sigma2,support_threshold,n_draws,selected_size,active_idx0,selected_idx0,selected_ckpt_id,selected_epoch,selected_stage,selected_tau,precision,recall,f1,fdr,tp,fp,fn,tn,support_size,auroc,auprc,K_q,K_g,tau_start,tau_end,base_lr,stage_lr_decay,min_lr_scale,warmup_epochs,n_anneal_stages,min_stage_epochs,max_stage_epochs,q_entropy_weight,moment_recovery_score,recovery_score,active_mean_zerr_median,active_mean_zerr_mean,active_sd_logerr_median,active_sd_logerr_mean,active_sd_ratio_median,active_sd_ratio_mean,sd_ratio_median,sd_ratio_mean,active_marg_skl_median,active_marg_skl_mean,active_joint_skl_median,active_joint_skl_mean,softgate_absdiff_median,softgate_absdiff_mean,zero_soft_leakage_median,zero_soft_leakage_mean
last_flow,recovery,simple,498,498,160,100,10,1.0,0.5,4000,4,3;10;21;22;36;38;68;69;73;93,21;22;36;69,33,775,2,0.9797958971132713,1.0,0.4,0.5714285714285715,0.0,4,0,6,90,4,0.6066666666666666,0.46,-1,-1,1.2,0.8,1e-05,0.95,0.9,300,4,300,300,0.1,1.2482344282730875,1.2482344282730875,0.9921652682504899,1.0414478339200461,0.25606916002259755,0.33839074582441686,0.828446024022758,0.8474198919715586,0.828446024022758,0.8474198919715586,1.0478863196864094,1.5357432669686555,1.7472309762944782,2.2021632287379047,0.07527057081460953,0.11130216661183287,0.033192627131938934,0.07673455029726028
