support_idx,support_size,loss,loss_ema,log_grad_ema,val_mse,val_rmse,val_mae,val_r2,val_heldout_loglik,val_nll,dS,churn,pred_improve_rel,loss_improve_rel,grad_slope,expected_support_soft,softgate_entropy,beta_soft_sd_mean,beta_soft_abs_mean,softgate_churn,moment_recovery_score,recovery_score,active_mean_zerr_median,active_mean_zerr_mean,active_sd_logerr_median,active_sd_logerr_mean,active_sd_ratio_median,active_sd_ratio_mean,sd_ratio_median,sd_ratio_mean,active_marg_skl_median,active_marg_skl_mean,active_joint_skl_median,active_joint_skl_mean,softgate_absdiff_median,softgate_absdiff_mean,zero_soft_leakage_median,zero_soft_leakage_mean,ckpt_id,stage,is_warmup,epoch,epoch_in_stage,tau,lr,grad_norm,log_grad,alert,best_so_far
"[2, 5, 7, 11, 12, 13, 14, 18, 19, 20, 22, 27, 34, 35, 36, 37, 39, 41, 43, 47, 48, 52, 56, 60, 63, 65, 66, 67, 68, 72, 75, 76, 83, 86, 88, 98, 99]",37,1424.81628418,1424.81628418,7.58916107,17.4583683,4.17832123,3.13614225,-0.00713738,-7.50733328,7.50733328,0,0.0,0.0,0.0,0.0,49.92350388,0.69197154,0.04135634,0.03295494,0.0,12.09354902,12.09354902,11.04358388,11.01257504,1.04996514,1.04571502,0.34998033,0.35186505,0.34998033,0.35186505,28.85612978,28.66076424,30.10464336,30.10054128,0.49903868,0.49566165,0.00211206,0.00242293,0,0,True,1,1,1.2,1e-05,1976.65454102,7.58916107,False,True
"[0, 1, 3, 4, 6, 7, 8, 9, 11, 12, 17, 18, 22, 24, 25, 26, 28, 30, 32, 33, 37, 38, 39, 40, 42, 44, 45, 47, 51, 52, 56, 57, 59, 60, 61, 62, 63, 64, 65, 66, 69, 70, 72, 74, 75, 76, 78, 79, 81, 83, 84, 90, 91, 92, 96, 97, 98]",57,1354.98571777,1380.96228379,7.56936007,17.1367588,4.13965685,3.13490772,0.01141561,-7.01675987,7.01675987,20,0.74666667,0.01842151,0.04901022,-0.019801,50.00304413,0.6919049,0.04179361,0.03576637,0.00364123,11.93963951,11.93963951,10.92475672,10.8769391,1.01488279,1.02912091,0.36246309,0.35785692,0.36246309,0.35785692,28.85535874,28.53007137,30.06899592,30.07589484,0.4984948,0.49551232,0.01638895,0.01606038,1,0,True,25,25,1.2,1e-05,1931.19274902,7.5658931,False,True
"[0, 1, 3, 4, 5, 6, 7, 8, 9, 11, 12, 17, 18, 19, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32, 33, 35, 37, 38, 39, 40, 42, 44, 45, 46, 47, 49, 50, 51, 52, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 83, 84, 85, 86, 88, 89, 90, 91, 92, 94, 96, 97, 98]",78,1284.63244629,1312.02766205,7.57050407,16.8341713,4.10294666,3.17702651,0.02887126,-6.80240536,6.80240536,21,0.26923077,0.01765722,0.05192178,0.001144,51.17261505,0.6913597,0.04469815,0.04491649,0.01182168,11.72827185,11.72827185,10.80237502,10.7203821,0.92589683,0.92534199,0.39617594,0.39706006,0.39617594,0.39706006,28.80986304,28.34339261,30.00123421,30.00104808,0.51158926,0.50403397,0.03318312,0.03276166,2,0,True,50,50,1.2,1e-05,1940.17114258,7.57053147,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 15, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 94, 95, 96, 97, 98, 99]",93,1203.78320312,1234.07825842,7.58685994,16.48205185,4.05980934,3.24425507,0.04918431,-6.02503347,6.02503347,15,0.16129032,0.02091695,0.0629357,0.01635586,53.05181885,0.68916595,0.04826403,0.06049377,0.01879202,11.39638443,11.39638443,10.56898227,10.4934703,0.82740216,0.83207908,0.43718348,0.43542498,0.43718348,0.43542498,28.74586815,28.08798471,29.91314043,29.91341058,0.53312027,0.51759822,0.05515523,0.05334277,3,0,True,75,75,1.2,1e-05,1985.4798584,7.59361591,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 14, 15, 17, 18, 19, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 83, 84, 85, 86, 88, 89, 90, 91, 92, 94, 95, 96, 97, 98, 99]",88,1107.37207031,1144.66939891,7.61175944,16.73833847,4.09125146,3.34835553,0.03439966,-5.9949069,5.9949069,-5,0.07446809,0.0,0.08009011,0.0248995,54.70210266,0.6854406,0.05164303,0.08153503,0.0172731,11.01646594,11.01646594,10.29559218,10.24462878,0.72087376,0.7249069,0.48633087,0.48571268,0.48633087,0.48571268,28.69728417,27.76964627,29.76780035,29.76983035,0.55599231,0.52923195,0.08191738,0.07692046,4,0,True,100,100,1.2,1e-05,2045.83129883,7.62355949,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 17, 18, 19, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 88, 89, 90, 91, 92, 94, 95, 96, 97, 98, 99]",93,986.68066406,1034.91900193,7.63735286,16.8289547,4.1023109,3.42058396,0.02917219,-5.67429781,5.67429781,5,0.05376344,0.0,0.10898903,0.02559341,57.33123016,0.67668211,0.05781332,0.11535259,0.0263406,10.50636338,10.50636338,9.89982227,9.81203447,0.60654111,0.61684948,0.5452406,0.54051941,0.5452406,0.54051941,28.64778769,27.12564507,29.65833929,29.65701886,0.59119582,0.54803382,0.12205164,0.11028127,5,0,True,125,125,1.2,1e-05,2081.77636719,7.64097683,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",96,839.47387695,896.2057625,7.61581574,17.70452881,4.20767499,3.48468924,-0.02133788,-5.55487061,5.55487061,3,0.03125,0.0,0.14919395,-0.02153711,61.02453613,0.65818262,0.06662451,0.16999537,0.03695109,9.47640316,9.47640316,9.11305687,9.09294612,0.36334629,0.37749041,0.69534554,0.68669337,0.69534554,0.68669337,28.51008123,25.62013929,29.42459497,29.42428799,0.63873637,0.57459281,0.18378168,0.161614,6,0,True,150,150,1.2,1e-05,1961.81530762,7.5816255,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",100,697.50250244,747.17409927,7.3699905,20.52046394,4.52995187,3.59285855,-0.18378339,-5.65013981,5.65013981,4,0.04,0.0,0.16911947,-0.24582525,66.17878723,0.62135768,0.08072671,0.25262022,0.05154256,7.73829722,7.73829722,7.6061084,7.73395984,0.13218882,0.12680968,0.87645295,0.88299419,0.87645295,0.88299419,28.36021381,23.10725742,29.15434519,29.16412047,0.704689,0.61252177,0.24586442,0.23589467,7,0,True,175,175,1.2,1e-05,1386.98425293,7.23488707,False,True
"[0, 1, 3, 4, 5, 6, 7, 8, 9, 11, 12, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 94, 95, 96, 97, 98, 99]",94,598.8838501,634.65946775,6.93095044,20.57113266,4.53554105,3.61695147,-0.18670636,-5.72258282,5.72258282,-6,0.06,0.0,0.14138824,-0.43904005,67.19761658,0.60862988,0.08606597,0.28447589,0.0163353,6.06164462,6.06164462,5.91735568,6.5014749,0.14428894,0.1535187,1.08535236,1.02970481,1.08535236,1.02970481,23.83574196,21.52538074,28.96178976,28.98710218,0.71198886,0.61726884,0.22823715,0.25403231,8,0,True,200,200,1.2,1e-05,860.50073242,6.75751447,False,True
"[0, 1, 3, 4, 6, 7, 8, 9, 11, 12, 17, 18, 19, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32, 33, 35, 36, 37, 38, 39, 40, 42, 44, 45, 47, 49, 50, 51, 52, 53, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 83, 84, 85, 86, 88, 89, 90, 91, 92, 94, 96, 97, 98]",78,533.08551025,557.97363993,6.51215786,17.84709358,4.22458206,3.26436186,-0.02956214,-4.74784803,4.74784803,-16,0.17021277,0.13242047,0.10986828,-0.41879258,64.19395447,0.62180734,0.08635159,0.2911191,0.03093609,4.75773117,4.75773117,4.47726838,5.22847321,0.28046279,0.27417931,1.2657233,1.17802316,1.2657233,1.17802316,11.94359398,15.20362448,28.76586207,28.83411021,0.68141949,0.58770425,0.21339118,0.24384829,9,0,True,225,225,1.2,1e-05,561.37695312,6.33039261,False,True
