method,mode,setting,seed,replicate_id,j0,j1,beta_true,truth,pip,pip_hard,softgate,selected,effect_mean,effect_sd,effect_hard_mean,effect_hard_sd
last_flow,recovery,simple,498,498,0,1,0.0,0,0.002,0.002,0.07047943,0,-0.02537042,0.035375956,-0.0007375224,0.017489297
last_flow,recovery,simple,498,498,1,2,0.0,0,0.00375,0.00375,0.019396022,0,0.0020389783,0.023566335,0.0005008423,0.015320318
last_flow,recovery,simple,498,498,2,3,0.0,0,0.00425,0.00425,0.007954284,0,-0.0012569558,0.028802864,-0.0006379824,0.030247439
last_flow,recovery,simple,498,498,3,4,-0.34765425,1,0.0,0.0,0.21010458,0,-0.29517183,0.10720235,0.0,0.0
last_flow,recovery,simple,498,498,4,5,0.0,0,0.0,0.0,0.048937652,0,-0.009013372,0.02750081,0.0,0.0
last_flow,recovery,simple,498,498,5,6,0.0,0,0.0,0.0,0.06983965,0,-0.004024429,0.02867351,0.0,0.0
last_flow,recovery,simple,498,498,6,7,0.0,0,0.0,0.0,0.049301624,0,0.019973373,0.03246214,0.0,0.0
last_flow,recovery,simple,498,498,7,8,0.0,0,0.0,0.0,0.07262231,0,-0.012158746,0.03888502,0.0,0.0
last_flow,recovery,simple,498,498,8,9,0.0,0,0.00025,0.00025,0.027484726,0,0.008670219,0.027056184,8.752466e-05,0.0055355425
last_flow,recovery,simple,498,498,9,10,0.0,0,0.0,0.0,0.12349255,0,0.17912075,0.081999026,0.0,0.0
last_flow,recovery,simple,498,498,10,11,0.77069813,1,0.00525,0.00525,0.33885324,0,0.5952362,0.11597881,0.007962286,0.11068597
last_flow,recovery,simple,498,498,11,12,0.0,0,0.0,0.0,0.036717594,0,0.038070016,0.054874342,0.0,0.0
last_flow,recovery,simple,498,498,12,13,0.0,0,0.0,0.0,0.086956196,0,-0.03564822,0.03852035,0.0,0.0
last_flow,recovery,simple,498,498,13,14,0.0,0,0.0,0.0,0.20858869,0,-0.23711327,0.09927541,0.0,0.0
last_flow,recovery,simple,498,498,14,15,0.0,0,0.0,0.0,0.13371943,0,0.1130451,0.06646859,0.0,0.0
last_flow,recovery,simple,498,498,15,16,0.0,0,0.0,0.0,0.11059758,0,0.09670734,0.06618195,0.0,0.0
last_flow,recovery,simple,498,498,16,17,0.0,0,0.0,0.0,0.052857395,0,-0.004988775,0.0254028,0.0,0.0
last_flow,recovery,simple,498,498,17,18,0.0,0,0.0,0.0,0.13896078,0,0.33840802,0.108865984,0.0,0.0
last_flow,recovery,simple,498,498,18,19,0.0,0,0.0,0.0,0.06930139,0,-0.024587268,0.036536347,0.0,0.0
last_flow,recovery,simple,498,498,19,20,0.0,0,0.0,0.0,0.072082005,0,-0.0075877863,0.037029937,0.0,0.0
last_flow,recovery,simple,498,498,20,21,0.0,0,0.0015,0.0015,0.036426175,0,0.00036261827,0.019126244,-0.00016622042,0.005060395
last_flow,recovery,simple,498,498,21,22,-1.1475033,1,1.0,1.0,0.8327275,1,-1.1229091,0.12546939,-1.3484077,0.12140627
last_flow,recovery,simple,498,498,22,23,-1.7635272,1,0.9995,0.9995,0.9969447,1,-1.6662469,0.13890108,-1.6703787,0.13784805
last_flow,recovery,simple,498,498,23,24,0.0,0,0.0,0.0,0.0691168,0,0.02750895,0.0341258,0.0,0.0
last_flow,recovery,simple,498,498,24,25,0.0,0,0.0,0.0,0.083801985,0,0.030045824,0.029395249,0.0,0.0
last_flow,recovery,simple,498,498,25,26,0.0,0,0.016,0.016,0.02700741,0,0.00040400415,0.024743397,0.0004480362,0.026462067
