"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","simple",413,413,100,500,60,20,20,10,1,12345,2000,1,8000,0.5,0.5,7.067125,0.01413425,5,"47;175;207;233;244;298;347;372;395;415","47;175;298;372;395",1,0.5,0.666666666666667,0,5,0,5,490,5,0.937959183673469,0.686989914099666
