method,setting,seed,replicate_id,j0,j1,beta_true,truth,pip,selected,effect_mean,effect_sd,effect_hard_mean,effect_hard_sd
last_flow,simple,454,454,0,1,0.0,0,0.0,0,-3.5813984e-21,2.0645513e-19,0.0,0.0
last_flow,simple,454,454,1,2,0.0,0,0.0,0,-0.40192166,0.0047779637,0.0,0.0
last_flow,simple,454,454,2,3,0.0,0,0.0,0,0.0,0.0,0.0,0.0
last_flow,simple,454,454,3,4,0.0,0,0.0,0,0.08777577,0.002956709,0.0,0.0
last_flow,simple,454,454,4,5,0.0,0,0.0,0,-1.7877308e-15,3.6822597e-15,0.0,0.0
last_flow,simple,454,454,5,6,0.0,0,0.0,0,0.0,0.0,0.0,0.0
last_flow,simple,454,454,6,7,0.0,0,0.0,0,0.08435954,0.0025747549,0.0,0.0
last_flow,simple,454,454,7,8,1.7782769,1,1.0,1,1.4025004,0.0069805365,1.4025004,0.0069805365
last_flow,simple,454,454,8,9,0.0,0,0.0,0,0.0,0.0,0.0,0.0
last_flow,simple,454,454,9,10,0.0,0,0.0,0,-8.937092e-27,0.0,0.0,0.0
last_flow,simple,454,454,10,11,0.0,0,0.0,0,0.22831146,0.0040935115,0.0,0.0
last_flow,simple,454,454,11,12,0.0,0,0.0,0,0.14708,0.0027245085,0.0,0.0
last_flow,simple,454,454,12,13,0.0,0,0.0,0,-6.1453114e-17,4.6724344e-16,0.0,0.0
last_flow,simple,454,454,13,14,0.0,0,0.0,0,0.0,0.0,0.0,0.0
last_flow,simple,454,454,14,15,0.0,0,0.0,0,-0.35494262,0.025540596,0.0,0.0
last_flow,simple,454,454,15,16,0.0,0,0.0,0,0.1980526,0.0049668862,0.0,0.0
last_flow,simple,454,454,16,17,0.0,0,0.0,0,-0.17617987,0.020698277,0.0,0.0
last_flow,simple,454,454,17,18,0.0,0,0.0,0,0.19101952,0.02827047,0.0,0.0
last_flow,simple,454,454,18,19,0.0,0,0.0,0,-1.8492702e-24,8.3704794e-23,0.0,0.0
last_flow,simple,454,454,19,20,0.0,0,0.0,0,-0.20852898,0.015680017,0.0,0.0
last_flow,simple,454,454,20,21,0.0,0,0.0,0,0.08463411,0.0048313453,0.0,0.0
last_flow,simple,454,454,21,22,0.0,0,0.0,0,-0.11482697,0.0025310027,0.0,0.0
last_flow,simple,454,454,22,23,0.0,0,0.0,0,0.01325023,0.0031752938,0.0,0.0
last_flow,simple,454,454,23,24,0.0,0,0.0,0,-0.2437388,0.004478132,0.0,0.0
last_flow,simple,454,454,24,25,0.0,0,0.0,0,-0.33998322,0.0117821,0.0,0.0
last_flow,simple,454,454,25,26,0.0,0,0.0,0,-1.181159e-28,0.0,0.0,0.0
