method,setting,seed,replicate_id,j0,j1,beta_true,truth,pip,selected,effect_mean,effect_sd,effect_hard_mean,effect_hard_sd
last_flow,simple,429,429,0,1,0.0,0,0.0,0,0.036692206,0.00096660526,0.0,0.0
last_flow,simple,429,429,1,2,0.0,0,0.0,0,2.5870644e-18,2.2828742e-16,0.0,0.0
last_flow,simple,429,429,2,3,0.0,0,0.0,0,-6.985256e-22,1.7226356e-20,0.0,0.0
last_flow,simple,429,429,3,4,0.0,0,0.0,0,-0.43886048,0.0026119603,0.0,0.0
last_flow,simple,429,429,4,5,0.0,0,0.0,0,0.12240979,0.0018484101,0.0,0.0
last_flow,simple,429,429,5,6,0.5561366,1,0.9935,1,0.54450566,0.0026664294,0.80106527,0.101526655
last_flow,simple,429,429,6,7,0.0,0,0.0,0,-9.508707e-14,1.6098203e-12,0.0,0.0
last_flow,simple,429,429,7,8,0.0,0,0.0,0,0.04879481,0.0013169817,0.0,0.0
last_flow,simple,429,429,8,9,0.0,0,0.0,0,-1.0438753e-21,8.951953e-21,0.0,0.0
last_flow,simple,429,429,9,10,0.0,0,0.0,0,0.0,0.0,0.0,0.0
last_flow,simple,429,429,10,11,0.0,0,0.0,0,-0.11139534,0.0013536948,0.0,0.0
last_flow,simple,429,429,11,12,0.0,0,0.0,0,-0.014793771,0.00033264034,0.0,0.0
last_flow,simple,429,429,12,13,1.0600553,1,1.0,1,1.1224837,0.0024987205,1.1224837,0.0024987205
last_flow,simple,429,429,13,14,0.0,0,0.0,0,0.34598902,0.0026780271,0.0,0.0
last_flow,simple,429,429,14,15,0.0,0,0.0,0,-1.690331e-07,1.9793664e-07,0.0,0.0
last_flow,simple,429,429,15,16,0.0,0,0.0,0,-3.0846263e-11,1.8128797e-11,0.0,0.0
last_flow,simple,429,429,16,17,0.0,0,0.0,0,-0.045804508,0.0012171742,0.0,0.0
last_flow,simple,429,429,17,18,0.0,0,0.0,0,0.041699156,0.0018853846,0.0,0.0
last_flow,simple,429,429,18,19,0.0,0,0.0,0,0.06944106,0.001701348,0.0,0.0
last_flow,simple,429,429,19,20,0.0,0,0.0,0,0.15893723,0.0021501994,0.0,0.0
last_flow,simple,429,429,20,21,0.0,0,0.0,0,0.14611118,0.0016813179,0.0,0.0
last_flow,simple,429,429,21,22,0.0,0,0.0,0,-4.766832e-13,5.4495085e-12,0.0,0.0
last_flow,simple,429,429,22,23,0.0,0,0.0,0,-0.062274415,0.0018956949,0.0,0.0
last_flow,simple,429,429,23,24,0.0,0,0.0,0,-0.02299393,0.0009631105,0.0,0.0
last_flow,simple,429,429,24,25,0.0,0,0.0,0,-6.6573035e-22,3.0591624e-20,0.0,0.0
last_flow,simple,429,429,25,26,0.0,0,0.0,0,0.4424059,0.002861059,0.0,0.0
last_flow,simple,429,429,26,27,0.0,0,0.0,0,-0.31223905,0.0024039766,0.0,0.0
last_flow,simple,429,429,27,28,0.0,0,0.0,0,0.23595478,0.0016176988,0.0,0.0
last_flow,simple,429,429,28,29,0.0,0,0.0,0,0.01882603,0.0012262305,0.0,0.0
last_flow,simple,429,429,29,30,1.7715017,1,1.0,1,1.4419367,0.0033095793,1.4419367,0.0033095793
last_flow,simple,429,429,30,31,0.82436955,1,1.0,1,0.81535095,0.0021407278,0.81535095,0.0021407278
