method,setting,seed,replicate_id,n,p,n_active,sigma2,support_threshold,n_draws,selected_size,active_idx0,selected_idx0,selected_ckpt_id,precision,recall,f1,fdr,tp,fp,fn,tn,support_size,auroc,auprc
last_flow,simple,411,411,160,100,10,1.0,0.5,4000,9,15;26;30;35;40;45;51;58;62;77,26;30;35;45;51;58;62;71;77,171,0.8888888888888888,0.8,0.8421052631578948,0.1111111111111111,8,1,2,89,9,0.8933333333333333,0.7311111111111112
