support_idx,support_size,loss,loss_ema,log_grad_ema,val_mse,val_rmse,val_mae,val_r2,val_heldout_loglik,val_nll,dS,churn,pred_improve_rel,loss_improve_rel,grad_slope,expected_support_soft,softgate_entropy,beta_soft_sd_mean,beta_soft_abs_mean,softgate_churn,softgate_mean,softgate_sd,softgate_q05,softgate_q25,softgate_q50,softgate_q75,softgate_q95,softgate_mean_j_q05,softgate_mean_j_q25,softgate_mean_j_q50,softgate_mean_j_q75,softgate_mean_j_q95,softgate_mean_j_sum,softgate_sd_j_median,softgate_sd_j_q90,gate_entropy_mean,gate_entropy_median,gate_entropy_q90,beta_abs_mean,beta_abs_median,beta_abs_q75,beta_abs_q90,beta_abs_q95,beta_mean_abs_j_median,beta_mean_abs_j_q90,beta_mean_abs_j_q95,beta_soft_sd_j_mean,beta_soft_sd_j_median,beta_soft_sd_j_q75,beta_soft_sd_j_q90,beta_soft_sd_j_q95,beta_l2_draw_mean,beta_l2_draw_sd,pip_hard_mean,pip_hard_q50,pip_hard_q75,pip_hard_q90,pip_hard_q95,expected_support_softgate,expected_support_hard,ckpt_id,stage,is_warmup,epoch,epoch_in_stage,tau,lr,grad_norm,log_grad,lasso_recovery_score,alert,best_so_far
"[1, 2, 3, 11, 17, 19, 22, 28, 31, 32, 36, 38, 39, 46, 51, 52, 55, 56, 58, 59, 61, 63, 64, 66, 69, 70, 71, 75, 78, 82, 84, 86, 87, 89, 92, 93, 94, 96, 98]",39,948.58435059,948.58435059,7.34748546,21.06877136,4.59007313,3.70571971,-0.01039186,-8.78450108,8.78450108,0,0.0,0.0,0.0,0.0,49.93644333,0.69067109,0.0413986,0.03302737,0.0,0.49936447,0.03513746,0.44151458,0.47591189,0.49960014,0.52311033,0.55665165,0.49717358,0.49827608,0.499493,0.50044894,0.50191259,49.93645096,0.03507484,0.03712,0.69067103,0.69203722,0.6931082,0.03302736,0.02786365,0.04729759,0.0685678,0.08161788,0.00180043,0.00423848,0.00460453,0.0413986,0.04141375,0.04267019,0.04408765,0.04457848,0.41267467,0.03780947,0.4959375,0.49804688,0.51269531,0.52382815,0.53554684,49.93645096,49.59375,0,0,True,1,1,0.8,1e-05,1552.28833008,7.34748546,8.74116699,False,True
"[1, 2, 6, 7, 8, 9, 15, 17, 22, 24, 25, 28, 29, 31, 32, 33, 35, 36, 37, 38, 39, 40, 41, 44, 50, 51, 52, 53, 54, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 72, 73, 74, 77, 78, 79, 80, 81, 83, 85, 88, 89, 91, 92, 95, 99]",55,875.5300293,900.65043004,7.28618689,20.00214005,4.47237521,3.59008646,0.04076041,-7.71552467,7.71552467,16,0.71232877,0.05062618,0.07701405,-0.06129857,50.07557297,0.69016629,0.04362567,0.04086895,0.00933669,0.50075573,0.03854278,0.43719992,0.47445321,0.50100827,0.52693772,0.56380689,0.48481297,0.4916909,0.50305665,0.50897914,0.51434684,50.07557678,0.03709098,0.03939076,0.69016629,0.69176751,0.69309717,0.04086895,0.03488618,0.05912512,0.08326066,0.09833915,0.02629892,0.03082288,0.03198394,0.04362567,0.0435687,0.04487611,0.04646336,0.04714865,0.50714272,0.04637447,0.51070315,0.55078125,0.59765625,0.6292969,0.66015625,50.07557678,51.0703125,1,0,True,25,25,0.8,1e-05,1430.79321289,7.26598426,8.34483454,False,True
"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 17, 18, 19, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 44, 46, 47, 50, 51, 52, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 76, 77, 78, 79, 80, 81, 83, 84, 85, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 99]",83,798.82940674,826.63416039,7.27118835,18.58735275,4.31130523,3.40653181,0.10860915,-6.99045992,6.99045992,28,0.3373494,0.0707318,0.08760479,-0.01499854,53.03570175,0.68658525,0.04870841,0.0620202,0.03039314,0.530357,0.04838353,0.44841459,0.49781108,0.53127038,0.56490004,0.60794562,0.48198292,0.50736856,0.54127967,0.55405509,0.55970675,53.03569794,0.04012599,0.04210442,0.68658525,0.68975329,0.69302893,0.0620202,0.05630782,0.08930065,0.11989971,0.13868688,0.05944102,0.0661741,0.06685908,0.04870841,0.04924823,0.05169326,0.05301467,0.05402308,0.7462694,0.06003566,0.73621094,0.84765625,0.91015625,0.921875,0.92597651,53.03569794,73.62109375,2,0,True,50,50,0.8,1e-05,1435.08410645,7.26897874,7.98677976,False,True
"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 44, 46, 47, 50, 51, 52, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 76, 77, 78, 79, 80, 81, 83, 84, 85, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 99]",84,712.78796387,745.0906643,7.24197175,17.66805458,4.2033385,3.23588538,0.15269579,-6.21986866,6.21986866,1,0.01190476,0.04945826,0.10770941,-0.02921659,57.25635529,0.67363113,0.05633916,0.09751102,0.04271166,0.57256359,0.06607011,0.45431268,0.52575922,0.58088589,0.62248266,0.66961312,0.48096412,0.52699339,0.60067779,0.61631346,0.6232059,57.25635529,0.04108701,0.0430303,0.67363119,0.67943656,0.69267017,0.09751102,0.09293213,0.13711053,0.17742041,0.20156327,0.10465808,0.12388819,0.1271802,0.05633917,0.05786897,0.06139264,0.0638532,0.06422157,1.13596845,0.07893099,0.84015626,0.98828125,0.99609375,1.0,1.0,57.25635529,84.015625,3,0,True,75,75,0.8,1e-05,1365.3371582,7.21915668,7.41833988,False,True
"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 44, 46, 47, 48, 50, 51, 52, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 76, 77, 78, 79, 80, 81, 83, 84, 85, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 99]",86,624.86810303,657.70579817,7.07939463,17.86490822,4.22668998,3.22277927,0.14325531,-5.44198132,5.44198132,2,0.04597701,0.0,0.12334644,-0.16257712,62.56905365,0.6425038,0.06873883,0.15343229,0.0534964,0.62569052,0.09369095,0.45531607,0.55089045,0.64972079,0.69987857,0.74659675,0.48102641,0.54201603,0.6747188,0.69398588,0.70432782,62.56905365,0.04340955,0.04821813,0.6425038,0.64759713,0.69215208,0.15343229,0.14876282,0.21730269,0.27657187,0.31004184,0.16275744,0.22390731,0.2311386,0.06873883,0.07063188,0.07847682,0.08155382,0.08239766,1.77712095,0.12689075,0.86582029,1.0,1.0,1.0,1.0,62.56905365,86.58203125,4,0,True,100,100,0.8,1e-05,1063.18261719,6.96902216,6.57302308,False,True
"[1, 2, 4, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 39, 40, 41, 42, 44, 46, 48, 50, 51, 52, 53, 54, 55, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 76, 77, 78, 79, 80, 81, 83, 84, 85, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 99]",79,552.28314209,577.7508092,6.67726892,19.4046669,4.40507286,3.3497591,0.06941334,-5.53654432,5.53654432,-7,0.08139535,0.0,0.11616045,-0.40212571,65.16033173,0.61404592,0.08016698,0.20972258,0.03626566,0.65160322,0.12147914,0.43309209,0.54483044,0.6927675,0.74917722,0.79988563,0.45576459,0.52923924,0.70533216,0.7428537,0.76915622,65.1603241,0.04305212,0.05126613,0.61404592,0.61684459,0.69187325,0.20972258,0.18873596,0.30500817,0.41227025,0.46913373,0.19141185,0.38287646,0.40829241,0.08016699,0.08097655,0.09169406,0.10087771,0.10718747,2.52471757,0.17346218,0.83085936,1.0,1.0,1.0,1.0,65.1603241,83.0859375,5,0,True,125,125,0.8,1e-05,670.45629883,6.50795852,5.69995925,False,True
"[1, 2, 6, 7, 8, 9, 11, 13, 14, 15, 17, 22, 24, 25, 26, 28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 39, 40, 41, 42, 44, 46, 50, 51, 52, 53, 54, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 69, 71, 72, 73, 74, 76, 77, 78, 79, 80, 81, 83, 85, 87, 88, 89, 90, 91, 92, 94, 95, 96, 99]",69,495.5149231,515.65987942,6.2847855,16.5937767,4.07354596,3.26113772,0.20421477,-4.48876953,4.48876953,-10,0.12658228,0.1448564,0.10278825,-0.39248342,60.43481827,0.62655377,0.0824353,0.22497636,0.04990324,0.60434818,0.1450212,0.35640517,0.46951947,0.64737594,0.72084844,0.79489106,0.38292262,0.44280371,0.65794134,0.71089995,0.77375066,60.43482208,0.04651867,0.05301622,0.62655377,0.64175463,0.68985045,0.22497636,0.17933457,0.31648609,0.4859345,0.60550892,0.17068596,0.45981351,0.57217157,0.0824353,0.08048832,0.09498347,0.10977663,0.12654501,2.90199089,0.18707433,0.70839846,1.0,1.0,1.0,1.0,60.43482208,70.83984375,6,0,True,150,150,0.8,1e-05,462.25637817,6.13611967,4.49973879,False,True
"[1, 2, 6, 7, 8, 9, 11, 14, 15, 17, 22, 24, 25, 28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 39, 40, 41, 44, 46, 50, 52, 53, 54, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 69, 72, 73, 74, 76, 77, 78, 79, 80, 81, 83, 85, 87, 89, 90, 91, 92, 94, 95, 99]",62,452.11889648,466.6506481,6.01547001,11.30625343,3.36247728,2.81693864,0.45778772,-3.45900679,3.45900679,-7,0.10144928,0.31864496,0.08757764,-0.26931549,53.87675095,0.63523692,0.08233556,0.22411644,0.06782662,0.53876758,0.16211657,0.27718937,0.38881198,0.57073301,0.66233283,0.78747779,0.30085856,0.38147137,0.5869081,0.65374565,0.77349663,53.87675858,0.05310574,0.05734868,0.63523692,0.65183794,0.69001579,0.22411647,0.15567872,0.29266384,0.49304417,0.74390036,0.14521132,0.43599668,0.73866683,0.08233557,0.07904415,0.08978727,0.1056204,0.14568581,3.21014047,0.22907227,0.6178906,0.94726562,0.99707031,1.0,1.0,53.87675858,61.7890625,7,0,True,175,175,0.8,1e-05,361.47396851,5.89019003,3.44238746,False,True
"[1, 2, 6, 8, 9, 11, 15, 17, 22, 24, 28, 29, 30, 31, 33, 36, 37, 38, 39, 41, 44, 46, 50, 52, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 69, 73, 74, 77, 78, 79, 80, 81, 83, 85, 87, 89, 90, 92, 94, 95, 99]",51,413.8092041,426.32484643,5.84143699,7.42600393,2.72506953,2.32124782,0.64387226,-2.61761904,2.61761904,-11,0.17741935,0.34319499,0.08473367,-0.17403302,47.13339233,0.6305635,0.08201344,0.2190489,0.06813732,0.47133395,0.16996153,0.21405008,0.32288992,0.48343873,0.5906449,0.76728982,0.23988421,0.31745893,0.50603127,0.57817465,0.76088065,47.13339615,0.06012952,0.06599033,0.6305635,0.65962619,0.69214022,0.21904889,0.13206217,0.26354036,0.46757767,0.8772034,0.11508429,0.40455094,0.89201093,0.08201343,0.07747288,0.08874408,0.10177435,0.16723426,3.47871423,0.26744533,0.46246094,0.51953125,0.91015625,0.9921875,1.0,47.13339615,46.24609375,8,0,True,200,200,0.8,1e-05,370.32931519,5.91439265,2.59611089,False,True
"[2, 8, 11, 15, 17, 29, 30, 33, 38, 44, 50, 52, 58, 61, 67, 73, 74, 78, 79, 81, 85, 95]",22,375.63433838,389.81685502,5.77480289,4.55692625,2.13469582,1.70972788,0.78146418,-2.20866942,2.20866942,-29,0.56862745,0.38635553,0.09225234,-0.0666341,39.43457031,0.60277826,0.08258676,0.21364021,0.07711209,0.3943457,0.17605264,0.15162596,0.25095773,0.38218436,0.50218892,0.74287623,0.18350039,0.25141206,0.40075123,0.48747802,0.72125953,39.43457031,0.07167858,0.07818834,0.6027782,0.64232051,0.69175589,0.21364021,0.11656055,0.24230072,0.45250148,0.94612759,0.10224836,0.38422686,0.98021758,0.08258674,0.07610567,0.09005012,0.10804671,0.16237697,3.62185621,0.30982441,0.25410157,0.09375,0.45214844,0.81562495,0.99257809,39.43457031,25.41015625,9,0,True,225,225,0.8,1e-05,304.31466675,5.71806225,2.17354257,False,True
"[8, 17, 29, 33, 50, 58, 73, 78, 81]",9,340.83770752,354.0403826,5.84437777,2.34269619,1.53058688,1.21250749,0.88765168,-1.85675716,1.85675716,-13,0.59090909,0.4859043,0.09263432,0.06957489,31.55800438,0.54837042,0.08446541,0.20307097,0.07876566,0.31558004,0.17871112,0.09314714,0.18251283,0.28324988,0.40551889,0.70446593,0.14236675,0.18514828,0.30692244,0.37472004,0.69112873,31.55800247,0.08303321,0.09635947,0.54837042,0.57912445,0.68630093,0.20307094,0.10355221,0.21631363,0.42243654,0.97050297,0.08573746,0.36329827,1.00618875,0.08446541,0.07757601,0.09235843,0.11361621,0.1787083,3.65376902,0.36594951,0.13339844,0.0234375,0.09375,0.39257804,0.98457026,31.55800247,13.33984375,10,0,True,250,250,0.8,1e-05,330.65750122,5.8010831,1.9476756,False,True
"[8, 17, 29, 33, 50, 58, 73, 81]",8,304.60446167,318.10074535,5.87281831,1.87425709,1.36903509,1.14756775,0.91011654,-1.8130064,1.8130064,-1,0.11111111,0.19995726,0.10630645,0.02844053,24.79352379,0.47680679,0.08626401,0.18597244,0.06764478,0.24793524,0.17926729,0.05127937,0.11978263,0.20322934,0.31896016,0.66314149,0.10692263,0.1383253,0.22818777,0.2779085,0.63731235,24.79352379,0.09507275,0.11525916,0.47680679,0.4959408,0.6683954,0.18597244,0.08273312,0.18388709,0.39356336,0.94902903,0.07420983,0.31150255,0.94982356,0.08626401,0.07719193,0.09445135,0.12764825,0.17006576,3.58454776,0.37359831,0.09386719,0.01171875,0.03613281,0.13164052,0.92070287,24.79352379,9.38671875,11,0,True,275,275,0.8,1e-05,367.1022644,5.90564046,1.94414299,False,True
