method,epoch,group_id,selection_type,block,layer,unit,global_unit,side,pip,gate_mean,margin_mean,margin_sd,slab_norm_mean,slab_norm_median
RaT,500,4,unit,0,0,4,4,group,0.5370000004768372,0.5900784730911255,0.08904048055410385,1.3616634607315063,1.554142951965332,1.5428194999694824
RaT,750,0,unit,0,0,0,0,group,0.4779999852180481,0.5268475413322449,-0.077040895819664,1.4076087474822998,1.076454520225525,1.0271902084350586
RaT,750,1,unit,0,0,1,1,group,0.4860000014305115,0.5767639875411987,0.02222035638988018,1.4207432270050049,0.9832988381385803,0.9398751854896545
RaT,750,2,unit,0,0,2,2,group,0.49799999594688416,0.5585417747497559,-0.0195551086217165,1.4288606643676758,1.6050329208374023,1.6085129976272583
RaT,750,3,unit,0,0,3,3,group,0.48500001430511475,0.5326969027519226,-0.03461962938308716,1.3677797317504883,0.993657648563385,0.9142462015151978
RaT,750,4,unit,0,0,4,4,group,0.5,0.5444000959396362,-0.021353036165237427,1.387965202331543,1.6018913984298706,1.5964871644973755
RaT,1000,0,unit,0,0,0,0,group,0.4950000047683716,0.5331528782844543,-0.002263565082103014,1.3364884853363037,1.0133967399597168,0.9564075469970703
RaT,1000,1,unit,0,0,1,1,group,0.5070000290870667,0.5620019435882568,0.021668262779712677,1.3867285251617432,0.9804558753967285,0.9275290369987488
RaT,1000,2,unit,0,0,2,2,group,0.5239999890327454,0.6041417121887207,0.08748748898506165,1.3926358222961426,1.6695733070373535,1.6665337085723877
RaT,1000,3,unit,0,0,3,3,group,0.5009999871253967,0.5743657946586609,0.027249544858932495,1.4087374210357666,1.0008876323699951,0.9363278150558472
RaT,1000,4,unit,0,0,4,4,group,0.4880000054836273,0.5095593929290771,-0.0697980523109436,1.3561406135559082,1.5786550045013428,1.5709787607192993
RaT,1250,0,unit,0,0,0,0,group,0.38199999928474426,0.15106700360774994,-0.1772584766149521,0.5737138986587524,1.0100549459457397,0.9099478125572205
RaT,1250,1,unit,0,0,1,1,group,0.2750000059604645,0.0978909581899643,-0.34763407707214355,0.5818966627120972,1.0815006494522095,0.9892853498458862
RaT,1250,2,unit,0,0,2,2,group,1.0,1.5113345384597778,1.5113345384597778,0.11883489787578583,1.4064528942108154,1.4036614894866943
RaT,1250,3,unit,0,0,3,3,group,0.3619999885559082,0.16878868639469147,-0.22192417085170746,0.6645838022232056,1.0799121856689453,0.9898697137832642
RaT,1250,4,unit,0,0,4,4,group,1.0,1.3775054216384888,1.3775054216384888,0.18078698217868805,1.4284472465515137,1.4263845682144165
RaT,1500,0,unit,0,0,0,0,group,0.1809999942779541,0.05999849736690521,-0.5888671875,0.6363438963890076,1.1308006048202515,1.0403659343719482
RaT,1500,1,unit,0,0,1,1,group,0.13199999928474426,0.03493153303861618,-0.5806899666786194,0.5353431105613708,1.1039907932281494,1.020071029663086
RaT,1500,2,unit,0,0,2,2,group,1.0,1.4431434869766235,1.4431434869766235,0.1668493151664734,1.4633493423461914,1.4594494104385376
RaT,1500,3,unit,0,0,3,3,group,0.1770000010728836,0.0494217611849308,-0.5345643758773804,0.5576514005661011,1.2200065851211548,1.1271536350250244
RaT,1500,4,unit,0,0,4,4,group,1.0,1.2339826822280884,1.2339826822280884,0.27047857642173767,1.4948320388793945,1.5018467903137207
RaT,1750,0,unit,0,0,0,0,group,0.27000001072883606,0.10312470048666,-0.42109498381614685,0.6705461144447327,1.0814776420593262,0.9940325021743774
RaT,1750,1,unit,0,0,1,1,group,0.15600000321865082,0.04566122591495514,-0.5805414319038391,0.5597538948059082,1.1102248430252075,1.0244945287704468
RaT,1750,2,unit,0,0,2,2,group,1.0,1.3209402561187744,1.3209402561187744,0.19276200234889984,1.4832308292388916,1.4730714559555054
RaT,1750,3,unit,0,0,3,3,group,0.10300000011920929,0.02772921696305275,-0.6895828247070312,0.5525776743888855,1.1013567447662354,1.0368177890777588
RaT,1750,4,unit,0,0,4,4,group,1.0,1.2597821950912476,1.2597821950912476,0.286658376455307,1.5119704008102417,1.5323904752731323
RaT,2000,0,unit,0,0,0,0,group,0.2329999953508377,0.11019060015678406,-0.5004164576530457,0.7373740077018738,1.1751025915145874,1.0859322547912598
