method,setting,seed,replicate_id,n,p,n_active,sigma2,support_threshold,n_draws,selected_size,active_idx0,selected_idx0,selected_ckpt_id,precision,recall,f1,fdr,tp,fp,fn,tn,support_size,auroc,auprc
last_flow,simple,482,482,160,100,10,1.0,0.5,4000,9,1;6;7;8;26;52;60;61;79;95,1;6;8;26;52;60;61;79;95,226,1.0,0.9,0.9473684210526316,0.0,9,0,1,90,9,0.95,0.91
