method,setting,seed,replicate_id,n,p,n_active,sigma2,support_threshold,selected_size,active_idx0,selected_idx0,selected_ckpt_id,precision,recall,f1,fdr,tp,fp,fn,tn,support_size,auroc,auprc
last_flow,simple,420,420,160,100,10,1.0,0.5,10,7;14;23;30;39;44;45;64;76;79,7;14;23;30;39;44;45;64;76;79,150,1.0,1.0,1.0,0.0,10,0,0,90,10,1.0,1.0
