method,mode,setting,seed,replicate_id,n,p,n_active,sigma2,support_threshold,n_draws,selected_size,active_idx0,selected_idx0,selected_ckpt_id,selected_epoch,selected_stage,selected_tau,precision,recall,f1,fdr,tp,fp,fn,tn,support_size,auroc,auprc,K_q,K_g,tau_start,tau_end,base_lr,stage_lr_decay,min_lr_scale,warmup_epochs,n_anneal_stages,min_stage_epochs,max_stage_epochs,q_entropy_weight,moment_recovery_score,recovery_score,active_mean_zerr_median,active_mean_zerr_mean,active_sd_logerr_median,active_sd_logerr_mean,active_sd_ratio_median,active_sd_ratio_mean,sd_ratio_median,sd_ratio_mean,active_marg_skl_median,active_marg_skl_mean,active_joint_skl_median,active_joint_skl_mean,softgate_absdiff_median,softgate_absdiff_mean,zero_soft_leakage_median,zero_soft_leakage_mean
last_flow,recovery,simple,451,451,160,100,10,1.0,0.5,4000,5,1;19;21;23;46;49;73;75;77;80,1;19;21;77;80,22,525,1,0.8,1.0,0.5,0.6666666666666666,0.0,5,0,5,90,5,0.8922222222222221,0.835,-1,-1,0.8,0.8,1e-05,0.95,0.9,300,1,1200,1200,0.0,0.8938191982805586,0.8938191982805586,0.6315172589075166,1.0139280111539417,0.2623019393730419,0.29570158467782537,1.2136888377974873,1.1122763860295382,1.2136888377974873,1.1122763860295382,0.6429630926680443,1.71514435739535,1.0833458834456104,2.183311676535916,0.1295468732714653,0.13006041257075965,0.028202056884765625,0.056648481637239456
