config_id,seed,j0,j1,beta_true,truth,selected_last,selected_mcmc,pip_last,pip_mcmc,pip_absdiff,pip_js,softgate_last,softgate_absdiff,softgate_js,mean_last,mean_mcmc,sd_last,sd_mcmc,mean_zerr,sd_logerr,sd_ratio,moment_score,beta_skl,zero_beta_score
default,442,68,69,-0.74195045,1,0,1,0.0135,0.77175,0.7582500000000001,0.3655678194426274,0.35305341517750005,0.4186965848225,0.09210414275503172,-0.6003710083775,-0.6005246385472051,0.13661454886291488,0.13266229397833063,0.0011580544367007061,0.02935669022284651,1.0297917702773338,0.030514744659547215,0.009688266252699076,0.42280246987678927
default,485,42,43,-1.9042196,1,1,1,1.0,1.0,0.0,0.0,0.9953535176275,0.004646482372499983,0.001612986298569053,-1.8228924530999997,-1.8241427931501333,0.10953619361961667,0.11283803156187665,0.011080837923333997,0.029698408822878494,0.9707381668756688,0.04077924674621249,0.0028728512273884614,0.009198660364893543
default,403,19,20,-0.9490338,1,0,1,0.1305,0.969625,0.8391249999999999,0.4264365737524093,0.42993589118500003,0.539689108815,0.20138014793207887,-0.7653118410524999,-0.7599846240801632,0.13974776390334107,0.13881166260376765,0.03837729833818127,0.006721041667315936,1.0067436065138806,0.04509834000549721,0.007167559626910523,0.5459524270869102
default,473,54,55,1.4320805,1,1,1,1.0,1.0,0.0,0.0,0.991446674015,0.008553325985000026,0.002973471272676889,1.4637135223725,1.4644126231557588,0.1159807141415177,0.11153128035918997,0.006268203129430127,0.03911882354981094,1.039893950549646,0.04538702667924106,0.006747514462879281,0.013701860550586614
default,427,25,26,-1.9986932,1,1,1,1.0,1.0,0.0,0.0,0.9882204901699999,0.01177950983000009,0.004099843022552773,-1.91887563275,-1.9208020728380493,0.12283036524718255,0.1192860811180408,0.016149746127089363,0.029279605694865197,1.0297123838657307,0.04542935182195456,0.0031163292840273157,0.017250234047191046
default,429,93,94,1.2656455,1,1,1,0.9995,1.0,0.0004999999999999449,0.0001732624184988295,0.96999301849,0.03000698151000003,0.010513822320571267,1.26374326728,1.2677655975259008,0.11767618478007849,0.1191598434316765,0.0337557501965805,0.012529157376599752,0.9875489218149407,0.04628490757318025,0.009331575930552692,0.03551297040749886
default,402,57,58,1.7605225,1,1,1,0.99975,1.0,0.00024999999999997247,8.659904290186536e-05,0.9965879984875,0.0034120015124999847,0.0011839020771435746,1.67449581739,1.6720499677399268,0.11243615849431565,0.10932779745048092,0.02237170676985399,0.028034892628249153,1.0284314770077378,0.050406599398103144,0.012810931833205384,0.008966212206407934
default,474,7,8,1.4395064,1,1,1,0.99975,1.0,0.00024999999999997247,8.659904290186536e-05,0.976748942085,0.02325105791500004,0.008126500621389587,1.5442983430250001,1.5459275081116084,0.12691980342949488,0.12214765903743768,0.013337668245711122,0.03832478199523976,1.039068567003064,0.05166245024095088,0.005592362722806851,0.029652367393665502
default,443,17,18,-1.1934623,1,1,1,1.0,1.0,0.0,0.0,0.9626539263474999,0.03734607365250009,0.013120754834246304,-1.28962319004,-1.2849085574082282,0.11014172883064562,0.11158192173482293,0.04225265290240877,0.01299106365403838,0.9870928663647804,0.05524371655644715,0.0038035410671700774,0.04350089918844914
default,451,77,78,-1.550587,1,1,1,1.0,1.0,0.0,0.0,0.9879456858375,0.012054314162500024,0.004195908921593064,-1.4623889174575,-1.4663089426013507,0.1205795382435602,0.11758650911391987,0.0333373687170118,0.025135291016882614,1.0254537607898797,0.058472659733894414,0.013853035925087916,0.01896736843599106
