config_id,seed,pair_type,j0,k0,j1,k1,beta_true_j,beta_true_k,moment_score_j,moment_score_k,pair_moment_score,mean_zerr_j,mean_zerr_k,sd_logerr_j,sd_logerr_k,beta_skl_j,beta_skl_k,corr_last,corr_mcmc,corr_absdiff,joint_skl,pair_score
default,427,true_active_true_active,25,28,26,29,-1.9986932,-1.121139,0.04542935182195456,0.3879808995103306,0.43341025133228517,0.016149746127089363,0.3098354962191688,0.029279605694865197,0.07814540329116183,0.0031163292840273157,0.05129954004289142,0.28674487324262066,0.1261632436501989,0.16058162959242175,0.08009320407544945,0.48156497913793556
default,427,true_active_true_active,25,81,26,82,-1.9986932,0.4173334,0.04542935182195456,0.5160619604323846,0.5614913122543391,0.016149746127089363,0.42294295249419833,0.029279605694865197,0.09311900793818632,0.0031163292840273157,0.11792857994673572,0.06323918819895169,0.22028464457342722,0.15704545637447553,0.15607070134978082,0.6163597464829361
default,427,true_active_true_active,25,32,26,33,-1.9986932,-0.7911912,0.04542935182195456,0.5798486625569635,0.6252780143789181,0.016149746127089363,0.518621251234083,0.029279605694865197,0.061227411322880586,0.0031163292840273157,0.15048456186987968,0.06496399776433778,-0.005174957814272402,0.07013895557861019,0.16240226958445927,0.6590529802320165
default,427,true_active_true_active,59,9,60,10,-1.2999698,0.8270205,0.13225782932709632,0.17306619789399594,0.30532402722109225,0.049640116221770766,0.1109838386497788,0.08261771310532555,0.06208235924421713,0.010182435462205887,0.014108400546873876,-0.2249413934041174,0.235064504770985,0.4600058981751024,0.1672640603148144,0.4370519077963493
default,427,true_active_true_active,59,65,60,66,-1.2999698,-0.5037277,0.13225782932709632,0.22342125040097216,0.35567907972806845,0.049640116221770766,0.042997950643203185,0.08261771310532555,0.18042329975776897,0.010182435462205887,0.051821789428843405,0.03603037774698371,0.1386259721520845,0.10259559440510078,0.08301556348310289,0.38962953467765393
default,427,true_active_true_active,59,92,60,93,-1.2999698,1.2404417,0.13225782932709632,0.358381964308524,0.49063979363562027,0.049640116221770766,0.21834034037893588,0.08261771310532555,0.14004162392958813,0.010182435462205887,0.04738786190500654,-0.19686797248813492,0.004023219443762668,0.20089119193189758,0.10068091140105845,0.5509306827587005
default,427,true_active_true_active,59,28,60,29,-1.2999698,-1.121139,0.13225782932709632,0.3879808995103306,0.520238728837427,0.049640116221770766,0.3098354962191688,0.08261771310532555,0.07814540329116183,0.010182435462205887,0.05129954004289142,0.21014572687707478,0.06280752752514528,0.1473381993519295,0.08738935406382241,0.5658122140817916
default,427,true_active_true_active,59,81,60,82,-1.2999698,0.4173334,0.13225782932709632,0.5160619604323846,0.6483197897594809,0.049640116221770766,0.42294295249419833,0.08261771310532555,0.09311900793818632,0.010182435462205887,0.11792857994673572,0.04091157692889695,0.06677796545696689,0.02586638852806994,0.13728768169480954,0.6685151550609794
default,427,true_active_true_active,59,32,60,33,-1.2999698,-0.7911912,0.13225782932709632,0.5798486625569635,0.7121064918840598,0.049640116221770766,0.518621251234083,0.08261771310532555,0.061227411322880586,0.010182435462205887,0.15048456186987968,0.03829416069020355,-0.14433345180602836,0.1826276124962319,0.1872772831738061,0.7764911233254984
default,427,true_active_true_active,9,65,10,66,0.8270205,-0.5037277,0.17306619789399594,0.22342125040097216,0.39648744829496807,0.1109838386497788,0.042997950643203185,0.06208235924421713,0.18042329975776897,0.014108400546873876,0.051821789428843405,0.008518106790802175,0.1497002498103412,0.14118214301953902,0.09354237992604675,0.4411372220424575
default,427,true_active_true_active,9,92,10,93,0.8270205,1.2404417,0.17306619789399594,0.358381964308524,0.5314481622025199,0.1109838386497788,0.21834034037893588,0.06208235924421713,0.14004162392958813,0.014108400546873876,0.04738786190500654,0.15919812664382713,-0.07010213052670425,0.22930025717053137,0.10443197993795311,0.5992164244889481
default,427,true_active_true_active,9,28,10,29,0.8270205,-1.121139,0.17306619789399594,0.3879808995103306,0.5610470974043266,0.1109838386497788,0.3098354962191688,0.06208235924421713,0.07814540329116183,0.014108400546873876,0.05129954004289142,-0.18988930327292264,-0.03129566042547699,0.15859364284744565,0.09102837469016434,0.6097983455852044
default,427,true_active_true_active,9,81,10,82,0.8270205,0.4173334,0.17306619789399594,0.5160619604323846,0.6891281583263805,0.1109838386497788,0.42294295249419833,0.06208235924421713,0.09311900793818632,0.014108400546873876,0.11792857994673572,-0.03956281218229339,0.11759062986596361,0.15715344204825699,0.15938474986144308,0.7443549938245891
default,427,true_active_true_active,9,32,10,33,0.8270205,-0.7911912,0.17306619789399594,0.5798486625569635,0.7529148604509595,0.1109838386497788,0.518621251234083,0.06208235924421713,0.061227411322880586,0.014108400546873876,0.15048456186987968,-0.0299680453620851,-0.008745156051277764,0.021222889310807336,0.1715298792320714,0.7753735707018685
default,427,true_active_true_active,65,92,66,93,-0.5037277,1.2404417,0.22342125040097216,0.358381964308524,0.5818032147094961,0.042997950643203185,0.21834034037893588,0.18042329975776897,0.14004162392958813,0.051821789428843405,0.04738786190500654,0.019774356649846787,-0.027868218270921726,0.04764257492076851,0.11453220065045938,0.6051670785047342
default,427,true_active_true_active,65,28,66,29,-0.5037277,-1.121139,0.22342125040097216,0.3879808995103306,0.6114021499113027,0.042997950643203185,0.3098354962191688,0.18042329975776897,0.07814540329116183,0.051821789428843405,0.05129954004289142,0.04643752015412536,-0.024641602661564666,0.07107912281569002,0.11773605596491747,0.640945536211717
default,427,true_active_true_active,65,81,66,82,-0.5037277,0.4173334,0.22342125040097216,0.5160619604323846,0.7394832108333568,0.042997950643203185,0.42294295249419833,0.18042329975776897,0.09311900793818632,0.051821789428843405,0.11792857994673572,-0.08706891081897161,-0.010961650935398906,0.07610725988357271,0.18411099910839213,0.7769211257150892
default,427,true_active_true_active,65,32,66,33,-0.5037277,-0.7911912,0.22342125040097216,0.5798486625569635,0.8032699129579357,0.042997950643203185,0.518621251234083,0.18042329975776897,0.061227411322880586,0.051821789428843405,0.15048456186987968,0.02842995904693219,0.020539044005105544,0.007890915041826645,0.21186876555001788,0.8264295182733941
default,427,true_active_true_active,92,28,93,29,1.2404417,-1.121139,0.358381964308524,0.3879808995103306,0.7463628638188546,0.21834034037893588,0.3098354962191688,0.14004162392958813,0.07814540329116183,0.04738786190500654,0.05129954004289142,-0.1551502434557198,0.10407478880794324,0.259225032263663,0.1545303113107472,0.8266221530158452
default,427,true_active_true_active,92,81,93,82,1.2404417,0.4173334,0.358381964308524,0.5160619604323846,0.8744439247409086,0.21834034037893588,0.42294295249419833,0.14004162392958813,0.09311900793818632,0.04738786190500654,0.11792857994673572,-0.061828132877386296,0.14956457344973254,0.21139270632711882,0.20548857411171717,0.94784095873386
default,427,true_active_true_active,92,32,93,33,1.2404417,-0.7911912,0.358381964308524,0.5798486625569635,0.9382306268654875,0.21834034037893588,0.518621251234083,0.14004162392958813,0.061227411322880586,0.04738786190500654,0.15048456186987968,-0.005811362581515279,0.1553369183130788,0.16114828089459407,0.22781341625183305,1.0012990387143192
default,427,true_active_true_active,28,81,29,82,-1.121139,0.4173334,0.3879808995103306,0.5160619604323846,0.9040428599427153,0.3098354962191688,0.42294295249419833,0.07814540329116183,0.09311900793818632,0.05129954004289142,0.11792857994673572,0.047072115329324045,-0.026497087172247604,0.07356920250157165,0.17680747238535824,0.940115907806644
default,427,true_active_true_active,28,32,29,33,-1.121139,-0.7911912,0.3879808995103306,0.5798486625569635,0.9678295620672941,0.3098354962191688,0.518621251234083,0.07814540329116183,0.061227411322880586,0.05129954004289142,0.15048456186987968,0.048804525525358196,0.06479378071194146,0.015989255186583264,0.20063981408510895,0.9918908572724507
default,427,true_active_true_active,81,32,82,33,0.4173334,-0.7911912,0.5160619604323846,0.5798486625569635,1.095910622989348,0.42294295249419833,0.518621251234083,0.09311900793818632,0.061227411322880586,0.11792857994673572,0.15048456186987968,-0.053238342242154034,0.00895673023032912,0.062195072472483154,0.2707361251978844,1.1385330036272572
default,428,true_active_true_active,66,55,67,56,-1.3358498,-1.3527472,0.49911542054655955,0.5121556082739893,1.0112710288205489,0.36799471417383606,0.5030771557961345,0.1311207063727235,0.009078452477854755,0.10746413746481501,0.15232190867729378,0.16445367072189776,-0.032427397083729693,0.19688106780562745,0.3093185176290155,1.0914231475348573
default,428,true_active_true_active,66,63,67,64,-1.3358498,-1.7362254,0.49911542054655955,0.6039396874102534,1.103055107956813,0.36799471417383606,0.4400165132382165,0.1311207063727235,0.1639231741720369,0.10746413746481501,0.1403810745314901,0.19343763227323965,0.017279191359436147,0.1761584409138035,0.2821026851431221,1.175304986699576
default,428,true_active_true_active,66,40,67,41,-1.3358498,-0.5935868,0.49911542054655955,0.6556281448678078,1.1547435654143674,0.36799471417383606,0.5925682096879575,0.1311207063727235,0.06305993517985026,0.10746413746481501,0.17359425308820298,-0.0340415817818859,-0.13370085328533707,0.09965927150345116,0.2768400200009002,1.20734238529032
default,428,true_active_true_active,66,27,67,28,-1.3358498,-1.5840493,0.49911542054655955,0.7174157413734379,1.2165311619199974,0.36799471417383606,0.5434360184410363,0.1311207063727235,0.17397972293240155,0.10746413746481501,0.1734836118023311,0.16828392914581122,-0.004489496257341906,0.17277342540315313,0.33820019585086014,1.2935445378558716
default,428,true_active_true_active,66,82,67,83,-1.3358498,1.1718093,0.49911542054655955,1.0699419052654946,1.5690573258120541,0.36799471417383606,0.9522295643738224,0.1311207063727235,0.11771234089167217,0.10746413746481501,0.4352245488788744,-0.2084064778225011,-0.09217867020524405,0.11622780761725705,0.6562141988120659,1.663735697597575
default,428,true_active_true_active,66,3,67,4,-1.3358498,-1.2063783,0.49911542054655955,1.1917448188373188,1.6908602393838783,0.36799471417383606,1.1145981394209385,0.1311207063727235,0.07714667941638029,0.10746413746481501,0.5890092048331195,0.19380456631872325,0.04225004117387276,0.1515545251448505,0.7981404392953256,1.8085629145996234
default,428,true_active_true_active,66,84,67,85,-1.3358498,-0.8176224,0.49911542054655955,1.3273307285786313,1.8264461491251909,0.36799471417383606,1.2099332285364228,0.1311207063727235,0.1173975000422084,0.10746413746481501,0.6550288304657246,0.030941761639150068,0.009170012550888286,0.02177174908826178,0.8109841320657161,1.9129874996038279
default,428,true_active_true_active,55,63,56,64,-1.3527472,-1.7362254,0.5121556082739893,0.6039396874102534,1.1160952956842427,0.5030771557961345,0.4400165132382165,0.009078452477854755,0.1639231741720369,0.15232190867729378,0.1403810745314901,0.2412123317596018,-0.09924830797359091,0.34046063973319274,0.45379914129274,1.2465903697468148
