"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","simple",479,479,100,500,60,20,20,10,1,12345,2000,1,8000,0.5,0.5,7.762625,0.01552525,7,"18;46;72;152;154;171;188;386;390;498","18;46;72;152;171;386;498",1,0.7,0.823529411764706,0,7,0,3,490,7,0.998265306122449,0.9375
