method,setting,seed,replicate_id,j0,j1,beta_true,truth,pip,selected,effect_mean,effect_sd,effect_hard_mean,effect_hard_sd
last_flow,simple,426,426,0,1,0.0,0,0.0,0,6.027061e-08,1.5063638e-07,0.0,0.0
last_flow,simple,426,426,1,2,0.0,0,0.0,0,0.25269923,0.001946238,0.0,0.0
last_flow,simple,426,426,2,3,0.0,0,0.0,0,-0.16492401,0.001302431,0.0,0.0
last_flow,simple,426,426,3,4,0.0,0,0.0,0,-0.16309033,0.0013646142,0.0,0.0
last_flow,simple,426,426,4,5,0.0,0,0.0,0,-0.16539001,0.0019044834,0.0,0.0
last_flow,simple,426,426,5,6,0.0,0,0.0,0,-0.24944821,0.0035177553,0.0,0.0
last_flow,simple,426,426,6,7,0.0,0,0.0,0,-0.31705445,0.0023126123,0.0,0.0
last_flow,simple,426,426,7,8,1.1724358,1,1.0,1,0.96700543,0.002585211,0.96700543,0.002585211
last_flow,simple,426,426,8,9,0.0,0,0.0,0,4.851168e-31,0.0,0.0,0.0
last_flow,simple,426,426,9,10,0.0,0,0.0,0,3.454006e-27,0.0,0.0,0.0
last_flow,simple,426,426,10,11,0.0,0,0.0,0,1.726121e-11,5.41351e-11,0.0,0.0
last_flow,simple,426,426,11,12,0.0,0,0.0,0,-0.20941205,0.0017915646,0.0,0.0
last_flow,simple,426,426,12,13,0.0,0,0.0,0,-2.8941694e-16,5.980759e-15,0.0,0.0
last_flow,simple,426,426,13,14,0.0,0,0.0,0,-1.2016247e-19,3.0683527e-18,0.0,0.0
last_flow,simple,426,426,14,15,0.0,0,0.0,0,0.3901028,0.002724586,0.0,0.0
last_flow,simple,426,426,15,16,0.0,0,0.0,0,-0.28992558,0.003216732,0.0,0.0
last_flow,simple,426,426,16,17,0.0,0,0.0,0,-0.2592569,0.0023189688,0.0,0.0
last_flow,simple,426,426,17,18,-1.1335585,1,1.0,1,-0.7325643,0.002886426,-0.7325643,0.002886426
last_flow,simple,426,426,18,19,0.0,0,0.0,0,-0.098033264,0.0028524946,0.0,0.0
last_flow,simple,426,426,19,20,0.0,0,0.0,0,0.15339547,0.0018317307,0.0,0.0
last_flow,simple,426,426,20,21,0.0,0,0.0,0,0.20864624,0.0017532905,0.0,0.0
last_flow,simple,426,426,21,22,0.0,0,0.0,0,-0.1252467,0.0031172712,0.0,0.0
last_flow,simple,426,426,22,23,0.0,0,0.0,0,-0.013111907,0.0008478689,0.0,0.0
last_flow,simple,426,426,23,24,0.0,0,0.0,0,-0.20076333,0.002025708,0.0,0.0
last_flow,simple,426,426,24,25,0.0,0,0.0,0,-0.58997333,0.0037792563,0.0,0.0
last_flow,simple,426,426,25,26,-1.2123138,1,1.0,1,-0.81259483,0.0024048816,-0.81259483,0.0024048816
last_flow,simple,426,426,26,27,-1.1777494,1,1.0,1,-0.73694515,0.0031520915,-0.73694515,0.0031520915
last_flow,simple,426,426,27,28,0.0,0,0.0,0,0.12266962,0.0016804409,0.0,0.0
last_flow,simple,426,426,28,29,0.0,0,0.0,0,1.6614467e-17,1.2092813e-15,0.0,0.0
last_flow,simple,426,426,29,30,0.0,0,0.0,0,1.38085e-40,0.0,0.0,0.0
last_flow,simple,426,426,30,31,-1.8239918,1,1.0,1,-1.9556079,0.004185871,-1.9556079,0.004185871
last_flow,simple,426,426,31,32,0.0,0,0.0,0,0.60392165,0.0038531334,0.0,0.0
last_flow,simple,426,426,32,33,0.0,0,0.0,0,3.873554e-16,1.4511223e-14,0.0,0.0
last_flow,simple,426,426,33,34,0.0,0,0.0,0,3.5109897e-09,9.235795e-09,0.0,0.0
last_flow,simple,426,426,34,35,0.0,0,0.0,0,0.24887395,0.0021826734,0.0,0.0
last_flow,simple,426,426,35,36,0.0,0,0.0,0,-1.0822858e-14,5.081242e-13,0.0,0.0
last_flow,simple,426,426,36,37,0.0,0,0.0,0,0.2921695,0.0020007798,0.0,0.0
last_flow,simple,426,426,37,38,0.0,0,0.0,0,0.34463015,0.0033276014,0.0,0.0
last_flow,simple,426,426,38,39,0.0,0,0.0,0,-0.18207057,0.001626521,0.0,0.0
last_flow,simple,426,426,39,40,0.0,0,0.0,0,0.11269513,0.0018806899,0.0,0.0
last_flow,simple,426,426,40,41,0.0,0,0.0,0,0.17292713,0.001659541,0.0,0.0
last_flow,simple,426,426,41,42,0.0,0,0.0,0,-3.3861594e-05,2.2721197e-05,0.0,0.0
last_flow,simple,426,426,42,43,0.0,0,0.0,0,-1.4466653e-10,5.3056165e-10,0.0,0.0
last_flow,simple,426,426,43,44,0.0,0,0.0,0,2.4571012e-23,1.6757691e-21,0.0,0.0
last_flow,simple,426,426,44,45,0.0,0,0.0,0,0.31133324,0.0026865727,0.0,0.0
last_flow,simple,426,426,45,46,0.0,0,0.0,0,0.0,0.0,0.0,0.0
last_flow,simple,426,426,46,47,0.0,0,0.0,0,0.09613842,0.0021576008,0.0,0.0
last_flow,simple,426,426,47,48,0.0,0,0.0,0,0.42448157,0.004570095,0.0,0.0
last_flow,simple,426,426,48,49,0.0,0,0.0,0,0.54026043,0.003055581,0.0,0.0
last_flow,simple,426,426,49,50,0.0,0,0.0,0,0.35576415,0.0023674478,0.0,0.0
last_flow,simple,426,426,50,51,0.0,0,0.0,0,0.29140556,0.003890284,0.0,0.0
last_flow,simple,426,426,51,52,0.0,0,0.0,0,-1.1056001e-11,5.052455e-11,0.0,0.0
last_flow,simple,426,426,52,53,0.0,0,0.0,0,-4.1512153e-33,0.0,0.0,0.0
last_flow,simple,426,426,53,54,0.0,0,0.0,0,-0.026927615,0.0038459448,0.0,0.0
last_flow,simple,426,426,54,55,0.0,0,0.0,0,0.27832997,0.003290128,0.0,0.0
last_flow,simple,426,426,55,56,0.0,0,0.0,0,-0.33915335,0.0030044303,0.0,0.0
last_flow,simple,426,426,56,57,0.0,0,0.0,0,-0.5342296,0.0031861234,0.0,0.0
last_flow,simple,426,426,57,58,0.0,0,0.0,0,-0.2530302,0.0019683004,0.0,0.0
last_flow,simple,426,426,58,59,0.0,0,0.0,0,-0.15813951,0.0017872283,0.0,0.0
last_flow,simple,426,426,59,60,0.0,0,0.0,0,0.13009639,0.002315765,0.0,0.0
last_flow,simple,426,426,60,61,0.0,0,0.0,0,6.8073716e-35,0.0,0.0,0.0
last_flow,simple,426,426,61,62,0.0,0,0.0,0,-0.6327265,0.0039739055,0.0,0.0
last_flow,simple,426,426,62,63,0.0,0,0.0,0,-0.23983645,0.001860472,0.0,0.0
last_flow,simple,426,426,63,64,0.0,0,0.0,0,0.32282308,0.0025214693,0.0,0.0
last_flow,simple,426,426,64,65,0.0,0,0.0,0,-0.18479942,0.0019321502,0.0,0.0
last_flow,simple,426,426,65,66,0.0,0,0.0,0,0.34843215,0.0036094051,0.0,0.0
last_flow,simple,426,426,66,67,0.0,0,0.0,0,-0.020673258,0.0015519188,0.0,0.0
last_flow,simple,426,426,67,68,1.0321906,1,1.0,1,0.9484925,0.0033315464,0.9484925,0.0033315464
last_flow,simple,426,426,68,69,1.9748428,1,1.0,1,1.7986635,0.0046698363,1.7986635,0.0046698363
last_flow,simple,426,426,69,70,0.0,0,0.0,0,-0.46938026,0.0030579146,0.0,0.0
last_flow,simple,426,426,70,71,0.92268234,1,1.0,1,1.2238214,0.0029124413,1.2238214,0.0029124413
last_flow,simple,426,426,71,72,0.0,0,0.0,0,-0.60908216,0.0038410034,0.0,0.0
last_flow,simple,426,426,72,73,0.0,0,0.0,0,-3.9948065e-23,1.5052905e-21,0.0,0.0
last_flow,simple,426,426,73,74,0.0,0,0.0,0,-0.054931153,0.0006239281,0.0,0.0
last_flow,simple,426,426,74,75,0.0,0,0.0,0,0.21555762,0.002889048,0.0,0.0
last_flow,simple,426,426,75,76,0.0,0,0.0,0,-5.9141758e-21,2.1336834e-19,0.0,0.0
last_flow,simple,426,426,76,77,0.0,0,0.0,0,5.051047e-35,0.0,0.0,0.0
last_flow,simple,426,426,77,78,0.0,0,0.0,0,0.14006588,0.0019401306,0.0,0.0
last_flow,simple,426,426,78,79,0.0,0,0.0,0,-0.21237174,0.0024866464,0.0,0.0
last_flow,simple,426,426,79,80,0.0,0,0.0,0,-0.33334494,0.002566016,0.0,0.0
last_flow,simple,426,426,80,81,0.0,0,0.0,0,2.8879077e-16,1.7420905e-14,0.0,0.0
last_flow,simple,426,426,81,82,1.7434914,1,1.0,1,1.7367343,0.0036492434,1.7367343,0.0036492434
last_flow,simple,426,426,82,83,0.0,0,0.0,0,0.0,0.0,0.0,0.0
last_flow,simple,426,426,83,84,0.0,0,0.0,0,-2.028088e-30,0.0,0.0,0.0
last_flow,simple,426,426,84,85,0.0,0,0.0,0,-0.34095713,0.0026885162,0.0,0.0
last_flow,simple,426,426,85,86,0.0,0,0.0,0,0.18876408,0.0022439505,0.0,0.0
