branch,head,coupling_layer,target_coord,mean_entropy
scale,1,2,30,2.6514203548431396
scale,1,2,31,1.1299868822097778
scale,1,2,33,1.073623538017273
scale,1,2,34,1.6509853601455688
scale,1,2,35,1.360156774520874
scale,1,2,36,1.6146384477615356
scale,1,2,38,1.9344173669815063
scale,1,2,46,2.1182727813720703
scale,1,3,7,2.745191812515259
scale,1,3,8,2.821758270263672
scale,1,3,9,2.3394227027893066
scale,1,3,11,2.871046304702759
scale,1,3,13,2.850205659866333
scale,1,3,16,2.84301495552063
scale,1,3,18,2.8583014011383057
scale,1,3,20,1.5713521242141724
scale,1,3,22,0.7286402583122253
scale,1,3,24,1.0243358612060547
scale,1,3,25,1.9170082807540894
scale,1,3,27,1.6599889993667603
scale,1,3,28,1.2774877548217773
scale,1,3,29,1.6897822618484497
scale,1,3,32,2.5821046829223633
scale,1,3,37,2.213217258453369
scale,1,3,39,2.2085936069488525
scale,1,3,40,1.5742781162261963
scale,1,3,41,0.3539943993091583
scale,1,3,42,0.7914773225784302
scale,1,3,43,0.9036043882369995
scale,1,3,44,2.339293956756592
scale,1,3,45,0.40884271264076233
scale,1,4,1,1.3008157014846802
scale,1,4,2,2.234574794769287
scale,1,4,4,1.908480167388916
scale,1,4,7,1.5064282417297363
scale,1,4,8,2.4356346130371094
scale,1,4,9,1.9611701965332031
scale,1,4,10,2.9650068283081055
scale,1,4,11,2.707486867904663
scale,1,4,13,2.292536735534668
scale,1,4,14,2.3186328411102295
scale,1,4,16,2.1206698417663574
scale,1,4,18,2.45302414894104
scale,1,4,21,1.8303041458129883
scale,1,4,23,1.1068737506866455
scale,1,4,25,2.439300298690796
scale,1,4,28,1.5710517168045044
scale,1,4,30,1.6223180294036865
scale,1,4,33,2.252702236175537
scale,1,4,36,0.19112847745418549
scale,1,4,37,1.3243112564086914
scale,1,4,38,0.19298183917999268
scale,1,4,39,0.4662027657032013
scale,1,4,40,0.01422629039734602
scale,1,4,45,0.3465549349784851
scale,1,5,0,1.0911811590194702
scale,1,5,3,0.471574991941452
scale,1,5,5,1.1149948835372925
scale,1,5,6,0.5673899054527283
scale,1,5,12,0.09566165506839752
scale,1,5,15,0.5044668316841125
scale,1,5,17,0.17723864316940308
scale,1,5,19,0.0996113121509552
scale,1,5,20,0.07857517153024673
scale,1,5,22,0.1842917501926422
scale,1,5,24,0.2588661313056946
scale,1,5,26,0.8634329438209534
scale,1,5,27,0.22797845304012299
scale,1,5,29,0.6107200980186462
scale,1,5,31,0.4146535098552704
scale,1,5,32,0.576805591583252
scale,1,5,34,0.6532714366912842
scale,1,5,35,0.938612163066864
scale,1,5,41,0.2723838984966278
scale,1,5,42,2.4493632316589355
scale,1,5,43,1.8923826217651367
scale,1,5,44,0.18008795380592346
scale,1,5,46,1.3336188793182373
scale,1,6,0,0.942853569984436
scale,1,6,2,0.4163360893726349
scale,1,6,4,1.4000777006149292
scale,1,6,5,1.1461719274520874
scale,1,6,6,1.1339672803878784
scale,1,6,8,2.2855379581451416
scale,1,6,9,2.0489888191223145
scale,1,6,10,2.2525925636291504
scale,1,6,11,2.549119234085083
scale,1,6,12,2.0664567947387695
scale,1,6,14,2.005664825439453
scale,1,6,18,1.4869621992111206
scale,1,6,19,1.7722123861312866
scale,1,6,21,2.0651326179504395
scale,1,6,22,1.6993494033813477
scale,1,6,23,1.8400771617889404
scale,1,6,24,1.2369762659072876
scale,1,6,26,2.1846275329589844
scale,1,6,32,2.848421812057495
scale,1,6,34,1.0241187810897827
scale,1,6,35,2.162304162979126
scale,1,6,38,0.03202755004167557
scale,1,6,45,2.7901382446289062
scale,1,6,46,0.5170817375183105
scale,1,7,1,0.8732175827026367
scale,1,7,3,0.5891411900520325
scale,1,7,7,1.0629953145980835
scale,1,7,13,1.755496621131897
scale,1,7,15,0.9870040416717529
scale,1,7,16,1.3181400299072266
scale,1,7,17,0.9028122425079346
scale,1,7,20,0.7535284161567688
scale,1,7,25,0.5561675429344177
scale,1,7,27,0.6229045391082764
scale,1,7,28,0.14992031455039978
scale,1,7,29,0.31099268794059753
scale,1,7,30,0.17170149087905884
scale,1,7,31,1.3748236894607544
scale,1,7,33,2.204867124557495
scale,1,7,36,0.3928056061267853
scale,1,7,37,1.1015610694885254
scale,1,7,39,1.5510107278823853
scale,1,7,40,1.4009027481079102
scale,1,7,41,0.4267454743385315
scale,1,7,42,0.950685441493988
scale,1,7,43,0.9091803431510925
scale,1,7,44,2.5454022884368896
scale,2,0,3,0.5308890342712402
scale,2,0,4,0.7927806377410889
scale,2,0,5,0.8966646790504456
scale,2,0,7,1.6583830118179321
scale,2,0,8,1.4118356704711914
scale,2,0,11,0.7363495826721191
scale,2,0,12,1.2236621379852295
scale,2,0,14,0.6836086511611938
scale,2,0,16,0.9822180271148682
scale,2,0,17,1.0645278692245483
scale,2,0,19,1.4076176881790161
scale,2,0,20,2.2087063789367676
scale,2,0,21,2.078213930130005
scale,2,0,22,1.8722422122955322
scale,2,0,23,1.821988821029663
scale,2,0,27,1.0667449235916138
scale,2,0,28,0.26123046875
scale,2,0,29,2.3198084831237793
scale,2,0,32,1.7674037218093872
scale,2,0,33,2.4082727432250977
scale,2,0,34,0.9316856861114502
scale,2,0,36,0.4394969344139099
scale,2,0,45,0.7755851149559021
scale,2,0,46,1.663183331489563
scale,2,1,0,1.7734752893447876
scale,2,1,1,1.631636142730713
scale,2,1,2,0.5842739343643188
scale,2,1,6,1.136733889579773
scale,2,1,9,0.05198420584201813
scale,2,1,10,0.01904360204935074
scale,2,1,13,0.03628624603152275
scale,2,1,15,0.004361927509307861
scale,2,1,18,0.01648607850074768
scale,2,1,24,0.1380213499069214
scale,2,1,25,1.4270744323730469
scale,2,1,26,1.7804027795791626
scale,2,1,30,1.8850536346435547
scale,2,1,31,0.9463205933570862
scale,2,1,35,2.222545862197876
scale,2,1,37,0.4514825940132141
scale,2,1,38,0.012286011129617691
scale,2,1,39,0.20453913509845734
scale,2,1,40,0.5578767657279968
scale,2,1,41,0.13920553028583527
scale,2,1,42,0.05202722176909447
scale,2,1,43,0.05191574990749359
scale,2,1,44,0.17059174180030823
scale,2,2,0,1.3796262741088867
scale,2,2,1,1.3518574237823486
