coupling_layer,target_coord,fixed_coord,mean_attention,target_latent_type,fixed_latent_type,target_parameter_type,fixed_parameter_type,target_group,fixed_group,target_unit,fixed_unit,target_layer,fixed_layer,target_side,fixed_side
0,3,0,0.0011493201600387692,0,0,3,1,1,0,1,0,1,2,1,4
0,3,1,0.00019607035210356116,0,0,3,3,1,1,1,1,1,1,1,1
0,3,2,0.0004723822930827737,0,0,3,3,1,1,1,1,1,1,1,1
0,3,6,0.0021651992574334145,0,0,3,3,1,1,1,1,1,1,1,1
0,3,9,0.0006921244785189629,0,0,3,3,1,2,1,2,1,1,1,1
0,3,10,0.00011669580999296159,0,0,3,3,1,2,1,2,1,1,1,1
0,3,13,0.000441467622295022,0,0,3,3,1,3,1,3,1,1,1,1
0,3,15,3.87335785489995e-05,0,0,3,3,1,3,1,3,1,1,1,1
0,3,18,3.383313014637679e-05,0,0,3,3,1,3,1,3,1,1,1,1
0,3,24,0.0006878541898913682,0,0,3,3,1,4,1,4,1,1,1,1
0,3,25,0.0008956203237175941,0,0,3,3,1,5,1,5,1,1,1,1
0,3,26,0.00013876748562324792,0,0,3,3,1,5,1,5,1,1,1,1
0,3,30,0.0003125424846075475,0,0,3,3,1,5,1,5,1,1,1,1
0,3,31,8.504574361722916e-05,0,0,3,4,1,1,1,1,1,1,1,1
0,3,35,3.941704926546663e-05,0,0,3,4,1,5,1,5,1,1,1,1
0,3,37,0.053950533270835876,0,0,3,5,1,2,1,2,1,2,1,2
0,3,38,0.00987547729164362,0,0,3,5,1,3,1,3,1,2,1,2
0,3,39,0.8814716339111328,0,0,3,5,1,4,1,4,1,2,1,2
0,3,40,0.042558565735816956,0,0,3,5,1,5,1,5,1,2,1,2
0,3,41,0.0005593463429249823,0,1,3,6,1,1,1,1,1,1,1,5
0,3,42,0.0019330866634845734,0,1,3,6,1,2,1,2,1,1,1,5
0,3,43,0.00023606771719641984,0,1,3,6,1,3,1,3,1,1,1,5
0,3,44,0.0019503742223605514,0,1,3,6,1,4,1,4,1,1,1,5
0,4,0,0.002112440299242735,0,0,3,1,1,0,1,0,1,2,1,4
0,4,1,0.002205142518505454,0,0,3,3,1,1,1,1,1,1,1,1
0,4,2,0.006021478213369846,0,0,3,3,1,1,1,1,1,1,1,1
0,4,6,0.012044144794344902,0,0,3,3,1,1,1,1,1,1,1,1
0,4,9,0.0006683038081973791,0,0,3,3,1,2,1,2,1,1,1,1
0,4,10,3.2363288482883945e-05,0,0,3,3,1,2,1,2,1,1,1,1
0,4,13,0.006038251332938671,0,0,3,3,1,3,1,3,1,1,1,1
0,4,15,0.0010913184378296137,0,0,3,3,1,3,1,3,1,1,1,1
0,4,18,0.0005474472418427467,0,0,3,3,1,3,1,3,1,1,1,1
0,4,24,0.005047903396189213,0,0,3,3,1,4,1,4,1,1,1,1
0,4,25,0.012118516489863396,0,0,3,3,1,5,1,5,1,1,1,1
0,4,26,0.0017754818545654416,0,0,3,3,1,5,1,5,1,1,1,1
0,4,30,0.0034118692856281996,0,0,3,3,1,5,1,5,1,1,1,1
0,4,31,0.0030571625102311373,0,0,3,4,1,1,1,1,1,1,1,1
0,4,35,0.0024747627321630716,0,0,3,4,1,5,1,5,1,1,1,1
0,4,37,0.009203517809510231,0,0,3,5,1,2,1,2,1,2,1,2
0,4,38,0.024100830778479576,0,0,3,5,1,3,1,3,1,2,1,2
0,4,39,0.8524558544158936,0,0,3,5,1,4,1,4,1,2,1,2
0,4,40,0.03467635065317154,0,0,3,5,1,5,1,5,1,2,1,2
0,4,41,0.004493940621614456,0,1,3,6,1,1,1,1,1,1,1,5
0,4,42,0.0012051652884110808,0,1,3,6,1,2,1,2,1,1,1,5
0,4,43,0.0070699225179851055,0,1,3,6,1,3,1,3,1,1,1,5
0,4,44,0.008147788234055042,0,1,3,6,1,4,1,4,1,1,1,5
0,5,0,0.0021356618963181973,0,0,3,1,1,0,1,0,1,2,1,4
