coupling_layer,target_coord,fixed_coord,mean_attention,target_latent_type,fixed_latent_type,target_parameter_type,fixed_parameter_type,target_group,fixed_group,target_unit,fixed_unit,target_layer,fixed_layer,target_side,fixed_side
0,5,44,0.0017654697876423597,0,1,3,6,1,4,1,4,1,1,1,5
0,7,0,0.002374540315940976,0,0,3,1,2,0,2,0,1,2,1,4
0,7,1,0.0004115055489819497,0,0,3,3,2,1,2,1,1,1,1,1
0,7,2,0.0015456314431503415,0,0,3,3,2,1,2,1,1,1,1,1
0,7,6,0.0007845371728762984,0,0,3,3,2,1,2,1,1,1,1,1
0,7,9,0.012191344983875751,0,0,3,3,2,2,2,2,1,1,1,1
0,7,10,0.01953931152820587,0,0,3,3,2,2,2,2,1,1,1,1
0,7,13,0.0007228889153338969,0,0,3,3,2,3,2,3,1,1,1,1
0,7,15,0.0017780031776055694,0,0,3,3,2,3,2,3,1,1,1,1
0,7,18,0.002134056994691491,0,0,3,3,2,3,2,3,1,1,1,1
0,7,24,0.00045068294275552034,0,0,3,3,2,4,2,4,1,1,1,1
0,7,25,0.0006162949139252305,0,0,3,3,2,5,2,5,1,1,1,1
0,7,26,0.0013591584283858538,0,0,3,3,2,5,2,5,1,1,1,1
0,7,30,0.0006571078556589782,0,0,3,3,2,5,2,5,1,1,1,1
0,7,31,0.021157443523406982,0,0,3,4,2,1,2,1,1,1,1,1
0,7,35,0.002410551765933633,0,0,3,4,2,5,2,5,1,1,1,1
0,7,37,0.8556853532791138,0,0,3,5,2,2,2,2,1,2,1,2
0,7,38,0.02572379633784294,0,0,3,5,2,3,2,3,1,2,1,2
0,7,39,0.008179185912013054,0,0,3,5,2,4,2,4,1,2,1,2
0,7,40,0.020776227116584778,0,0,3,5,2,5,2,5,1,2,1,2
0,7,41,0.0023625034373253584,0,1,3,6,2,1,2,1,1,1,1,5
0,7,42,0.0169825479388237,0,1,3,6,2,2,2,2,1,1,1,5
0,7,43,0.0019151101587340236,0,1,3,6,2,3,2,3,1,1,1,5
0,7,44,0.0002421210374450311,0,1,3,6,2,4,2,4,1,1,1,5
0,8,0,1.598367452970706e-05,0,0,3,1,2,0,2,0,1,2,1,4
0,8,1,2.454043510624615e-07,0,0,3,3,2,1,2,1,1,1,1,1
0,8,2,2.700780612485687e-07,0,0,3,3,2,1,2,1,1,1,1,1
0,8,6,1.542929908282531e-07,0,0,3,3,2,1,2,1,1,1,1,1
0,8,9,0.00045734606101177633,0,0,3,3,2,2,2,2,1,1,1,1
0,8,10,0.0004234543303027749,0,0,3,3,2,2,2,2,1,1,1,1
0,8,13,5.30386557784368e-07,0,0,3,3,2,3,2,3,1,1,1,1
0,8,15,9.378204026688763e-07,0,0,3,3,2,3,2,3,1,1,1,1
0,8,18,1.3095872191115632e-06,0,0,3,3,2,3,2,3,1,1,1,1
0,8,24,1.8799071312969318e-06,0,0,3,3,2,4,2,4,1,1,1,1
0,8,25,1.7327081422990886e-06,0,0,3,3,2,5,2,5,1,1,1,1
0,8,26,9.11174481643684e-07,0,0,3,3,2,5,2,5,1,1,1,1
0,8,30,1.1075102293034433e-06,0,0,3,3,2,5,2,5,1,1,1,1
0,8,31,2.6194259135081666e-06,0,0,3,4,2,1,2,1,1,1,1,1
0,8,35,1.3723948768529226e-06,0,0,3,4,2,5,2,5,1,1,1,1
0,8,37,0.9958004355430603,0,0,3,5,2,2,2,2,1,2,1,2
0,8,38,0.0006313603953458369,0,0,3,5,2,3,2,3,1,2,1,2
0,8,39,0.0017390103312209249,0,0,3,5,2,4,2,4,1,2,1,2
0,8,40,0.0003866679617203772,0,0,3,5,2,5,2,5,1,2,1,2
0,8,41,1.7617010428239155e-07,0,1,3,6,2,1,2,1,1,1,1,5
0,8,42,0.0005308770923875272,0,1,3,6,2,2,2,2,1,1,1,5
0,8,43,1.2573942740345956e-06,0,1,3,6,2,3,2,3,1,1,1,5
0,8,44,6.313680387393106e-07,0,1,3,6,2,4,2,4,1,1,1,5
0,11,0,1.775371129042469e-05,0,0,3,1,2,0,2,0,1,2,1,4
0,11,1,4.1399229644412117e-07,0,0,3,3,2,1,2,1,1,1,1,1
0,11,2,5.090499826110317e-07,0,0,3,3,2,1,2,1,1,1,1,1
0,11,6,2.6884163162321784e-07,0,0,3,3,2,1,2,1,1,1,1,1
0,11,9,0.000940903031732887,0,0,3,3,2,2,2,2,1,1,1,1
0,11,10,0.0004648891626857221,0,0,3,3,2,2,2,2,1,1,1,1
0,11,13,3.193569909853977e-06,0,0,3,3,2,3,2,3,1,1,1,1
0,11,15,5.0970620577572845e-06,0,0,3,3,2,3,2,3,1,1,1,1
0,11,18,4.724857262772275e-06,0,0,3,3,2,3,2,3,1,1,1,1
0,11,24,2.8647361887124134e-06,0,0,3,3,2,4,2,4,1,1,1,1
