method,epoch,group_id,selection_type,block,layer,unit,global_unit,side,pip,gate_mean,margin_mean,margin_sd,slab_norm_mean,slab_norm_median
RaT,1500,0,unit,0,0,0,0,group,1.0,0.6448540687561035,1.3970218896865845,0.2995545566082001,2.633989095687866,2.6284141540527344
RaT,1500,1,unit,0,0,1,1,group,0.07400000095367432,0.004795276094228029,-0.6462182402610779,0.45504844188690186,2.578508138656616,2.532860040664673
RaT,1500,2,unit,0,0,2,2,group,0.08799999952316284,0.004912145901471376,-0.6434349417686462,0.4837261736392975,2.592818260192871,2.5891101360321045
RaT,1500,3,unit,0,0,3,3,group,0.05900000035762787,0.003343967953696847,-0.7371224164962769,0.45548996329307556,2.464021921157837,2.4259088039398193
RaT,1500,4,unit,0,0,4,4,group,1.0,0.6966754794120789,1.5448668003082275,0.22438357770442963,2.6132702827453613,2.5867667198181152
RaT,1750,0,unit,0,0,0,0,group,1.0,0.6179682016372681,1.3203670978546143,0.30030709505081177,2.5612781047821045,2.562943935394287
RaT,1750,1,unit,0,0,1,1,group,0.07500000298023224,0.003331422805786133,-0.6116886734962463,0.41610896587371826,2.4300827980041504,2.3749966621398926
RaT,1750,2,unit,0,0,2,2,group,0.09700000286102295,0.004406340420246124,-0.5996494293212891,0.4587404131889343,2.482084035873413,2.4312782287597656
RaT,1750,3,unit,0,0,3,3,group,0.08799999952316284,0.004456589929759502,-0.6120710968971252,0.4508664309978485,2.5053560733795166,2.492219924926758
RaT,1750,4,unit,0,0,4,4,group,1.0,0.6694110035896301,1.4510712623596191,0.2189701348543167,2.73345947265625,2.708423137664795
RaT,2000,0,unit,0,0,0,0,group,1.0,0.6281307339668274,1.3444184064865112,0.2871103584766388,2.5993289947509766,2.5997023582458496
RaT,2000,1,unit,0,0,1,1,group,0.09399999678134918,0.005688786040991545,-0.6191761493682861,0.4743013083934784,2.444652795791626,2.3917601108551025
