support_idx,support_size,loss,loss_ema,log_grad_ema,val_mse,val_rmse,val_mae,val_r2,val_heldout_loglik,val_nll,dS,churn,pred_improve_rel,loss_improve_rel,grad_slope,expected_support_soft,softgate_entropy,beta_soft_sd_mean,beta_soft_abs_mean,softgate_churn,moment_recovery_score,recovery_score,active_mean_zerr_median,active_mean_zerr_mean,active_sd_logerr_median,active_sd_logerr_mean,active_sd_ratio_median,active_sd_ratio_mean,sd_ratio_median,sd_ratio_mean,active_marg_skl_median,active_marg_skl_mean,active_joint_skl_median,active_joint_skl_mean,softgate_absdiff_median,softgate_absdiff_mean,zero_soft_leakage_median,zero_soft_leakage_mean,ckpt_id,stage,is_warmup,epoch,epoch_in_stage,tau,lr,grad_norm,log_grad,alert,best_so_far
"[4, 5, 6, 7, 9, 10, 11, 12, 15, 17, 18, 20, 21, 23, 26, 31, 33, 38, 41, 44, 46, 47, 48, 52, 54, 56, 58, 59, 61, 62, 63, 65, 66, 67, 69, 70, 72, 73, 74, 77, 78, 79, 81, 86, 87, 88, 90, 94, 95, 96, 97, 99]",52,1643.09411621,1643.09411621,7.78911261,12.04752827,3.47095495,2.73373747,-0.0140067,-5.32326984,5.32326984,0,0.0,0.0,0.0,0.0,50.03537369,0.69198906,0.04107019,0.03283285,0.0,15.44116299,15.44116299,14.42486463,12.22444895,1.01629836,1.04583064,0.36193242,0.35382761,0.36193242,0.35382761,28.84417745,27.26505198,30.06311976,30.07284078,0.50019469,0.49842187,0.00148192,0.00210122,0,0,True,1,1,1.2,1e-05,2414.17431641,7.78911261,False,True
"[0, 1, 2, 3, 5, 6, 8, 10, 11, 12, 14, 16, 17, 18, 21, 23, 24, 26, 29, 30, 31, 32, 34, 37, 38, 39, 41, 42, 43, 44, 46, 48, 49, 50, 51, 52, 53, 54, 56, 57, 58, 60, 63, 66, 67, 71, 72, 73, 74, 75, 78, 80, 81, 82, 84, 85, 88, 89, 91, 92, 93, 94, 95, 96, 97, 98, 99]",67,1554.45800781,1586.04071931,7.77006235,12.33434105,3.51202805,2.7727108,-0.03814693,-5.57848072,5.57848072,15,0.6,0.0,0.05394463,-0.01905026,50.07885742,0.69179732,0.04218969,0.03608931,0.00348829,15.2759028,15.2759028,14.28578373,12.09384164,0.99011907,1.02365344,0.37158714,0.36314239,0.37158714,0.36314239,28.83306157,27.23172334,29.98310224,29.98033474,0.50075164,0.49823192,0.01632622,0.01597249,1,0,True,25,25,1.2,1e-05,2347.68554688,7.76118525,False,True
"[0, 1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 29, 30, 31, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 63, 66, 67, 68, 71, 72, 73, 74, 75, 77, 78, 79, 80, 81, 82, 84, 85, 86, 88, 89, 91, 92, 93, 94, 95, 96, 97, 98, 99]",84,1461.06384277,1494.88305076,7.77477617,12.61199474,3.55133704,2.82071757,-0.06151626,-5.15073919,5.15073919,17,0.20238095,0.0,0.0600815,0.00471383,51.48961639,0.69125885,0.04513121,0.04621446,0.01410754,15.0470452,15.0470452,14.09061878,11.90860168,0.95642643,0.94947776,0.38426476,0.39042305,0.38426476,0.39042305,28.79829411,27.14341834,29.96571423,29.95239223,0.51701528,0.50893115,0.03468126,0.03473689,2,0,True,50,50,1.2,1e-05,2386.18554688,7.77745136,False,True
"[0, 1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 63, 66, 67, 68, 71, 72, 73, 74, 75, 76, 78, 79, 80, 81, 82, 84, 85, 86, 88, 89, 91, 92, 93, 94, 95, 96, 97, 98, 99]",85,1354.71313477,1391.53416836,7.79128508,13.33175087,3.65126702,2.91502023,-0.12209612,-5.17404127,5.17404127,1,0.05747126,0.0,0.07278991,0.01650891,52.91073227,0.68931395,0.04842766,0.06224003,0.01469876,14.76967956,14.76967956,13.90525918,11.71963716,0.86442038,0.89056234,0.42129807,0.41395636,0.42129807,0.41395636,28.76618182,27.04397586,29.90389338,29.91478505,0.53619246,0.51974975,0.05798037,0.05582161,3,0,True,75,75,1.2,1e-05,2445.20483398,7.80188418,False,True
"[0, 1, 2, 3, 5, 6, 8, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 63, 66, 67, 68, 71, 72, 73, 74, 75, 78, 79, 80, 81, 82, 83, 84, 85, 86, 88, 89, 91, 92, 93, 94, 95, 96, 97, 98, 99]",84,1218.47839355,1269.50758013,7.82220293,14.22119141,3.7710995,3.02317572,-0.19695784,-5.20948601,5.20948601,-1,0.03488372,0.0,0.10056353,0.03091785,54.72238159,0.68496752,0.05240564,0.08655447,0.01879668,14.29426075,14.29426075,13.52108259,11.40540867,0.77317816,0.79253172,0.46156342,0.45626554,0.46156342,0.45626554,28.71573315,26.84491244,29.77594692,29.77710587,0.56064901,0.5333787,0.08727957,0.08175698,4,0,True,100,100,1.2,1e-05,2515.48681641,7.83022163,False,True
"[0, 1, 2, 3, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 62, 63, 65, 66, 67, 68, 71, 72, 73, 74, 75, 76, 78, 79, 80, 81, 82, 83, 84, 85, 86, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",89,1055.56762695,1118.65319977,7.84787645,16.56853294,4.07044628,3.26420164,-0.394527,-5.4120245,5.4120245,5,0.05617978,0.0,0.13370017,0.02567352,57.49217224,0.67539424,0.05981462,0.12472241,0.02770616,13.66076278,13.66076278,13.08221223,10.98224042,0.57855055,0.60532358,0.56071091,0.55164381,0.56071091,0.55164381,28.63089348,26.2724935,29.58384447,29.58637459,0.60158229,0.5544451,0.12772799,0.12039828,5,0,True,125,125,1.2,1e-05,2575.38085938,7.85375271,False,True
"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",97,857.82806396,929.48129544,7.80532867,21.30457878,4.61568833,3.78393984,-0.79314671,-6.43964672,6.43964672,8,0.08247423,0.0,0.18733008,-0.04254778,61.88210297,0.65277666,0.07069544,0.18989639,0.04389935,12.56739437,12.56739437,12.20822986,10.14832648,0.35916451,0.38368659,0.69826057,0.68910756,0.69826057,0.68910756,28.50522493,26.04986711,29.35326882,29.35914198,0.65885488,0.58811377,0.20084715,0.18193781,6,0,True,150,150,1.2,1e-05,2344.27905273,7.75973319,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",100,674.54888916,733.58311031,7.36528745,28.58181572,5.34619638,4.2773962,-1.40565136,-8.18023491,8.18023491,3,0.03,0.0,0.21365491,-0.44004122,66.91609955,0.61384809,0.08549029,0.2793766,0.05033994,10.48836423,10.48836423,10.3939744,8.7231015,0.09438983,0.14350019,0.90994853,0.8851644,0.90994853,0.8851644,28.36157655,25.37721968,29.09538225,29.10915225,0.71829471,0.62604385,0.2744574,0.26179159,7,0,True,175,175,1.2,1e-05,1209.5838623,7.09803166,False,True
"[0, 1, 2, 3, 5, 6, 8, 10, 11, 12, 14, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 62, 63, 65, 66, 67, 71, 72, 73, 74, 75, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",86,589.25115967,619.45837721,6.79100594,28.17054558,5.3075932,4.22140074,-1.3710359,-7.2600069,7.2600069,-14,0.14,0.01438922,0.12645152,-0.57428151,65.36663818,0.62014502,0.08641594,0.28704348,0.01703191,9.07895083,9.07895083,8.90610969,7.70532179,0.17284114,0.2048754,1.15302269,1.05267888,1.15302269,1.05267888,28.20371436,24.25465333,28.86363914,28.89445993,0.70108494,0.60967632,0.24207854,0.2557908,8,0,True,200,200,1.2,1e-05,747.34716797,6.61652983,False,True
"[0, 1, 2, 3, 5, 6, 8, 10, 11, 12, 14, 16, 17, 18, 21, 23, 24, 25, 26, 27, 29, 30, 31, 32, 34, 35, 37, 38, 39, 40, 41, 42, 43, 44, 46, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 60, 63, 66, 67, 71, 72, 73, 74, 75, 78, 80, 81, 82, 84, 85, 86, 88, 89, 91, 92, 93, 94, 95, 96, 97, 98, 99]",73,533.0958252,554.5129419,6.39413248,24.22350121,4.92173762,3.98549867,-1.03882423,-6.78099155,6.78099155,-13,0.15116279,0.14011246,0.09529949,-0.39687347,62.41110229,0.63266486,0.0861332,0.28516257,0.03019661,7.26041769,7.26041769,6.95945318,6.42147031,0.30096452,0.29879458,1.32781433,1.1813765,1.32781433,1.1813765,22.71302226,22.22389058,28.73705432,28.76655213,0.67288843,0.58067007,0.213264,0.23728833,9,0,True,225,225,1.2,1e-05,517.9074707,6.2497966,False,True
