"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","simple",484,484,160,100,96,32,32,10,1,12345,2000,1,8000,0.5,0.5,9.21875,0.0921875,9,"16;29;33;34;51;56;62;76;86;89","16;33;34;51;56;62;76;86;89",1,0.9,0.947368421052632,0,9,0,1,90,9,1,1
