method,setting,seed,replicate_id,j0,j1,beta_true,truth,pip,selected,effect_mean,effect_sd,effect_hard_mean,effect_hard_sd
last_flow,simple,489,489,0,1,0.0,0,0.0,0,0.21004878,0.0054229894,0.0,0.0
last_flow,simple,489,489,1,2,0.0,0,0.0,0,-0.28334114,0.0028121138,0.0,0.0
last_flow,simple,489,489,2,3,0.0,0,0.0,0,9.4714625e-28,0.0,0.0,0.0
last_flow,simple,489,489,3,4,0.0,0,0.0,0,-0.11265424,0.0023986814,0.0,0.0
last_flow,simple,489,489,4,5,-1.2009953,1,1.0,1,-1.229015,0.0053791897,-1.229015,0.0053791897
last_flow,simple,489,489,5,6,-1.0735103,1,1.0,1,-1.0156066,0.0034760155,-1.0156066,0.0034760155
last_flow,simple,489,489,6,7,0.0,0,0.0,0,2.2116207e-27,0.0,0.0,0.0
last_flow,simple,489,489,7,8,0.0,0,0.0,0,-0.1772293,0.0029563846,0.0,0.0
last_flow,simple,489,489,8,9,0.0,0,0.0,0,5.5464627e-18,2.2586917e-16,0.0,0.0
last_flow,simple,489,489,9,10,0.0,0,0.0,0,-0.06758454,0.0033113458,0.0,0.0
last_flow,simple,489,489,10,11,0.0,0,0.0,0,-9.089307e-16,1.7666875e-14,0.0,0.0
last_flow,simple,489,489,11,12,0.0,0,0.0,0,-4.7863126e-19,3.3278694e-18,0.0,0.0
last_flow,simple,489,489,12,13,0.922598,1,1.0,1,1.0608267,0.0035453115,1.0608267,0.0035453115
last_flow,simple,489,489,13,14,0.0,0,0.0,0,0.29475787,0.0033119714,0.0,0.0
last_flow,simple,489,489,14,15,0.0,0,0.0,0,-0.14660458,0.0018002035,0.0,0.0
last_flow,simple,489,489,15,16,0.0,0,0.0,0,-7.293599e-11,3.2743983e-10,0.0,0.0
last_flow,simple,489,489,16,17,0.0,0,0.0,0,0.32125816,0.0028778678,0.0,0.0
last_flow,simple,489,489,17,18,0.0,0,0.0,0,-0.07936116,0.0025443078,0.0,0.0
