method,mode,setting,seed,replicate_id,n,p,n_active,sigma2,support_threshold,n_draws,selected_size,active_idx0,selected_idx0,selected_ckpt_id,selected_epoch,selected_stage,selected_tau,precision,recall,f1,fdr,tp,fp,fn,tn,support_size,auroc,auprc,K_q,K_g,tau_start,tau_end,base_lr,stage_lr_decay,min_lr_scale,warmup_epochs,n_anneal_stages,min_stage_epochs,max_stage_epochs,q_entropy_weight,moment_recovery_score,recovery_score,active_mean_zerr_median,active_mean_zerr_mean,active_sd_logerr_median,active_sd_logerr_mean,active_sd_ratio_median,active_sd_ratio_mean,sd_ratio_median,sd_ratio_mean,active_marg_skl_median,active_marg_skl_mean,active_joint_skl_median,active_joint_skl_mean,softgate_absdiff_median,softgate_absdiff_mean,zero_soft_leakage_median,zero_soft_leakage_mean
last_flow,recovery,simple,400,400,160,100,10,1.0,0.5,4000,8,12;18;25;31;38;49;52;81;89;97,12;18;31;38;49;52;81;97,27,650,1,0.8,1.0,0.8,0.888888888888889,0.0,8,0,2,90,8,0.9133333333333333,0.838125,-1,-1,0.8,0.8,1e-05,0.95,0.9,300,1,1200,1200,0.1,1.1545577345619265,1.1545577345619265,1.039114616809778,0.8788439741626647,0.11544311775214834,0.18089481949389602,1.1007424019854397,1.0837525356750959,1.1007424019854397,1.0837525356750959,0.569972939446953,0.6981507752741061,2.462072722988032,2.395286642828567,0.084080263286829,0.09106178786154837,0.032888613641262054,0.0517164021730423
