method,setting,seed,replicate_id,n,p,n_active,sigma2,support_threshold,n_draws,selected_size,active_idx0,selected_idx0,selected_ckpt_id,precision,recall,f1,fdr,tp,fp,fn,tn,support_size,auroc,auprc
last_flow,simple,493,493,160,100,10,1.0,0.5,4000,9,6;13;26;34;37;50;62;75;79;92,6;13;26;34;37;50;62;75;92,130,1.0,0.9,0.9473684210526316,0.0,9,0,1,90,9,0.9494444444444444,0.91
