"method","setting","seed","replicate_id","j0","j1","beta_true","truth","pip","selected","effect_mean"
"mcmc","low_snr",434,434,0,1,0,0,0.019,0,0.00673120200535036
"mcmc","low_snr",434,434,1,2,0,0,0.02475,0,-0.0195452071419481
"mcmc","low_snr",434,434,2,3,0,0,0.019375,0,0.00363867540390306
"mcmc","low_snr",434,434,3,4,0,0,0.19075,0,0.207730472397933
"mcmc","low_snr",434,434,4,5,0,0,0.09525,0,-0.105477282221749
"mcmc","low_snr",434,434,5,6,0,0,0.041875,0,0.0393870892098155
"mcmc","low_snr",434,434,6,7,0,0,0.026125,0,-0.0280126073143981
"mcmc","low_snr",434,434,7,8,0,0,0.050375,0,0.0547706959376611
"mcmc","low_snr",434,434,8,9,-1.54465,1,0.870125,1,-1.01792210310081
"mcmc","low_snr",434,434,9,10,0,0,0.11125,0,-0.128231008168134
"mcmc","low_snr",434,434,10,11,0,0,0.043125,0,-0.0430362800180992
"mcmc","low_snr",434,434,11,12,0,0,0.155875,0,-0.17084358929799
"mcmc","low_snr",434,434,12,13,0.5352274,1,0.256,0,0.261481029020427
"mcmc","low_snr",434,434,13,14,0,0,0.0365,0,0.0395195282072531
"mcmc","low_snr",434,434,14,15,0,0,0.0165,0,-0.00548185590725871
"mcmc","low_snr",434,434,15,16,0,0,0.01225,0,0.00598478517510168
"mcmc","low_snr",434,434,16,17,0,0,0.06975,0,-0.0811002941076031
"mcmc","low_snr",434,434,17,18,-0.78595686,1,0.166375,0,-0.180185519283471
"mcmc","low_snr",434,434,18,19,0,0,0.04825,0,-0.0588782310565418
"mcmc","low_snr",434,434,19,20,0,0,0.022375,0,-0.00450355085217361
"mcmc","low_snr",434,434,20,21,0,0,0.068875,0,0.0753150565607559
"mcmc","low_snr",434,434,21,22,0,0,0.021,0,-0.0136523185949994
"mcmc","low_snr",434,434,22,23,0,0,0.03475,0,0.0316082443464964
"mcmc","low_snr",434,434,23,24,0,0,0.037375,0,0.0463554654096065
"mcmc","low_snr",434,434,24,25,0,0,0.0355,0,0.0368718378521793
"mcmc","low_snr",434,434,25,26,0,0,0.0735,0,0.0833192025708567
"mcmc","low_snr",434,434,26,27,0,0,0.045875,0,-0.0469646907850715
"mcmc","low_snr",434,434,27,28,0,0,0.029375,0,-0.0276478162438445
"mcmc","low_snr",434,434,28,29,0,0,0.0275,0,-0.021750113978462
"mcmc","low_snr",434,434,29,30,0,0,0.046875,0,0.0526487004972376
"mcmc","low_snr",434,434,30,31,0,0,0.02525,0,0.0217570869773061
"mcmc","low_snr",434,434,31,32,0,0,0.037375,0,-0.0343209235069908
"mcmc","low_snr",434,434,32,33,0,0,0.19875,0,-0.211018594220658
"mcmc","low_snr",434,434,33,34,0,0,0.1065,0,0.116644427448099
"mcmc","low_snr",434,434,34,35,0,0,0.183375,0,0.194559427692386
"mcmc","low_snr",434,434,35,36,0,0,0.024125,0,-0.0120915477987875
"mcmc","low_snr",434,434,36,37,0,0,0.041125,0,-0.0369044054845506
"mcmc","low_snr",434,434,37,38,0,0,0.051125,0,-0.0577147139678701
"mcmc","low_snr",434,434,38,39,0,0,0.1615,0,0.172233091027941
"mcmc","low_snr",434,434,39,40,-1.0074053,1,0.224125,0,-0.234646462690598
"mcmc","low_snr",434,434,40,41,0,0,0.0265,0,0.0215605141322497
"mcmc","low_snr",434,434,41,42,0,0,0.015625,0,-0.0117534931918476
"mcmc","low_snr",434,434,42,43,0,0,0.03425,0,0.0345336883123628
"mcmc","low_snr",434,434,43,44,0,0,0.14025,0,-0.153770456575719
"mcmc","low_snr",434,434,44,45,0,0,0.034625,0,-0.0297764425726304
"mcmc","low_snr",434,434,45,46,0,0,0.03675,0,-0.0333416483275548
"mcmc","low_snr",434,434,46,47,0,0,0.56625,1,0.631091082525576
"mcmc","low_snr",434,434,47,48,-1.5626832,1,0.990125,1,-1.46596923631834
"mcmc","low_snr",434,434,48,49,0,0,0.13025,0,0.141452055473652
"mcmc","low_snr",434,434,49,50,0,0,0.03775,0,-0.0368136272437679
"mcmc","low_snr",434,434,50,51,0,0,0.028125,0,0.0297987777940658
"mcmc","low_snr",434,434,51,52,0,0,0.048625,0,0.0579698541329432
"mcmc","low_snr",434,434,52,53,0,0,0.06775,0,0.0769032478791107
"mcmc","low_snr",434,434,53,54,0,0,0.030375,0,-0.0340045980162087
"mcmc","low_snr",434,434,54,55,0,0,0.098125,0,-0.102023332628711
"mcmc","low_snr",434,434,55,56,0,0,0.0195,0,-0.00327504694075816
"mcmc","low_snr",434,434,56,57,0,0,0.031125,0,0.0226475335361025
"mcmc","low_snr",434,434,57,58,0,0,0.02725,0,-0.0255647466849101
"mcmc","low_snr",434,434,58,59,0,0,0.041,0,0.0430791921140738
"mcmc","low_snr",434,434,59,60,-1.4024131,1,0.695375,1,-0.742217907834551
"mcmc","low_snr",434,434,60,61,0,0,0.051875,0,-0.056019204551787
"mcmc","low_snr",434,434,61,62,0,0,0.02025,0,0.0100178701067148
"mcmc","low_snr",434,434,62,63,0,0,0.10175,0,-0.111069417534641
